IdDisciplina,IdTurma,IdAluno,StDisciplinaDispensada
1,661,874,A
1,661,2105,A
1,661,2112,A
1,661,2113,A
1,661,2166,A
1,661,2172,A
1,661,2179,A
1,661,2190,A
1,662,91,A
1,662,100,A
1,662,103,A
1,662,104,A
1,662,105,A
1,662,121,A
1,662,156,A
1,662,169,A
1,662,178,A
1,662,180,A
1,662,252,A
1,662,1164,A
1,662,1310,A
1,662,1395,A
1,665,1507,A
1,665,1802,A
1,665,1831,A
1,665,1857,A
1,665,1861,A
1,665,1863,A
1,665,1865,A
1,665,1875,A
1,665,2237,A
1,666,1414,A
1,666,1439,A
1,666,1444,A
1,666,1459,A
1,666,1490,A
1,666,1735,A
1,666,1738,A
1,666,1817,A
1,666,1859,A
1,666,1876,A
1,666,1878,A
1,667,1666,A
1,667,1847,A
1,667,1866,A
1,667,1867,A
1,667,1870,A
1,667,1871,A
1,667,1877,A
1,667,1909,A
1,667,2110,A
1,668,1458,A
1,668,1761,A
1,668,1855,A
1,668,1881,A
1,668,1889,A
1,668,1911,A
1,668,2132,A
1,668,2229,A
1,668,2231,A
1,668,2238,A
1,669,1349,A
1,669,1945,A
1,669,1956,A
1,669,1958,A
1,669,1959,A
1,669,1960,A
1,669,1965,A
1,670,896,A
1,670,926,A
1,670,1509,A
1,670,1518,A
1,670,1693,A
1,670,1946,A
1,670,1951,A
1,670,1952,A
1,670,1953,A
1,670,2137,A
1,671,1697,A
1,671,1944,A
1,671,1955,A
1,671,1957,A
1,671,1961,A
1,671,1963,A
1,671,1964,A
1,671,1966,A
1,671,1967,A
1,672,327,A
1,672,1941,A
1,672,2031,A
1,672,2182,A
1,672,2186,A
1,673,641,A
1,673,716,A
1,673,897,A
1,673,909,A
1,673,916,A
1,673,936,A
1,673,1059,A
1,673,1060,A
1,673,1102,A
1,673,1241,A
1,673,1503,A
1,673,1814,A
1,673,2202,A
1,674,681,A
1,674,1013,A
1,674,1321,A
1,674,1614,A
1,674,1615,A
1,674,2069,A
1,674,2070,A
1,674,2072,A
1,674,2073,A
1,675,644,A
1,675,1608,A
1,675,1636,A
1,675,1641,A
1,675,1642,A
1,675,1643,A
1,675,1678,A
1,675,1769,A
1,675,2068,A
1,676,670,A
1,676,827,A
1,676,830,A
1,676,861,A
1,676,862,A
1,676,876,A
1,676,991,A
1,676,1188,A
1,676,1552,A
1,676,1725,A
1,676,1822,A
1,676,1829,A
1,676,2156,A
1,676,2159,A
1,678,475,A
1,678,487,A
1,678,509,A
1,678,826,A
1,678,854,A
1,678,1030,A
1,678,1197,A
1,678,1212,A
1,678,1213,A
1,678,1214,A
1,678,1568,A
1,678,1572,A
1,678,1619,A
1,678,1634,A
1,678,1675,A
1,678,1985,A
1,678,2214,A
1,679,992,A
1,679,1508,A
1,679,1835,A
1,679,1844,A
1,679,1882,A
1,679,1884,A
1,679,1885,A
1,679,1886,A
1,679,1888,A
1,679,1895,A
1,679,1905,A
1,680,187,A
1,680,277,A
1,680,317,A
1,680,454,A
1,680,796,A
1,680,816,A
1,680,2037,A
1,680,2038,A
1,680,2041,A
1,680,2120,A
1,680,2121,A
1,680,2185,A
1,680,2189,A
1,680,2195,A
1,680,2201,A
1,699,1425,A
1,699,1493,A
1,699,1603,A
1,699,1610,A
1,699,1737,A
1,699,1810,A
1,699,1848,A
1,699,1880,A
1,699,1904,A
1,699,2134,A
1,699,2161,A
1,699,2241,A
1,700,1475,A
1,700,1602,A
1,700,1843,A
1,700,1860,A
1,700,1873,A
1,700,1903,A
1,700,1907,A
1,700,2227,A
1,700,2228,A
1,700,2232,A
1,700,2233,A
1,701,893,A
1,701,944,A
1,701,1489,A
1,701,1696,A
1,701,1699,A
1,701,1703,A
1,701,1742,A
1,701,1751,A
1,701,1754,A
1,701,1950,A
1,701,2139,A
1,701,2149,A
1,702,631,A
1,702,671,A
1,702,791,A
1,702,815,A
1,702,824,A
1,702,984,A
1,702,1153,A
1,702,1558,A
1,702,1571,A
1,702,1677,A
1,702,1980,A
1,702,1982,A
1,702,1983,A
1,702,2160,A
1,702,2218,A
1,703,325,A
1,703,450,A
1,703,659,A
1,703,1137,A
1,703,1483,A
1,703,1498,A
1,703,1935,A
1,703,1938,A
1,703,1939,A
1,703,2128,A
1,704,833,A
1,704,2013,A
1,704,2016,A
1,704,2017,A
1,704,2018,A
1,704,2019,A
1,704,2020,A
1,704,2021,A
1,704,2022,A
1,704,2023,A
1,704,2024,A
1,704,2148,A
1,705,269,A
1,705,476,A
1,705,931,A
1,705,1081,A
1,705,1334,A
1,705,1352,A
1,705,1537,A
1,705,1576,A
1,705,2210,A
1,705,2211,A
1,705,2212,A
1,705,2215,A
1,705,2225,A
1,705,2226,A
1,706,1887,A
1,706,1891,A
1,706,1892,A
1,706,1896,A
1,706,1897,A
1,706,1900,A
1,706,2133,A
1,712,614,A
1,712,633,A
1,712,974,A
1,712,1036,A
1,712,1043,A
1,712,1047,A
1,712,1113,A
1,712,1437,A
1,712,1491,A
1,712,1803,A
1,712,1925,A
1,713,442,A
1,713,599,A
1,713,625,A
1,713,639,A
1,713,672,A
1,713,726,A
1,713,961,A
1,713,989,A
1,713,1346,A
1,713,1420,A
1,713,1663,A
1,713,1928,A
1,713,1929,A
1,713,1930,A
1,713,1933,A
1,714,432,A
1,714,436,A
1,714,447,A
1,714,598,A
1,714,680,A
1,714,684,A
1,714,720,A
1,714,939,A
1,714,954,A
1,714,1044,A
1,714,1156,A
1,714,1721,A
1,714,1722,A
1,714,1927,A
1,714,1934,A
1,715,473,A
1,715,485,A
1,715,517,A
1,715,573,A
1,715,615,A
1,715,782,A
1,715,875,A
1,715,1262,A
1,715,1326,A
1,715,1651,A
1,715,1773,A
1,715,1798,A
1,715,2223,A
1,715,2258,A
1,715,2259,A
1,716,222,A
1,716,247,A
1,716,527,A
1,716,586,A
1,716,1381,A
1,716,1712,A
1,716,2027,A
1,716,2028,A
1,716,2029,A
1,716,2030,A
1,716,2032,A
1,716,2036,A
1,716,2125,A
1,718,193,A
1,718,223,A
1,718,226,A
1,718,228,A
1,718,229,A
1,718,230,A
1,718,239,A
1,718,296,A
1,718,561,A
1,718,743,A
1,718,995,A
1,718,1179,A
1,718,1222,A
1,718,1224,A
1,718,1293,A
1,718,1554,A
1,718,1585,A
1,718,1681,A
1,718,2243,A
1,719,211,A
1,719,240,A
1,719,270,A
1,719,620,A
1,719,745,A
1,719,1107,A
1,719,1238,A
1,719,1656,A
1,719,1989,A
1,719,1990,A
1,719,1991,A
1,719,2063,A
1,719,2169,A
1,719,2219,A
1,720,123,A
1,720,134,A
1,720,136,A
1,720,149,A
1,720,352,A
1,720,1289,A
1,720,1412,A
1,720,1429,A
1,720,1550,A
1,720,1787,A
1,720,2044,A
1,720,2096,A
1,720,2177,A
1,728,665,A
1,728,895,A
1,728,923,A
1,728,981,A
1,728,1480,A
1,728,1521,A
1,728,1743,A
1,728,1797,A
1,728,1825,A
1,728,1923,A
1,728,2135,A
1,728,2203,A
1,728,2207,A
1,729,199,A
1,729,201,A
1,729,202,A
1,729,250,A
1,729,346,A
1,729,571,A
1,729,859,A
1,729,1451,A
1,729,1466,A
1,729,2163,A
1,729,2171,A
1,729,2176,A
1,729,2184,A
1,729,2193,A
1,729,2194,A
1,729,2199,A
1,734,288,A
1,734,379,A
1,734,387,A
1,734,426,A
1,734,438,A
1,734,440,A
1,734,465,A
1,734,471,A
1,734,628,A
1,734,692,A
1,734,1243,A
1,734,1251,A
1,734,1273,A
1,734,1471,A
1,734,1713,A
1,737,370,A
1,737,495,A
1,737,543,A
1,737,660,A
1,737,674,A
1,737,675,A
1,737,840,A
1,737,865,A
1,737,899,A
1,737,999,A
1,737,1029,A
1,737,1227,A
1,737,1288,A
1,737,1560,A
1,737,1625,A
1,738,320,A
1,738,477,A
1,738,479,A
1,738,481,A
1,738,545,A
1,738,1058,A
1,738,1187,A
1,738,1645,A
1,738,2098,A
1,739,232,A
1,739,233,A
1,739,310,A
1,739,337,A
1,739,400,A
1,739,408,A
1,739,429,A
1,739,431,A
1,739,982,A
1,739,1077,A
1,739,1175,A
1,739,1551,A
1,739,1626,A
1,739,1995,A
1,739,1996,A
1,739,1997,A
1,739,1998,A
1,739,2064,A
1,743,154,A
1,743,172,A
1,743,246,A
1,743,996,A
1,743,1285,A
1,743,1398,A
1,743,1447,A
1,743,1468,A
1,743,1587,A
1,743,1709,A
1,743,2165,A
1,743,2170,A
1,743,2174,A
1,743,2175,A
1,744,309,A
1,744,321,A
1,744,468,A
1,744,1396,A
1,744,1533,A
1,744,2117,A
1,744,2247,A
1,745,617,A
1,745,924,A
1,745,1054,A
1,745,1360,A
1,745,1589,A
1,745,1590,A
1,745,1660,A
1,745,1732,A
1,745,1883,A
1,745,1908,A
1,745,1912,A
1,745,1914,A
1,745,1915,A
1,745,1917,A
1,745,1918,A
4,11,183,A
4,11,184,A
4,11,185,A
4,11,186,A
4,11,187,A
4,11,188,A
4,11,189,A
4,11,190,A
4,11,192,A
4,11,586,A
4,52,358,A
4,52,359,A
4,52,360,A
4,52,361,A
4,52,362,A
4,52,363,A
4,52,364,A
4,52,365,A
4,52,366,A
4,52,367,A
4,52,370,A
4,52,371,A
4,52,792,A
4,53,2,A
4,53,594,A
4,53,596,A
4,53,597,A
4,53,598,A
4,53,599,A
4,53,600,A
4,53,601,A
4,63,196,A
4,63,197,A
4,63,199,A
4,63,201,A
4,63,202,A
4,63,203,A
4,63,204,A
4,63,205,A
4,63,207,A
4,63,261,A
4,63,796,A
4,69,372,A
4,69,373,A
4,69,374,A
4,69,375,A
4,69,376,A
4,69,378,A
4,69,379,A
4,69,380,A
4,69,381,A
4,69,382,A
4,69,383,A
4,69,547,A
4,69,603,A
4,69,604,A
4,70,384,A
4,70,385,A
4,70,386,A
4,70,387,A
4,70,388,A
4,70,389,A
4,70,391,A
4,70,445,A
4,70,476,A
4,70,505,A
4,70,607,A
4,70,618,A
4,70,621,A
4,71,395,A
4,71,396,A
4,71,398,A
4,71,399,A
4,71,401,A
4,71,405,A
4,71,407,A
4,71,409,A
4,71,410,A
4,71,413,A
4,71,414,A
4,71,415,A
4,71,417,A
4,71,759,A
4,72,426,A
4,72,430,A
4,72,432,A
4,72,434,A
4,72,436,A
4,72,438,A
4,72,440,A
4,72,442,A
4,72,447,A
4,72,450,A
4,72,453,A
4,72,460,A
4,72,461,A
4,72,580,A
4,72,798,A
4,73,368,A
4,73,369,A
4,73,402,A
4,73,411,A
4,73,462,A
4,73,463,A
4,73,465,A
4,73,467,A
4,73,470,A
4,73,471,A
4,73,472,A
4,73,473,A
4,73,474,A
4,73,489,A
4,73,554,A
4,73,602,A
4,73,786,A
4,74,404,A
4,74,475,A
4,74,477,A
4,74,478,A
4,74,479,A
4,74,480,A
4,74,481,A
4,74,483,A
4,74,484,A
4,74,485,A
4,74,490,A
4,74,494,A
4,74,544,A
4,74,615,A
4,74,627,A
4,75,486,A
4,75,487,A
4,75,488,A
4,75,495,A
4,75,497,A
4,75,514,A
4,75,780,A
4,75,787,A
4,76,500,A
4,76,502,A
4,76,504,A
4,76,507,A
4,76,509,A
4,76,511,A
4,76,543,A
4,76,545,A
4,76,546,A
4,76,550,A
4,76,557,A
4,76,560,A
4,76,561,A
4,77,517,A
4,77,563,A
4,77,568,A
4,77,570,A
4,77,572,A
4,77,573,A
4,77,574,A
4,77,576,A
4,77,578,A
4,77,609,A
4,77,613,A
4,77,788,A
4,77,790,A
4,78,194,A
4,78,208,A
4,78,245,A
4,78,246,A
4,78,247,A
4,78,248,A
4,78,454,A
4,78,455,A
4,78,587,A
4,78,590,A
4,78,737,A
4,79,250,A
4,79,253,A
4,79,258,A
4,79,259,A
4,79,276,A
4,79,277,A
4,79,278,A
4,79,279,A
4,79,588,A
4,79,776,A
4,80,280,A
4,80,281,A
4,80,282,A
4,80,283,A
4,80,284,A
4,80,286,A
4,80,287,A
4,80,288,A
4,80,289,A
4,80,733,A
4,81,291,A
4,81,293,A
4,81,294,A
4,81,295,A
4,81,297,A
4,81,299,A
4,82,249,A
4,82,257,A
4,82,274,A
4,82,285,A
4,82,290,A
4,82,292,A
4,82,305,A
4,82,307,A
4,82,315,A
4,82,318,A
4,82,527,A
4,83,422,A
4,83,423,A
4,83,428,A
4,83,558,A
4,83,559,A
4,83,562,A
4,83,564,A
4,83,565,A
4,83,566,A
4,83,569,A
4,83,571,A
4,83,575,A
4,83,579,A
4,84,537,A
4,84,538,A
4,84,539,A
4,84,540,A
4,84,541,A
4,84,542,A
4,84,548,A
4,84,549,A
4,84,551,A
4,84,552,A
4,84,553,A
4,84,555,A
4,84,556,A
4,84,728,A
4,84,795,A
4,85,311,A
4,85,324,A
4,85,518,A
4,85,519,A
4,85,520,A
4,85,521,A
4,85,522,A
4,85,523,A
4,85,524,A
4,85,525,A
4,85,526,A
4,85,528,A
4,85,529,A
4,85,530,A
4,85,531,A
4,86,496,A
4,86,499,A
4,86,501,A
4,86,503,A
4,86,506,A
4,86,508,A
4,86,510,A
4,86,512,A
4,86,513,A
4,86,515,A
4,86,516,A
4,86,567,A
4,86,577,A
4,87,457,A
4,87,458,A
4,87,459,A
4,87,464,A
4,87,466,A
4,87,468,A
4,87,492,A
4,87,493,A
4,87,534,A
4,87,535,A
4,87,536,A
4,88,444,A
4,88,446,A
4,88,448,A
4,88,449,A
4,88,451,A
4,88,452,A
4,88,730,A
4,89,301,A
4,89,306,A
4,89,309,A
4,89,312,A
4,89,317,A
4,89,319,A
4,89,321,A
4,89,343,A
4,89,344,A
4,89,345,A
4,89,346,A
4,89,589,A
4,90,352,A
4,90,424,A
4,90,425,A
4,90,427,A
4,90,429,A
4,90,433,A
4,90,435,A
4,90,437,A
4,90,439,A
4,90,441,A
4,90,443,A
4,91,400,A
4,91,403,A
4,91,406,A
4,91,408,A
4,91,412,A
4,91,416,A
4,91,418,A
4,91,419,A
4,91,420,A
4,91,421,A
4,91,498,A
4,92,336,A
4,92,337,A
4,92,338,A
4,92,339,A
4,92,340,A
4,92,341,A
4,92,342,A
4,92,593,A
4,92,629,A
4,92,783,A
4,93,271,A
4,93,355,A
4,93,356,A
4,93,357,A
4,93,392,A
4,93,393,A
4,93,394,A
4,93,397,A
4,93,431,A
4,93,532,A
4,93,533,A
4,93,725,A
4,94,322,A
4,94,323,A
4,94,325,A
4,94,326,A
4,94,327,A
4,94,328,A
4,94,329,A
4,94,330,A
4,94,331,A
4,94,332,A
4,94,333,A
4,94,334,A
4,94,335,A
4,95,347,A
4,95,348,A
4,95,349,A
4,95,350,A
4,95,351,A
4,95,353,A
4,95,354,A
4,95,491,A
4,95,732,A
4,95,789,A
4,96,304,A
4,96,308,A
4,96,310,A
4,96,313,A
4,96,314,A
4,96,316,A
4,96,320,A
4,96,456,A
4,96,742,A
4,97,272,A
4,97,273,A
4,97,275,A
4,97,296,A
4,97,298,A
4,97,300,A
4,97,302,A
4,97,303,A
4,98,265,A
4,98,266,A
4,98,267,A
4,98,268,A
4,98,269,A
4,98,270,A
4,98,743,A
4,99,144,A
4,99,164,A
4,99,165,A
4,99,166,A
4,99,167,A
4,99,168,A
4,99,169,A
4,99,170,A
4,99,171,A
4,99,173,A
4,99,213,A
4,99,584,A
4,99,585,A
4,100,237,A
4,100,238,A
4,100,239,A
4,100,240,A
4,100,241,A
4,100,262,A
4,100,263,A
4,100,264,A
4,100,745,A
4,101,223,A
4,101,224,A
4,101,225,A
4,101,226,A
4,101,227,A
4,101,228,A
4,101,229,A
4,101,230,A
4,101,231,A
4,101,232,A
4,101,233,A
4,101,234,A
4,101,235,A
4,101,236,A
4,101,622,A
4,102,172,A
4,102,175,A
4,102,176,A
4,102,177,A
4,102,179,A
4,102,180,A
4,102,181,A
4,102,182,A
4,102,216,A
4,103,214,A
4,103,215,A
4,103,217,A
4,103,219,A
4,103,220,A
4,103,221,A
4,103,222,A
4,103,591,A
4,103,592,A
4,104,191,A
4,104,193,A
4,104,195,A
4,104,198,A
4,104,200,A
4,104,209,A
4,104,210,A
4,104,211,A
4,104,212,A
4,104,777,A
4,104,781,A
4,104,782,A
4,105,145,A
4,105,146,A
4,105,159,A
4,105,160,A
4,105,161,A
4,105,162,A
4,105,163,A
4,105,174,A
4,105,178,A
4,105,218,A
4,105,242,A
4,105,243,A
4,105,244,A
4,105,260,A
4,105,757,A
4,105,785,A
4,106,3,A
4,106,4,A
4,106,8,A
4,106,12,A
4,106,15,A
4,106,17,A
4,106,21,A
4,106,23,A
4,106,24,A
4,106,87,A
4,106,88,A
4,106,130,A
4,106,581,A
4,106,582,A
4,106,583,A
4,107,25,A
4,107,26,A
4,107,27,A
4,107,28,A
4,107,29,A
4,107,30,A
4,107,31,A
4,107,32,A
4,107,131,A
4,107,751,A
4,107,799,A
4,108,132,A
4,108,133,A
4,108,134,A
4,108,136,A
4,108,137,A
4,108,138,A
4,108,139,A
4,108,141,A
4,108,142,A
4,108,143,A
4,108,147,A
4,108,148,A
4,108,149,A
4,108,150,A
4,109,151,A
4,109,152,A
4,109,153,A
4,109,154,A
4,109,155,A
4,109,156,A
4,109,157,A
4,109,158,A
4,109,784,A
4,111,100,A
4,111,101,A
4,111,102,A
4,111,103,A
4,111,104,A
4,111,105,A
4,111,106,A
4,111,107,A
4,111,108,A
4,111,109,A
4,111,114,A
4,111,115,A
4,111,252,A
4,111,254,A
4,111,752,A
4,111,753,A
4,111,754,A
4,111,755,A
4,111,756,A
4,111,758,A
4,112,110,A
4,112,116,A
4,112,117,A
4,112,118,A
4,112,119,A
4,112,120,A
4,112,255,A
4,112,256,A
4,114,121,A
4,114,122,A
4,114,123,A
4,114,124,A
4,114,125,A
4,114,126,A
4,114,127,A
4,114,128,A
4,114,129,A
4,114,793,A
4,117,33,A
4,117,36,A
4,117,37,A
4,117,38,A
4,117,39,A
4,117,40,A
4,117,41,A
4,117,42,A
4,117,43,A
4,117,68,A
4,117,69,A
4,117,70,A
4,117,71,A
4,117,72,A
4,117,73,A
4,117,74,A
4,117,75,A
4,117,76,A
4,117,89,A
4,117,140,A
4,117,694,A
4,118,77,A
4,118,78,A
4,118,79,A
4,118,90,A
4,118,91,A
4,119,92,A
4,119,93,A
4,119,94,A
4,119,95,A
4,119,96,A
4,119,97,A
4,119,98,A
4,119,99,A
4,119,111,A
4,119,112,A
4,119,113,A
4,119,135,A
4,119,251,A
4,120,605,A
4,120,606,A
4,120,608,A
4,120,610,A
4,120,612,A
4,120,614,A
4,120,616,A
4,120,617,A
4,120,619,A
4,120,620,A
4,120,630,A
4,121,595,A
4,121,623,A
4,121,625,A
4,121,631,A
4,121,632,A
4,121,633,A
4,121,635,A
4,121,712,A
4,121,791,A
4,122,637,A
4,122,641,A
4,122,642,A
4,122,643,A
4,122,644,A
4,122,645,A
4,122,646,A
4,122,647,A
4,122,648,A
4,122,673,A
4,122,676,A
4,123,640,A
4,123,715,A
4,123,716,A
4,123,718,A
4,123,721,A
4,123,722,A
4,123,723,A
4,123,726,A
4,123,729,A
4,123,731,A
4,124,707,A
4,124,711,A
4,124,713,A
4,124,714,A
4,125,626,A
4,125,649,A
4,125,680,A
4,125,681,A
4,125,682,A
4,125,684,A
4,125,685,A
4,125,686,A
4,125,687,A
4,125,688,A
4,125,700,A
4,126,677,A
4,126,689,A
4,126,690,A
4,126,691,A
4,126,692,A
4,126,693,A
4,126,701,A
4,126,703,A
4,126,704,A
4,126,705,A
4,126,717,A
4,126,761,A
4,127,624,A
4,127,628,A
4,127,636,A
4,127,657,A
4,127,678,A
4,127,679,A
4,127,695,A
4,127,696,A
4,127,697,A
4,127,698,A
4,127,702,A
4,127,720,A
4,128,667,A
4,128,668,A
4,128,669,A
4,128,670,A
4,128,671,A
4,128,672,A
4,128,674,A
4,128,675,A
4,128,683,A
4,128,719,A
4,128,760,A
4,128,762,A
4,129,658,A
4,129,659,A
4,129,660,A
4,129,661,A
4,129,662,A
4,129,663,A
4,129,664,A
4,129,665,A
4,129,666,A
4,129,699,A
4,129,706,A
4,129,708,A
4,129,709,A
4,129,710,A
4,129,797,A
4,130,634,A
4,130,638,A
4,130,639,A
4,130,650,A
4,130,651,A
4,130,652,A
4,130,653,A
4,130,654,A
4,130,655,A
4,130,656,A
4,147,614,A
4,147,625,A
4,147,909,A
4,147,1051,A
4,147,1063,A
4,147,1259,A
4,148,681,A
4,148,761,A
4,148,812,A
4,148,819,A
4,148,878,A
4,148,965,A
4,148,1013,A
4,148,1016,A
4,148,1132,A
4,149,623,A
4,149,722,A
4,149,820,A
4,149,932,A
4,149,960,A
4,149,962,A
4,149,994,A
4,149,997,A
4,149,998,A
4,149,1007,A
4,149,1014,A
4,149,1015,A
4,149,1035,A
4,149,1112,A
4,150,601,A
4,150,664,A
4,150,670,A
4,150,682,A
4,150,700,A
4,150,703,A
4,150,711,A
4,150,824,A
4,150,842,A
4,150,843,A
4,150,918,A
4,150,1068,A
4,151,791,A
4,151,833,A
4,151,873,A
4,151,915,A
4,151,1001,A
4,151,1006,A
4,152,635,A
4,152,660,A
4,152,671,A
4,152,695,A
4,152,702,A
4,152,815,A
4,152,827,A
4,152,830,A
4,152,1105,A
4,152,1121,A
4,153,594,A
4,153,631,A
4,153,729,A
4,153,861,A
4,153,862,A
4,153,928,A
4,153,943,A
4,153,948,A
4,153,1031,A
4,153,1075,A
4,153,1084,A
4,153,1095,A
4,153,1292,A
4,156,637,A
4,156,644,A
4,156,646,A
4,156,806,A
4,156,808,A
4,156,990,A
4,156,1045,A
4,156,1079,A
4,157,802,A
4,157,804,A
4,157,805,A
4,157,809,A
4,157,810,A
4,157,818,A
4,157,1183,A
4,159,358,A
4,159,359,A
4,159,360,A
4,159,364,A
4,159,367,A
4,159,608,A
4,159,612,A
4,159,638,A
4,159,881,A
4,159,942,A
4,159,1126,A
4,159,1138,A
4,159,1151,A
4,159,1172,A
4,159,1250,A
4,160,215,A
4,160,374,A
4,160,375,A
4,160,376,A
4,160,378,A
4,160,381,A
4,160,388,A
4,160,603,A
4,160,619,A
4,160,621,A
4,160,636,A
4,160,651,A
4,160,654,A
4,160,679,A
4,160,790,A
4,160,869,A
4,160,940,A
4,161,363,A
4,161,365,A
4,161,371,A
4,161,385,A
4,161,386,A
4,161,653,A
4,161,891,A
4,161,894,A
4,161,1143,A
4,161,1255,A
4,161,1265,A
4,161,1271,A
4,162,373,A
4,162,560,A
4,162,813,A
4,162,834,A
4,162,1149,A
4,162,1176,A
4,162,1263,A
4,163,407,A
4,163,430,A
4,163,438,A
4,163,578,A
4,163,580,A
4,163,634,A
4,163,798,A
4,163,959,A
4,163,971,A
4,163,1114,A
4,163,1158,A
4,163,1211,A
4,163,1273,A
4,163,1298,A
4,164,404,A
4,164,411,A
4,164,414,A
4,164,440,A
4,164,462,A
4,164,465,A
4,164,467,A
4,164,470,A
4,164,639,A
4,164,692,A
4,164,760,A
4,164,1261,A
4,164,1295,A
4,165,395,A
4,165,405,A
4,165,410,A
4,165,417,A
4,165,432,A
4,165,436,A
4,165,442,A
4,165,447,A
4,165,450,A
4,165,626,A
4,165,701,A
4,165,939,A
4,165,986,A
4,165,1156,A
4,165,1163,A
4,165,1272,A
4,165,1276,A
4,166,370,A
4,166,476,A
4,166,487,A
4,166,490,A
4,166,495,A
4,166,497,A
4,166,543,A
4,166,546,A
4,166,557,A
4,166,609,A
4,166,624,A
4,166,912,A
4,167,502,A
4,167,660,A
4,167,817,A
4,167,865,A
4,167,883,A
4,167,985,A
4,167,1029,A
4,167,1178,A
4,167,1196,A
4,167,1230,A
4,167,1233,A
4,167,1236,A
4,168,477,A
4,168,479,A
4,168,480,A
4,168,481,A
4,168,517,A
4,168,545,A
4,168,563,A
4,168,572,A
4,168,786,A
4,168,826,A
4,168,835,A
4,168,1187,A
4,168,1217,A
4,168,1291,A
4,169,184,A
4,169,185,A
4,169,188,A
4,169,196,A
4,169,245,A
4,169,278,A
4,169,338,A
4,169,362,A
4,169,366,A
4,169,456,A
4,169,953,A
4,169,969,A
4,169,983,A
4,169,1000,A
4,169,1019,A
4,169,1264,A
4,170,192,A
4,170,203,A
4,170,205,A
4,170,247,A
4,170,258,A
4,170,277,A
4,170,363,A
4,170,374,A
4,170,454,A
4,170,463,A
4,170,592,A
4,170,604,A
4,170,929,A
4,170,1070,A
4,170,1177,A
4,170,1199,A
4,170,1205,A
4,172,187,A
4,172,217,A
4,172,248,A
4,172,259,A
4,172,586,A
4,172,796,A
4,172,850,A
4,172,1136,A
4,172,1137,A
4,172,1207,A
4,172,1210,A
4,172,1216,A
4,172,1268,A
4,172,1284,A
4,174,261,A
4,174,281,A
4,174,288,A
4,174,319,A
4,174,336,A
4,174,344,A
4,174,465,A
4,174,471,A
4,174,578,A
4,174,580,A
4,174,1048,A
4,174,1087,A
4,174,1146,A
4,174,1243,A
4,174,1251,A
4,174,1299,A
4,174,1300,A
4,177,282,A
4,177,293,A
4,177,325,A
4,177,326,A
4,177,327,A
4,177,331,A
4,177,339,A
4,177,340,A
4,177,342,A
4,177,343,A
4,177,398,A
4,177,402,A
4,177,885,A
4,177,976,A
4,177,1148,A
4,178,287,A
4,178,295,A
4,178,413,A
4,178,816,A
4,178,1027,A
4,178,1110,A
4,178,1111,A
4,179,237,A
4,179,238,A
4,179,241,A
4,179,265,A
4,179,267,A
4,179,269,A
4,179,270,A
4,179,272,A
4,179,300,A
4,179,475,A
4,179,576,A
4,179,742,A
4,179,787,A
4,179,1212,A
4,179,1213,A
4,179,1222,A
4,179,1225,A
4,179,1227,A
4,180,223,A
4,180,228,A
4,180,229,A
4,180,230,A
4,180,239,A
4,180,240,A
4,180,494,A
4,180,504,A
4,180,561,A
4,180,620,A
4,180,622,A
4,180,743,A
4,180,1024,A
4,180,1072,A
4,180,1191,A
4,180,1237,A
4,180,1249,A
4,180,1293,A
4,180,1306,A
4,181,226,A
4,181,266,A
4,181,273,A
4,181,931,A
4,181,999,A
4,181,1005,A
4,181,1008,A
4,181,1020,A
4,181,1128,A
4,181,1186,A
4,181,1193,A
4,181,1224,A
4,181,1226,A
4,181,1228,A
4,181,1239,A
4,181,1258,A
4,183,195,A
4,183,212,A
4,183,308,A
4,183,348,A
4,183,573,A
4,183,1173,A
4,183,1179,A
4,183,1182,A
4,183,1203,A
4,183,1262,A
4,183,1269,A
4,185,183,A
4,185,186,A
4,185,204,A
4,185,207,A
4,185,219,A
4,185,222,A
4,185,246,A
4,185,250,A
4,185,274,A
4,185,276,A
4,185,292,A
4,185,449,A
4,185,527,A
4,185,555,A
4,185,844,A
4,185,1152,A
4,185,1209,A
4,185,1253,A
4,186,199,A
4,186,201,A
4,186,202,A
4,186,271,A
4,186,277,A
4,186,279,A
4,186,305,A
4,186,333,A
4,186,346,A
4,186,524,A
4,186,549,A
4,186,558,A
4,186,571,A
4,186,821,A
4,186,929,A
4,186,1240,A
4,186,1281,A
4,187,194,A
4,187,208,A
4,187,518,A
4,187,562,A
4,187,565,A
4,187,587,A
4,187,920,A
4,187,1098,A
4,187,1099,A
4,187,1124,A
4,187,1166,A
4,187,1171,A
4,187,1244,A
4,188,221,A
4,188,253,A
4,188,289,A
4,188,324,A
4,188,455,A
4,188,733,A
4,188,887,A
4,188,1167,A
4,188,1221,A
4,188,1246,A
4,189,286,A
4,189,294,A
4,189,297,A
4,189,301,A
4,189,309,A
4,189,317,A
4,189,345,A
4,189,446,A
4,189,451,A
4,189,458,A
4,189,832,A
4,189,860,A
4,189,921,A
4,189,1089,A
4,189,1266,A
4,190,283,A
4,190,312,A
4,190,322,A
4,190,329,A
4,190,330,A
4,190,332,A
4,190,334,A
4,190,337,A
4,190,341,A
4,190,493,A
4,190,503,A
4,190,510,A
4,190,512,A
4,190,516,A
4,190,629,A
4,190,956,A
4,190,1109,A
4,190,1115,A
4,190,1270,A
4,193,298,A
