IdAluno,IdTurma,IdMeta,_CodigoConceito,Aulas,Faltas,StConceitoConfirmado,IdMetaConceito
691,482,532,,,,True,375.0
692,126,30,,,,True,2.0
692,126,31,,,,True,2.0
692,126,32,,,,True,2.0
692,164,222,,,,True,254.0
692,164,223,,,,True,269.0
692,164,224,,,,True,254.0
692,164,225,,,,True,254.0
692,164,226,,,,True,269.0
692,164,227,,,,True,254.0
692,577,438,,,,True,390.0
692,577,439,,,,True,396.0
692,577,441,,,,True,390.0
692,577,442,,,,True,375.0
692,577,532,,,,True,375.0
692,577,533,,,,True,375.0
692,734,559,,,,True,451.0
692,734,564,,,,True,430.0
692,735,603,,,,True,451.0
693,126,30,,,,True,2.0
693,126,31,,,,True,2.0
693,126,32,,,,True,2.0
694,117,78,,,,False,
694,117,79,,,,False,
694,117,200,,,,False,
694,117,201,,,,False,
694,453,265,,,,False,
694,453,267,,,,True,262.0
694,453,268,,,,True,262.0
694,453,417,,,,False,
694,453,424,,,,True,281.0
695,127,30,,,,False,2.0
695,127,31,,,,True,2.0
695,127,32,,,,True,1.0
695,152,390,,,,True,270.0
695,152,391,,,,True,270.0
695,152,392,,,,True,288.0
695,152,393,,,,True,253.0
695,152,394,,,,True,253.0
695,152,395,,,,True,270.0
695,472,432,,,,True,391.0
695,472,433,,,,True,391.0
695,472,435,,,,True,391.0
695,472,436,,,,True,374.0
695,472,535,,,,True,374.0
695,472,536,,,,True,374.0
695,639,556,,,,True,427.0
696,127,30,,,,False,2.0
696,127,31,,,,True,2.0
696,127,32,,,,True,1.0
696,410,390,,,,True,270.0
696,410,391,,,,True,270.0
696,410,392,,,,True,253.0
696,410,393,,,,True,270.0
696,410,394,,,,True,270.0
696,410,395,,,,True,253.0
696,466,432,,,,True,374.0
696,466,433,,,,True,394.0
696,466,435,,,,True,391.0
696,466,436,,,,True,391.0
696,466,535,,,,True,374.0
696,466,536,,,,True,374.0
696,634,552,,,,True,425.0
696,634,554,,,,True,425.0
696,634,556,,,,True,427.0
697,127,30,,,,False,1.0
697,127,31,,,,True,1.0
697,127,32,,,,True,1.0
698,127,30,,,,False,59.0
698,127,31,,,,True,59.0
698,127,32,,,,True,1.0
698,410,390,,,,True,271.0
698,410,391,,,,True,271.0
698,410,392,,,,True,288.0
699,129,29,,,,True,1.0
699,129,30,,,,True,2.0
699,129,31,,,,True,2.0
699,129,32,,,,True,1.0
699,251,222,,,,True,254.0
699,251,223,,,,True,272.0
699,251,224,,,,True,254.0
699,251,225,,,,True,269.0
699,251,226,,,,True,272.0
699,251,227,,,,True,269.0
699,472,432,,,,True,391.0
699,472,433,,,,True,391.0
699,472,435,,,,True,391.0
699,472,436,,,,True,391.0
699,472,535,,,,True,374.0
699,472,536,,,,True,374.0
699,640,556,,,,True,427.0
700,125,29,,,,False,
700,125,30,,,,True,2.0
700,125,31,,,,True,2.0
700,125,32,,,,True,1.0
700,150,390,,,,True,270.0
700,150,391,,,,True,270.0
700,150,392,,,,True,288.0
700,150,393,,,,True,270.0
700,150,394,,,,True,270.0
700,150,395,,,,True,270.0
700,474,432,,,,True,391.0
700,474,433,,,,True,394.0
700,474,535,,,,True,374.0
701,126,30,,,,True,2.0
701,126,31,,,,True,2.0
701,126,32,,,,True,2.0
701,165,222,,,,True,254.0
701,165,223,,,,True,269.0
701,165,224,,,,True,254.0
701,165,225,,,,True,272.0
701,165,226,,,,True,269.0
701,165,227,,,,True,269.0
702,127,30,,,,False,59.0
702,127,31,,,,True,59.0
702,127,32,,,,True,2.0
702,152,390,,,,True,270.0
702,152,391,,,,True,270.0
702,152,392,,,,True,288.0
702,152,393,,,,True,271.0
702,152,394,,,,True,271.0
702,152,395,,,,True,271.0
703,126,30,,,,True,2.0
703,126,31,,,,True,2.0
703,126,32,,,,True,2.0
703,150,390,,,,True,270.0
703,150,391,,,,True,270.0
703,150,392,,,,True,253.0
703,641,554,,,,True,427.0
703,641,556,,,,True,427.0
704,126,30,,,,True,2.0
704,126,31,,,,True,2.0
704,126,32,,,,True,2.0
705,126,30,,,,True,2.0
705,126,31,,,,True,2.0
705,126,32,,,,True,60.0
705,244,222,,,,True,286.0
705,244,223,,,,True,272.0
705,244,224,,,,True,272.0
706,129,29,,,,True,1.0
706,129,30,,,,True,2.0
706,129,31,,,,True,2.0
706,129,32,,,,True,1.0
707,124,29,,,,False,
707,124,30,,,,True,59.0
707,124,31,,,,True,59.0
707,124,32,,,,True,2.0
708,129,29,,,,False,
708,129,30,,,,True,1.0
708,129,31,,,,True,1.0
708,129,32,,,,True,1.0
708,251,222,,,,True,254.0
708,251,223,,,,True,272.0
708,251,224,,,,True,254.0
708,251,225,,,,True,269.0
708,251,226,,,,True,269.0
708,251,227,,,,True,269.0
708,472,432,,,,True,374.0
708,472,433,,,,True,391.0
708,472,435,,,,True,391.0
708,472,436,,,,True,374.0
708,472,535,,,,True,374.0
708,472,536,,,,True,374.0
708,629,546,,,,True,421.0
708,629,548,,,,True,421.0
708,629,550,,,,True,421.0
709,129,29,,,,True,1.0
709,129,30,,,,True,2.0
709,129,31,,,,True,2.0
709,129,32,,,,True,1.0
710,129,29,,,,True,1.0
710,129,30,,,,True,1.0
710,129,31,,,,True,1.0
710,129,32,,,,True,1.0
710,257,222,,,,True,254.0
710,257,223,,,,True,269.0
710,257,224,,,,True,269.0
710,257,225,,,,False,269.0
710,257,226,,,,True,269.0
710,257,227,,,,True,272.0
710,468,432,,,,True,374.0
710,468,433,,,,True,391.0
710,468,435,,,,True,374.0
710,468,436,,,,True,391.0
710,468,535,,,,True,391.0
710,468,536,,,,True,394.0
710,635,552,,,,True,426.0
710,635,554,,,,True,426.0
711,124,29,,,,False,
711,124,30,,,,True,2.0
711,124,31,,,,True,2.0
711,124,32,,,,True,2.0
711,150,390,,,,True,271.0
711,150,391,,,,True,271.0
711,150,392,,,,True,270.0
711,150,393,,,,True,271.0
711,150,394,,,,True,271.0
711,150,395,,,,True,271.0
711,463,426,,,,True,392.0
711,463,427,,,,True,392.0
711,463,429,,,,True,392.0
711,463,430,,,,True,392.0
711,463,538,,,,True,392.0
711,463,539,,,,True,392.0
711,631,546,,,,True,423.0
711,631,548,,,,True,423.0
711,631,550,,,,True,423.0
712,121,28,,,,False,
712,121,29,,,,False,
712,121,30,,,,True,59.0
712,121,32,,,,True,60.0
712,411,390,,,,True,271.0
712,411,391,,,,True,271.0
712,411,392,,,,True,288.0
712,411,393,,,,True,271.0
712,411,394,,,,True,271.0
712,411,395,,,,True,271.0
713,124,29,,,,False,
713,124,30,,,,True,2.0
713,124,31,,,,True,2.0
713,124,32,,,,True,2.0
714,124,29,,,,False,
714,124,30,,,,True,2.0
714,124,31,,,,True,2.0
714,124,32,,,,True,2.0
714,240,390,,,,True,270.0
714,240,391,,,,True,270.0
714,240,392,,,,True,288.0
714,240,393,,,,True,270.0
714,240,394,,,,True,270.0
714,240,395,,,,True,288.0
715,123,30,,,,True,2.0
715,123,31,,,,True,59.0
715,123,32,,,,True,2.0
715,239,390,,,,True,270.0
715,239,391,,,,True,270.0
715,239,392,,,,True,270.0
715,239,393,,,,True,270.0
715,239,394,,,,True,270.0
715,239,395,,,,True,270.0
715,549,426,,,,True,373.0
715,549,427,,,,True,373.0
715,549,429,,,,True,392.0
715,549,430,,,,True,392.0
715,549,538,,,,True,392.0
715,549,539,,,,True,392.0
716,123,30,,,,True,2.0
716,123,31,,,,True,59.0
716,123,32,,,,True,60.0
716,239,390,,,,True,271.0
716,239,391,,,,True,271.0
716,239,392,,,,True,270.0
716,239,393,,,,True,253.0
716,239,394,,,,True,253.0
716,239,395,,,,True,270.0
716,513,426,,,,True,373.0
716,513,427,,,,True,373.0
716,513,429,,,,True,393.0
716,513,430,,,,True,393.0
716,513,538,,,,True,373.0
716,513,539,,,,True,373.0
716,673,546,,,,True,423.0
716,673,548,,,,True,422.0
716,673,550,,,,True,422.0
717,126,30,,,,True,2.0
717,126,31,,,,True,2.0
717,126,32,,,,True,60.0
717,248,222,,,,True,254.0
717,248,223,,,,True,272.0
717,248,224,,,,True,269.0
717,248,225,,,,True,269.0
717,248,226,,,,True,272.0
717,248,227,,,,True,272.0
717,475,432,,,,True,391.0
717,475,433,,,,True,391.0
717,475,435,,,,True,391.0
717,475,436,,,,True,374.0
717,475,535,,,,True,374.0
717,475,536,,,,True,374.0
717,642,554,,,,True,428.0
717,642,556,,,,True,427.0
718,123,30,,,,True,2.0
718,123,31,,,,True,59.0
718,123,32,,,,True,2.0
719,128,30,,,,True,2.0
719,128,31,,,,True,2.0
719,128,32,,,,True,1.0
720,127,30,,,,False,
720,127,31,,,,False,
720,127,32,,,,True,1.0
720,240,390,,,,True,270.0
720,240,391,,,,True,270.0
720,240,392,,,,True,288.0
720,240,393,,,,True,270.0
720,240,394,,,,True,270.0
720,240,395,,,,True,270.0
720,595,432,,,,True,394.0
720,595,433,,,,True,410.0
720,595,435,,,,True,410.0
720,595,436,,,,True,391.0
720,595,535,,,,True,410.0
720,595,536,,,,True,374.0
720,714,556,,,,True,428.0
721,123,30,,,,True,59.0
721,123,31,,,,True,59.0
721,123,32,,,,True,2.0
722,123,30,,,,True,2.0
722,123,31,,,,True,2.0
722,123,32,,,,True,2.0
722,149,390,,,,True,270.0
722,149,391,,,,True,270.0
722,149,392,,,,True,288.0
723,123,30,,,,True,59.0
723,123,31,,,,True,59.0
723,123,32,,,,True,2.0
723,239,390,,,,True,271.0
723,239,391,,,,True,271.0
723,239,392,,,,True,270.0
723,239,393,,,,True,271.0
723,239,394,,,,True,271.0
723,239,395,,,,True,271.0
723,548,426,,,,True,393.0
723,548,427,,,,True,393.0
723,548,429,,,,True,412.0
723,548,430,,,,True,412.0
723,548,538,,,,True,393.0
723,548,539,,,,True,393.0
724,231,72,,,,False,87.0
724,231,73,,,,True,88.0
724,231,203,,,,False,
724,231,204,,,,True,87.0
725,93,48,,,,False,72.0
725,93,49,,,,True,69.0
725,93,209,,,,True,72.0
725,93,210,,,,True,69.0
726,123,30,,,,True,59.0
726,123,31,,,,True,59.0
726,123,32,,,,True,2.0
726,239,390,,,,True,270.0
726,239,391,,,,True,270.0
726,239,392,,,,True,270.0
726,239,393,,,,True,253.0
726,239,394,,,,True,253.0
726,239,395,,,,True,271.0
726,517,432,,,,True,391.0
726,517,433,,,,True,394.0
726,517,435,,,,True,391.0
726,517,436,,,,True,394.0
726,517,535,,,,True,391.0
726,517,536,,,,True,394.0
726,713,556,,,,True,427.0
727,231,72,,,,False,85.0
727,231,73,,,,True,87.0
727,231,203,,,,False,
727,231,204,,,,True,88.0
727,270,409,,,,False,
728,84,48,,,,True,72.0
728,84,49,,,,True,72.0
728,84,209,,,,True,71.0
728,84,210,,,,True,70.0
729,123,30,,,,True,59.0
729,123,31,,,,True,59.0
729,123,32,,,,True,2.0
729,153,390,,,,True,271.0
729,153,391,,,,True,271.0
729,153,392,,,,True,270.0
729,153,393,,,,True,288.0
729,153,394,,,,True,288.0
729,153,395,,,,True,271.0
729,553,426,,,,True,412.0
729,553,427,,,,True,412.0
729,553,429,,,,True,393.0
729,553,430,,,,True,393.0
729,553,538,,,,True,393.0
729,553,539,,,,True,393.0
729,625,546,,,,True,424.0
729,625,548,,,,True,424.0
729,625,550,,,,True,423.0
730,88,48,,,,False,
730,88,49,,,,False,
730,88,209,,,,False,
730,88,210,,,,False,
731,123,30,,,,True,59.0
731,123,31,,,,True,59.0
731,123,32,,,,True,2.0
732,95,48,,,,False,70.0
732,95,49,,,,True,69.0
732,95,209,,,,False,
732,95,210,,,,True,70.0
733,80,39,,,,False,
733,80,42,,,,True,68.0
733,80,43,,,,True,67.0
733,80,211,,,,True,68.0
733,188,234,,,,False,
733,188,235,,,,True,285.0
733,188,400,,,,True,285.0
733,188,407,,,,True,451.0
733,274,397,,,,True,292.0
733,486,444,,,,True,389.0
733,486,445,,,,True,395.0
733,486,447,,,,True,395.0
733,486,448,,,,True,395.0
733,486,506,,,,True,451.0
733,486,507,,,,True,451.0
733,486,529,,,,True,395.0
733,486,530,,,,True,389.0
733,531,517,,,,True,403.0
733,531,518,,,,True,402.0
733,643,558,,,,True,451.0
733,643,560,,,,True,430.0
733,643,562,,,,True,431.0
733,643,564,,,,True,432.0
733,688,602,,,,True,451.0
734,231,72,,,,False,87.0
734,231,73,,,,True,87.0
734,231,203,,,,False,
734,231,204,,,,True,87.0
734,270,409,,,,False,
735,231,72,,,,False,86.0
735,231,73,,,,True,86.0
735,231,203,,,,False,
735,231,204,,,,True,85.0
736,231,72,,,,False,86.0
736,231,73,,,,True,87.0
736,231,203,,,,False,
736,231,204,,,,True,86.0
736,272,409,,,,False,
737,78,39,,,,False,
737,78,42,,,,True,68.0
737,78,43,,,,True,68.0
737,78,211,,,,True,68.0
737,247,228,,,,True,255.0
737,247,229,,,,True,255.0
737,247,231,,,,True,268.0
737,247,232,,,,True,255.0
737,247,399,,,,True,255.0
737,247,419,,,,True,268.0
737,523,444,,,,True,376.0
737,523,445,,,,True,389.0
737,523,447,,,,True,376.0
737,523,448,,,,True,395.0
737,523,506,,,,True,449.0
737,523,507,,,,True,449.0
737,523,529,,,,True,389.0
737,523,530,,,,True,389.0
737,536,517,,,,True,383.0
737,536,518,,,,True,402.0
737,660,567,,,,True,449.0
737,660,570,,,,True,433.0
737,660,572,,,,True,433.0
737,689,603,,,,True,449.0
738,231,72,,,,False,86.0
738,231,73,,,,True,85.0
738,231,203,,,,False,
738,231,204,,,,True,86.0
739,231,72,,,,False,87.0
739,231,73,,,,True,88.0
739,231,203,,,,False,
739,231,204,,,,True,87.0
739,270,409,,,,False,
740,231,72,,,,False,87.0
740,231,73,,,,True,87.0
740,231,203,,,,False,
740,231,204,,,,True,87.0
741,94,211,,,,False,
742,96,42,,,,True,66.0
742,96,43,,,,True,65.0
742,96,211,,,,False,
742,179,228,,,,True,268.0
742,179,229,,,,True,255.0
742,179,231,,,,True,268.0
742,179,232,,,,True,255.0
742,179,399,,,,True,274.0
742,179,419,,,,True,255.0
742,483,438,,,,True,375.0
742,483,439,,,,True,396.0
742,483,441,,,,True,390.0
742,483,442,,,,True,396.0
742,483,532,,,,True,375.0
742,483,533,,,,True,375.0
742,650,559,,,,True,450.0
742,650,562,,,,True,431.0
742,650,564,,,,True,431.0
742,686,603,,,,True,450.0
743,98,42,,,,True,68.0
743,98,43,,,,True,67.0
743,98,211,,,,False,
743,180,228,,,,True,255.0
743,180,229,,,,True,255.0
743,180,231,,,,True,268.0
743,180,232,,,,True,255.0
743,180,399,,,,True,255.0
743,180,419,,,,True,255.0
743,492,444,,,,True,376.0
743,492,445,,,,True,389.0
743,492,447,,,,True,389.0
743,492,448,,,,True,389.0
743,492,506,,,,True,449.0
743,492,507,,,,True,449.0
743,492,529,,,,True,389.0
743,492,530,,,,True,389.0
743,507,517,,,,True,402.0
743,507,518,,,,True,383.0
743,689,603,,,,True,449.0
743,718,567,,,,True,449.0
743,718,568,,,,True,436.0
743,718,570,,,,True,434.0
743,718,572,,,,True,435.0
744,198,409,,,,False,
744,231,72,,,,False,87.0
744,231,73,,,,True,88.0
744,231,203,,,,False,
744,231,204,,,,True,87.0
745,100,42,,,,True,67.0
745,100,43,,,,True,67.0
745,100,211,,,,True,67.0
745,256,234,,,,True,285.0
745,256,235,,,,True,285.0
745,256,237,,,,True,273.0
745,256,238,,,,False,267.0
745,256,400,,,,True,267.0
745,256,407,,,,True,451.0
745,256,408,,,,True,451.0
745,256,420,,,,True,285.0
745,281,397,,,,True,292.0
745,281,398,,,,True,291.0
745,492,444,,,,True,376.0
745,492,445,,,,True,389.0
745,492,447,,,,True,389.0
745,492,448,,,,True,389.0
745,492,506,,,,True,451.0
745,492,507,,,,True,451.0
745,492,529,,,,True,389.0
745,492,530,,,,True,389.0
745,507,517,,,,True,403.0
745,507,518,,,,True,383.0
745,691,602,,,,True,451.0
745,719,566,,,,True,451.0
745,719,568,,,,True,433.0
745,719,570,,,,True,434.0
745,719,572,,,,True,433.0
746,198,409,,,,False,
746,231,72,,,,False,86.0
746,231,73,,,,True,88.0
746,231,203,,,,False,
746,231,204,,,,True,87.0
747,198,409,,,,False,
747,231,72,,,,False,87.0
747,231,73,,,,True,87.0
747,231,203,,,,False,
747,231,204,,,,True,87.0
748,231,72,,,,False,86.0
748,231,73,,,,True,85.0
748,231,203,,,,False,
748,231,204,,,,True,86.0
749,231,72,,,,False,86.0
749,231,73,,,,True,88.0
749,231,203,,,,False,
749,231,204,,,,True,85.0
749,272,409,,,,False,
750,231,72,,,,False,86.0
750,231,73,,,,True,86.0
750,231,203,,,,False,
750,231,204,,,,True,86.0
751,107,72,,,,False,86.0
751,107,73,,,,True,88.0
751,107,202,,,,False,
751,107,203,,,,True,85.0
751,107,204,,,,True,86.0
751,272,409,,,,False,
752,111,60,,,,True,78.0
752,111,61,,,,True,80.0
752,111,205,,,,True,78.0
752,111,206,,,,True,292.0
752,210,264,,,,True,281.0
752,210,265,,,,True,281.0
752,210,404,,,,False,281.0
752,210,417,,,,True,292.0
752,274,397,,,,True,292.0
753,111,60,,,,True,78.0
753,111,61,,,,True,77.0
753,111,205,,,,True,78.0
753,111,206,,,,False,291.0
753,210,264,,,,True,262.0
753,210,265,,,,True,281.0
753,210,267,,,,True,262.0
753,210,268,,,,True,261.0
753,210,404,,,,True,262.0
753,210,417,,,,False,291.0
753,210,418,,,,False,291.0
753,210,424,,,,True,281.0
753,452,397,,,,False,291.0
753,452,398,,,,False,291.0
754,111,60,,,,True,80.0
754,111,61,,,,True,80.0
754,111,205,,,,True,78.0
754,111,206,,,,True,291.0
754,199,246,,,,True,276.0
754,199,247,,,,True,264.0
754,199,249,,,,True,276.0
754,199,250,,,,True,259.0
754,199,402,,,,True,264.0
754,199,411,,,,True,291.0
754,199,412,,,,True,291.0
754,199,422,,,,True,264.0
754,423,397,,,,True,291.0
754,423,398,,,,True,290.0
755,111,60,,,,True,80.0
755,111,61,,,,True,80.0
755,111,205,,,,True,78.0
755,111,206,,,,True,402.0
755,201,246,,,,True,276.0
755,201,247,,,,True,276.0
755,201,249,,,,True,276.0
755,201,250,,,,True,259.0
755,201,402,,,,True,259.0
755,201,411,,,,True,402.0
755,201,412,,,,True,402.0
755,201,422,,,,True,259.0
755,281,397,,,,True,291.0
755,281,398,,,,True,290.0
755,545,517,,,,True,402.0
755,545,518,,,,True,402.0
755,585,462,,,,True,380.0
755,585,463,,,,True,385.0
755,585,465,,,,True,380.0
755,585,466,,,,True,406.0
755,585,499,,,,True,413.0
755,585,500,,,,True,413.0
755,585,512,,,,True,402.0
755,585,513,,,,True,402.0
755,603,484,,,,True,413.0
755,603,485,,,,True,413.0
756,111,60,,,,True,78.0
756,111,61,,,,True,78.0
756,111,205,,,,True,78.0
756,111,206,,,,True,77.0
757,105,66,,,,True,83.0
757,105,67,,,,True,84.0
757,105,207,,,,True,402.0
757,105,208,,,,False,
757,199,246,,,,True,259.0
757,199,247,,,,True,264.0
757,199,249,,,,True,276.0
757,199,250,,,,True,259.0
757,199,402,,,,True,264.0
757,199,411,,,,True,402.0
757,199,412,,,,True,402.0
757,199,422,,,,True,264.0
757,285,397,,,,False,289.0
757,285,398,,,,True,289.0
757,504,462,,,,True,399.0
757,504,463,,,,True,385.0
757,504,465,,,,True,380.0
757,504,466,,,,True,385.0
757,504,499,,,,True,380.0
757,504,500,,,,True,380.0
757,504,512,,,,True,402.0
757,504,513,,,,True,402.0
757,590,517,,,,True,382.0
757,590,518,,,,True,402.0
758,111,60,,,,True,80.0
758,111,61,,,,True,80.0
758,111,205,,,,True,79.0
758,111,206,,,,True,403.0
758,208,258,,,,True,277.0
758,208,259,,,,True,263.0
758,208,261,,,,True,277.0
758,208,262,,,,True,260.0
758,208,403,,,,True,263.0
758,208,415,,,,True,403.0
758,208,416,,,,True,403.0
758,208,423,,,,True,263.0
758,273,397,,,,False,290.0
758,273,398,,,,True,290.0
758,505,468,,,,True,384.0
758,505,469,,,,True,381.0
758,505,501,,,,True,413.0
758,505,514,,,,True,403.0
758,535,517,,,,True,403.0
758,574,484,,,,True,413.0
759,71,36,,,,True,61.0
759,71,37,,,,True,62.0
759,71,38,,,,True,62.0
759,244,222,,,,True,286.0
759,244,223,,,,True,286.0
759,244,224,,,,True,286.0
759,244,225,,,,True,254.0
759,244,226,,,,True,272.0
759,244,227,,,,True,254.0
759,578,438,,,,True,396.0
759,578,439,,,,True,411.0
759,578,532,,,,False,390.0
760,128,30,,,,True,2.0
760,128,31,,,,True,2.0
760,128,32,,,,True,1.0
760,164,222,,,,True,269.0
760,164,223,,,,True,272.0
760,164,224,,,,True,269.0
760,164,225,,,,True,254.0
760,164,226,,,,True,269.0
760,164,227,,,,True,254.0
760,577,438,,,,True,390.0
760,577,439,,,,True,396.0
760,577,441,,,,True,390.0
760,577,442,,,,True,375.0
760,577,532,,,,False,375.0
760,577,533,,,,True,375.0
761,126,30,,,,True,2.0
761,126,31,,,,True,2.0
761,126,32,,,,True,2.0
761,148,390,,,,True,271.0
761,148,391,,,,True,271.0
761,148,392,,,,True,270.0
761,148,393,,,,True,270.0
761,148,394,,,,True,270.0
761,148,395,,,,True,253.0
761,519,432,,,,True,391.0
761,519,433,,,,True,391.0
761,519,435,,,,True,391.0
761,519,436,,,,True,391.0
761,519,535,,,,True,394.0
761,519,536,,,,True,394.0
761,642,554,,,,True,428.0
761,642,556,,,,True,428.0
762,128,30,,,,True,1.0
762,128,31,,,,True,1.0
762,128,32,,,,True,1.0
762,267,222,,,,True,254.0
762,267,223,,,,True,269.0
762,267,224,,,,True,254.0
762,267,225,,,,False,
763,115,195,,,,True,76.0
763,115,198,,,,False,
763,197,409,,,,False,
764,115,195,,,,True,73.0
764,115,198,,,,False,
764,197,409,,,,False,
765,116,195,,,,True,75.0
765,116,198,,,,False,
765,198,409,,,,False,
766,116,195,,,,True,76.0
766,116,198,,,,False,
766,198,409,,,,False,
767,116,195,,,,True,75.0
767,116,198,,,,False,
768,116,195,,,,True,76.0
768,116,198,,,,False,
768,198,409,,,,False,
769,116,195,,,,True,73.0
769,116,198,,,,False,
769,198,409,,,,False,
770,116,195,,,,True,73.0
770,116,198,,,,False,
771,116,195,,,,True,73.0
771,116,198,,,,False,
771,198,409,,,,False,
772,116,195,,,,True,74.0
772,116,198,,,,False,
772,198,409,,,,False,
773,116,195,,,,True,76.0
773,116,198,,,,False,290.0
773,198,409,,,,False,290.0
773,198,410,,,,False,290.0
773,273,397,,,,False,290.0
773,273,398,,,,True,291.0
774,116,195,,,,True,73.0
774,116,198,,,,False,
775,116,195,,,,True,73.0
775,116,198,,,,False,
775,198,409,,,,False,
776,79,40,,,,False,
776,79,43,,,,True,67.0
776,79,211,,,,True,67.0
777,104,42,,,,True,66.0
777,104,43,,,,True,67.0
777,104,211,,,,True,68.0
777,247,228,,,,True,287.0
777,247,229,,,,True,268.0
777,247,231,,,,False,
777,247,399,,,,True,268.0
778,295,397,,,,False,290.0
778,295,398,,,,True,290.0
778,419,234,,,,True,256.0
778,419,235,,,,True,273.0
778,419,237,,,,True,267.0
778,419,238,,,,True,273.0
778,419,400,,,,True,267.0
778,419,407,,,,False,290.0
778,419,408,,,,False,290.0
778,419,420,,,,True,267.0
779,116,195,,,,True,76.0
779,116,198,,,,False,
779,198,409,,,,False,
780,75,36,,,,True,61.0
780,75,37,,,,True,64.0
780,75,38,,,,True,63.0
780,267,222,,,,True,286.0
780,267,223,,,,True,286.0
780,267,224,,,,True,254.0
780,267,225,,,,True,272.0
780,267,226,,,,True,286.0
780,267,227,,,,True,254.0
780,481,438,,,,True,396.0
780,481,439,,,,True,396.0
780,481,441,,,,True,411.0
780,481,442,,,,True,396.0
780,481,532,,,,True,375.0
780,481,533,,,,True,411.0
781,104,42,,,,True,68.0
781,104,43,,,,True,67.0
781,104,211,,,,True,67.0
781,295,397,,,,False,289.0
781,295,398,,,,True,290.0
781,419,234,,,,True,285.0
781,419,235,,,,True,273.0
781,419,237,,,,True,256.0
781,419,238,,,,True,267.0
781,419,400,,,,True,267.0
781,419,407,,,,True,450.0
781,419,408,,,,True,450.0
781,419,420,,,,True,267.0
781,582,456,,,,True,387.0
781,582,457,,,,True,400.0
781,582,459,,,,True,378.0
781,582,460,,,,True,387.0
781,582,510,,,,True,450.0
781,582,511,,,,True,450.0
781,582,526,,,,True,387.0
781,582,527,,,,True,378.0
781,592,517,,,,True,382.0
781,592,518,,,,True,383.0
781,656,574,,,,True,438.0
781,656,577,,,,True,450.0
781,656,578,,,,True,439.0
781,656,580,,,,True,439.0
781,689,603,,,,True,450.0
782,104,42,,,,True,65.0
782,104,43,,,,True,68.0
782,104,211,,,,True,68.0
782,247,228,,,,True,255.0
782,247,229,,,,True,268.0
782,247,231,,,,True,274.0
782,247,232,,,,True,255.0
782,247,399,,,,True,255.0
782,247,419,,,,True,268.0
782,541,517,,,,True,403.0
782,541,518,,,,True,402.0
782,579,444,,,,True,376.0
782,579,445,,,,True,395.0
782,579,447,,,,True,409.0
782,579,448,,,,True,395.0
782,579,506,,,,True,452.0
782,579,507,,,,True,452.0
782,579,529,,,,True,389.0
782,579,530,,,,True,389.0
782,694,603,,,,True,452.0
782,715,559,,,,True,452.0
782,715,560,,,,True,430.0
782,715,562,,,,True,431.0
782,715,564,,,,True,432.0
783,92,42,,,,True,65.0
783,92,43,,,,True,65.0
783,92,211,,,,True,65.0
784,109,66,,,,True,84.0
784,109,67,,,,True,84.0
784,109,207,,,,False,292.0
784,109,208,,,,True,84.0
784,283,397,,,,False,292.0
784,283,398,,,,True,290.0
784,409,246,,,,True,276.0
784,409,247,,,,True,283.0
784,409,249,,,,True,276.0
784,409,250,,,,True,264.0
784,409,402,,,,True,264.0
784,409,411,,,,False,292.0
784,409,412,,,,False,292.0
784,409,422,,,,True,276.0
785,105,66,,,,True,84.0
785,105,67,,,,True,84.0
785,105,207,,,,True,81.0
785,105,208,,,,False,
786,73,36,,,,True,64.0
786,73,37,,,,True,62.0
786,73,38,,,,True,64.0
786,168,222,,,,True,254.0
786,168,223,,,,True,269.0
786,168,224,,,,True,269.0
786,168,225,,,,True,269.0
786,168,226,,,,True,269.0
786,168,227,,,,True,272.0
786,519,432,,,,True,391.0
786,519,433,,,,True,410.0
786,519,535,,,,True,374.0
787,75,36,,,,True,62.0
787,75,37,,,,True,62.0
787,75,38,,,,True,62.0
787,179,228,,,,True,274.0
787,179,229,,,,True,274.0
787,179,231,,,,True,268.0
787,179,232,,,,True,274.0
787,179,399,,,,True,268.0
787,179,419,,,,True,255.0
787,492,444,,,,True,376.0
787,492,445,,,,True,409.0
787,492,447,,,,True,389.0
787,492,448,,,,True,395.0
787,492,506,,,,True,383.0
787,492,507,,,,True,383.0
787,492,529,,,,True,389.0
787,492,530,,,,True,389.0
787,507,517,,,,True,402.0
787,507,518,,,,True,383.0
788,77,36,,,,True,61.0
788,77,37,,,,True,63.0
788,77,38,,,,True,64.0
789,95,48,,,,False,71.0
789,95,49,,,,True,72.0
789,95,209,,,,True,71.0
789,95,210,,,,True,383.0
789,207,252,,,,True,258.0
789,207,253,,,,True,278.0
789,207,255,,,,True,265.0
789,207,256,,,,True,265.0
789,207,401,,,,True,265.0
789,207,413,,,,True,383.0
789,207,414,,,,True,383.0
789,207,421,,,,True,278.0
789,234,397,,,,False,292.0
789,234,398,,,,True,291.0
789,542,517,,,,True,383.0
789,542,518,,,,True,383.0
789,583,456,,,,True,378.0
789,583,457,,,,True,400.0
789,583,459,,,,True,378.0
789,583,460,,,,True,400.0
789,583,510,,,,True,383.0
789,583,511,,,,True,383.0
789,583,526,,,,True,387.0
789,583,527,,,,True,378.0
790,77,36,,,,True,62.0
790,77,37,,,,True,62.0
790,77,38,,,,True,62.0
790,160,222,,,,True,254.0
790,160,223,,,,True,286.0
