IdDiarioAluno,IdDiario,IdAluno,DataInicial,DataFinal
25814,1395,887,,
25815,1395,1167,,
25816,1395,1285,,
25817,1395,1435,,
25818,1395,1447,,
25819,1395,1452,,
25820,1395,1456,,
25821,1395,1709,,
25822,1396,289,,
25823,1396,525,,
25824,1396,549,,
25825,1396,571,,
25826,1396,887,,
25827,1396,1167,,
25828,1396,1285,,
25829,1396,1435,,
25830,1396,1447,,
25831,1396,1452,,
25832,1396,1456,,
25833,1396,1709,,
25834,1397,176,,
25835,1397,294,,
25836,1397,297,,
25837,1397,301,,
25838,1397,309,,
25839,1397,451,,2023-11-13 18:53:00
25840,1397,458,,
25841,1397,493,,2023-08-24 00:00:00
25842,1397,508,,
25843,1397,832,,
25844,1397,860,,
25845,1397,1032,,
25846,1397,1708,,
25847,1398,176,,
25848,1398,294,,
25849,1398,297,,
25850,1398,301,,
25851,1398,309,,
25852,1398,451,,2023-11-13 18:53:00
25853,1398,458,,
25854,1398,493,,2023-08-24 00:00:00
25855,1398,508,,
25856,1398,832,,
25857,1398,860,,
25858,1398,1032,,
25859,1398,1708,,
25860,1399,176,,
25861,1399,294,,
25862,1399,297,,
25863,1399,301,,
25864,1399,309,,
25865,1399,451,,2023-11-13 18:53:00
25866,1399,458,,
25867,1399,493,,2023-08-24 00:00:00
25868,1399,508,,
25869,1399,832,,
25870,1399,860,,
25871,1399,1032,,
25872,1399,1708,,
25873,1400,287,,
25874,1400,446,,
25875,1400,1448,,2023-06-29 00:00:00
25876,1400,1534,2023-01-01 00:00:00,
25877,1400,1540,,
25878,1400,1686,,2023-05-01 00:00:00
25879,1400,1694,,
25880,1400,1695,,2023-11-10 15:12:00
25881,1401,287,,
25882,1401,446,,
25883,1401,1448,,2023-06-29 00:00:00
25884,1401,1534,2023-01-01 00:00:00,
25885,1401,1540,,
25886,1401,1686,,2023-05-01 00:00:00
25887,1401,1694,,
25888,1401,1695,,2023-11-10 15:12:00
25889,1402,287,,
25890,1402,446,,
25891,1402,1448,,2023-06-29 00:00:00
25892,1402,1534,2023-01-01 00:00:00,
25893,1402,1540,,
25894,1402,1686,,2023-05-01 00:00:00
25895,1402,1694,,
25896,1402,1695,,2023-11-10 15:12:00
25897,1403,159,,
25898,1403,280,,
25899,1403,321,,
25900,1403,330,,
25901,1403,332,,2023-08-03 17:37:00
25902,1403,334,,2023-08-02 10:45:00
25903,1403,337,,2023-09-25 00:00:00
25904,1403,501,,2023-08-14 10:21:00
25905,1403,513,,2023-10-25 15:52:00
25906,1403,877,,2023-10-25 15:55:00
25907,1403,1396,,
25908,1403,1525,,2023-05-26 14:37:00
25909,1403,1533,,
25910,1403,1707,,2023-06-13 18:16:00
25911,1404,159,,
25912,1404,280,,
25913,1404,321,,
25914,1404,330,,
25915,1404,332,,2023-08-03 17:37:00
25916,1404,334,,2023-08-02 10:45:00
25917,1404,337,,2023-09-25 00:00:00
25918,1404,501,,2023-08-14 10:21:00
25919,1404,513,,2023-10-25 15:52:00
25920,1404,877,,2023-10-25 15:55:00
25921,1404,1396,,
25922,1404,1525,,2023-05-26 14:37:00
25923,1404,1533,,
25924,1404,1707,,2023-06-13 18:16:00
25925,1405,159,,
25926,1405,280,,
25927,1405,321,,
25928,1405,330,,
25929,1405,332,,2023-08-03 17:37:00
25930,1405,334,,2023-08-02 10:45:00
25931,1405,337,,2023-09-25 00:00:00
25932,1405,501,,2023-08-14 10:21:00
25933,1405,513,,2023-10-25 15:52:00
25934,1405,877,,2023-10-25 15:55:00
25935,1405,1396,,
25936,1405,1525,,2023-05-26 14:37:00
25937,1405,1533,,
25938,1405,1707,,2023-06-13 18:16:00
25939,1406,193,,
25940,1406,263,2023-10-18 00:00:00,
25941,1406,406,,2023-09-18 00:00:00
25942,1406,491,,
25943,1406,856,,
25944,1406,927,,
25945,1406,958,,
25946,1406,1003,,
25947,1406,1549,,2023-08-14 00:00:00
25948,1406,1564,,
25949,1406,1620,,2023-08-22 00:00:00
25950,1406,1637,,
25951,1406,1687,,
25952,1406,1688,,
25953,1407,193,,
25954,1407,263,2023-10-18 00:00:00,
25955,1407,406,,2023-09-18 00:00:00
25956,1407,491,,
25957,1407,856,,
25958,1407,927,,
25959,1407,958,,
25960,1407,1003,,
25961,1407,1549,,2023-08-14 00:00:00
25962,1407,1564,,
25963,1407,1620,,2023-08-22 00:00:00
25964,1407,1637,,
25965,1407,1687,,
25966,1407,1688,,
25967,1408,193,,
25968,1408,263,2023-10-18 00:00:00,
25969,1408,406,,2023-09-18 00:00:00
25970,1408,491,,
25971,1408,856,,
25972,1408,927,,
25973,1408,958,,
25974,1408,1003,,
25975,1408,1549,,2023-08-14 00:00:00
25976,1408,1564,,
25977,1408,1620,,2023-08-22 00:00:00
25978,1408,1637,,
25979,1408,1687,,
25980,1408,1688,,
25981,1409,232,,
25982,1409,233,,
25983,1409,267,,
25984,1409,303,,2023-08-15 12:27:00
25985,1409,304,,
25986,1409,310,,
25987,1409,397,,
25988,1409,408,,
25989,1409,420,,
25990,1409,781,,
25991,1409,1022,,
25992,1409,1025,,
25993,1409,1056,,
25994,1409,1181,,
25995,1409,1202,,
25996,1410,232,,
25997,1410,233,,
25998,1410,267,,
25999,1410,303,,2023-08-15 12:27:00
26000,1410,304,,
26001,1410,310,,
26002,1410,397,,
26003,1410,408,,
26004,1410,420,,
26005,1410,781,,
26006,1410,1022,,
26007,1410,1025,,
26008,1410,1056,,
26009,1410,1181,,
26010,1410,1202,,
26011,1411,232,,
26012,1411,233,,
26013,1411,267,,
26014,1411,303,,2023-08-15 12:27:00
26015,1411,304,,
26016,1411,310,,
26017,1411,397,,
26018,1411,408,,
26019,1411,420,,
26020,1411,781,,
26021,1411,1022,,
26022,1411,1025,,
26023,1411,1056,,
26024,1411,1181,,
26025,1411,1202,,
26026,1412,394,,2023-07-28 12:38:00
26027,1412,431,,
26028,1412,789,,
26029,1412,982,,
26030,1412,1009,,
26031,1412,1011,,2023-06-14 18:49:00
26032,1412,1077,,
26033,1412,1078,,
26034,1412,1107,,
26035,1412,1319,,2023-05-02 15:03:00
26036,1412,1565,,
26037,1412,1583,,2023-08-14 10:47:00
26038,1413,394,,2023-07-28 12:38:00
26039,1413,431,,
26040,1413,789,,
26041,1413,982,,
26042,1413,1009,,
26043,1413,1011,,2023-06-14 18:49:00
26044,1413,1077,,
26045,1413,1078,,
26046,1413,1107,,
26047,1413,1319,,2023-05-02 15:03:00
26048,1413,1565,,
26049,1413,1583,,2023-08-14 10:47:00
26050,1414,394,,2023-07-28 12:38:00
26051,1414,431,,
26052,1414,789,,
26053,1414,982,,
26054,1414,1009,,
26055,1414,1011,,2023-06-14 18:49:00
26056,1414,1077,,
26057,1414,1078,,
26058,1414,1107,,
26059,1414,1319,,2023-05-02 15:03:00
26060,1414,1565,,
26061,1414,1583,,2023-08-14 10:47:00
26077,1416,155,,
26078,1416,181,,
26079,1416,182,,
26080,1416,213,,
26081,1416,249,,
26082,1416,290,,
26083,1416,459,,
26084,1416,526,,2023-10-02 11:22:00
26085,1416,537,,
26086,1416,564,,
26087,1416,566,,
26088,1416,569,,
26089,1416,575,,2023-09-01 15:34:00
26090,1416,874,,
26091,1416,879,,
26092,1417,155,,
26093,1417,181,,
26094,1417,182,,
26095,1417,213,,
26096,1417,249,,
26097,1417,290,,
26098,1417,459,,
26099,1417,526,,2023-10-02 11:22:00
26100,1417,537,,
26101,1417,564,,
26102,1417,566,,
26103,1417,569,,
26104,1417,575,,2023-09-01 15:34:00
26105,1417,874,,
26106,1417,879,,
26107,1418,155,,
26108,1418,181,,
26109,1418,182,,
26110,1418,213,,
26111,1418,249,,
26112,1418,290,,
26113,1418,459,,
26114,1418,526,,2023-10-02 11:22:00
26115,1418,537,,
26116,1418,564,,
26117,1418,566,,
26118,1418,569,,
26119,1418,575,,2023-09-01 15:34:00
26120,1418,874,,
26129,1420,165,,
26130,1420,171,,
26131,1420,423,,2023-08-14 10:34:00
26132,1420,522,,
26133,1420,1093,,
26134,1420,1165,,2023-05-09 19:28:00
26135,1420,1218,,
26136,1420,1431,,
26137,1421,165,,
26138,1421,171,,
26139,1421,423,,2023-08-14 10:34:00
26140,1421,522,,
26141,1421,1093,,
26142,1421,1165,,2023-05-09 19:28:00
26143,1421,1218,,
26144,1421,1431,,
26145,1422,165,,
26146,1422,171,,
26147,1422,423,,2023-08-14 10:34:00
26148,1422,522,,
26149,1422,1093,,
26150,1422,1165,,2023-05-09 19:28:00
26151,1422,1218,,
26152,1422,1431,,
26161,1424,154,,
26162,1424,172,,
26163,1424,437,,
26164,1424,996,,
26165,1424,1175,,
26166,1424,1398,,
26167,1424,1450,,2023-06-29 00:00:00
26168,1424,1587,,
26169,1425,154,,
26170,1425,172,,
26171,1425,437,,
26172,1425,996,,
26173,1425,1175,,
26174,1425,1398,,
26175,1425,1450,,2023-06-29 00:00:00
26176,1425,1587,,
26177,1426,154,,
26178,1426,172,,
26179,1426,996,,
26180,1426,1175,,
26181,1426,1587,,
26193,1428,163,,
26194,1428,218,,
26195,1428,285,,
26196,1428,457,,2023-08-17 00:00:00
26197,1428,492,,2023-11-08 14:57:00
26198,1428,515,,2023-07-12 00:00:00
26199,1428,536,,
26200,1428,1106,,2023-11-22 19:32:00
26201,1428,1150,,2023-06-20 14:28:00
26202,1428,1453,,
26203,1428,1457,,2023-06-08 00:00:00
26204,1429,163,,
26205,1429,218,,
26206,1429,285,,
26207,1429,457,,2023-08-17 00:00:00
26208,1429,492,,2023-11-08 14:57:00
26209,1429,515,,2023-07-12 00:00:00
26210,1429,536,,
26211,1429,1106,,2023-11-22 19:32:00
26212,1429,1150,,2023-06-20 14:28:00
26213,1429,1453,,
26214,1429,1457,,2023-06-08 00:00:00
26215,1430,218,,
26216,1430,285,,
26217,1430,457,,
26218,1430,492,,2023-11-08 14:57:00
26219,1430,515,,2023-07-12 00:00:00
26220,1430,536,,
26221,1430,1106,,2023-11-22 19:32:00
26222,1430,1150,,2023-06-20 14:28:00
26223,1430,1453,,
26224,1430,1457,,2023-06-08 00:00:00
26240,1432,134,,
26241,1432,136,,
26242,1432,147,,
26243,1432,149,,
26244,1432,352,,
26245,1432,357,,
26246,1432,429,,
26247,1432,930,,
26248,1432,933,,
26249,1432,1289,,
26250,1432,1550,,
26251,1432,1567,,2023-06-05 17:11:00
26252,1432,1580,,
26253,1432,1584,,2023-08-17 00:00:00
26254,1432,1624,,
26255,1433,134,,
26256,1433,136,,
26257,1433,147,,
26258,1433,149,,
26259,1433,352,,
26260,1433,357,,
26261,1433,429,,
26262,1433,930,,
26263,1433,933,,
26264,1433,1289,,
26265,1433,1550,,
26266,1433,1567,,2023-06-05 17:11:00
26267,1433,1580,,
26268,1433,1584,,2023-08-17 00:00:00
26269,1433,1624,,
26270,1434,134,,
26271,1434,136,,
26272,1434,149,,
26273,1434,352,,
26274,1434,357,,
26275,1434,429,,
26277,1434,1289,,
26278,1434,1550,,
26279,1434,1567,,2023-06-05 17:11:00
26280,1434,1580,,
26281,1434,1584,,2023-08-17 00:00:00
26299,1436,142,,
26300,1436,151,,2023-05-18 00:00:00
26301,1436,311,,2023-08-17 00:00:00
26302,1436,392,,2023-05-02 10:14:00
26303,1436,400,,
26304,1436,403,,
26305,1436,412,,
26306,1436,418,2023-07-24 00:00:00,2023-11-10 15:18:00
26307,1436,424,,
26308,1436,439,,
26309,1436,1551,,
26310,1436,1566,,
26311,1436,1578,,2023-06-07 14:57:00
26312,1436,1626,,2023-05-04 00:00:00
26313,1436,1627,,
26314,1436,1628,,
26315,1437,142,,
26316,1437,151,,2023-05-18 00:00:00
26317,1437,311,,2023-08-17 00:00:00
26318,1437,392,,2023-05-02 10:14:00
26319,1437,400,,
26320,1437,403,,
26321,1437,412,,
26322,1437,418,2023-07-24 00:00:00,2023-11-10 15:18:00
26323,1437,424,,
26324,1437,439,,
26325,1437,1551,,
26326,1437,1566,,
26327,1437,1578,,2023-06-07 14:57:00
26328,1437,1626,,2023-05-04 00:00:00
26329,1437,1627,,
26330,1437,1628,,
26331,1438,142,,
26332,1438,151,,2023-05-18 00:00:00
26333,1438,311,,2023-08-17 00:00:00
26334,1438,392,,2023-05-02 10:14:00
26335,1438,400,,
26336,1438,403,,
26337,1438,412,,
26338,1438,418,2023-07-24 00:00:00,2023-11-10 15:18:00
26339,1438,424,,
26340,1438,439,,
26341,1438,1566,,
26342,1438,1578,,2023-06-07 14:57:00
26343,1438,1626,,2023-05-04 00:00:00
26344,1438,1627,,
26345,1438,1628,,
26346,961,476,2023-05-02 23:13:00,
26347,962,476,2023-05-02 23:13:00,
26348,963,476,2023-05-02 23:13:00,
26349,1072,476,2023-05-02 23:13:00,
26350,1382,476,2023-05-02 23:13:00,
26351,1383,476,2023-05-02 23:13:00,
26352,1384,476,2023-05-02 23:13:00,
26354,1439,91,,
26355,1439,95,,
26356,1439,100,,
26357,1439,103,,
26358,1439,104,,
26359,1439,105,,
26360,1439,107,,
26361,1439,116,,2023-08-16 18:50:00
26362,1439,162,,2023-08-03 17:40:00
26363,1439,167,,
26364,1439,168,,
26365,1439,169,,
26366,1439,178,,
26367,1439,180,,
26368,1439,243,,
26369,1439,255,,
26370,1439,757,,
26371,1439,872,,
26372,1439,1164,,
26373,1439,1356,,
26374,1439,1395,,
26375,1439,1402,,2023-08-23 19:05:00
26376,1439,1424,,
26377,1439,1436,,2023-08-16 18:58:00
26378,1440,91,,
26379,1440,95,,
26380,1440,100,,
26381,1440,103,,
26382,1440,104,,
26383,1440,105,,
26384,1440,107,,
26385,1440,116,,2023-08-16 18:50:00
26386,1440,162,,2023-08-03 17:40:00
26387,1440,167,,
26388,1440,168,,
26389,1440,169,,
26390,1440,178,,
26391,1440,180,,
26392,1440,243,,
26393,1440,255,,
26394,1440,757,,
26395,1440,872,,
26396,1440,1164,,
26397,1440,1356,,
26398,1440,1395,,
26399,1440,1402,,2023-08-23 19:05:00
26400,1440,1424,,
26401,1440,1436,,2023-08-16 18:58:00
26402,1441,91,,
26404,1441,100,,
26405,1441,103,,
26406,1441,104,,
26407,1441,105,,
26410,1441,168,,
26411,1441,169,,
26412,1441,178,,
26413,1441,180,,
26414,1441,243,,
26415,1441,255,,
26416,1441,757,,
26417,1441,1395,,
26418,1441,1424,,
26419,1442,101,,
26420,1442,108,,
26421,1442,120,,
26422,1442,125,,
26423,1442,758,,2023-08-09 11:35:00
26424,1442,1141,,
26425,1442,1147,,
26426,1442,1286,,2023-06-21 19:36:00
26427,1442,1310,,
26428,1442,1323,,2023-08-11 19:22:00
26429,1442,1454,,
26430,1442,1513,,
26431,1442,1548,,2023-08-07 18:06:00
26432,1443,101,,
26433,1443,108,,
26434,1443,120,,
26435,1443,125,,
26436,1443,758,,2023-08-09 11:35:00
26437,1443,1141,,
26438,1443,1147,,
26439,1443,1286,,2023-06-21 19:36:00
26440,1443,1310,,
26441,1443,1323,,2023-08-11 19:22:00
26442,1443,1454,,
26443,1443,1513,,
26444,1443,1548,,2023-08-07 18:06:00
26445,1444,101,,
26446,1444,108,,
26447,1444,120,,
26448,1444,125,,
26449,1444,758,,2023-08-09 11:35:00
26450,1444,1141,,
26451,1444,1147,,
26452,1444,1286,,2023-06-21 19:36:00
26453,1444,1310,,
26454,1444,1323,,2023-08-11 19:22:00
26455,1444,1454,,
26456,1444,1513,,
26457,1444,1548,,2023-08-07 18:06:00
26471,1446,154,,
26472,1446,187,,
26473,1446,217,,2023-08-18 11:14:00
26474,1446,248,,
26475,1446,586,,
26476,1446,1124,,2023-09-04 19:45:00
26477,1446,1171,,2023-06-15 09:53:00
26478,1446,1175,,
26479,1446,1246,,
26480,1446,1381,,
26481,1446,1441,,2023-07-26 14:07:00
26482,1446,1450,,2023-06-29 00:00:00
26483,1446,1587,,
26484,1446,1665,,
26485,1446,1674,,2023-06-05 17:08:00
26486,1446,1710,,
26487,1446,1712,,
26488,1447,172,,2023-06-01 00:00:00
26489,1447,289,,
26490,1447,525,,
26491,1447,549,,
26492,1447,887,,
26493,1447,1167,,
26494,1447,1398,,
26495,1447,1435,,
26496,1447,1447,,
26497,1447,1452,,
26498,1447,1456,,
26499,1447,1709,,2023-08-15 00:00:00
26500,1448,176,,
26501,1448,218,,
26502,1448,282,,
26503,1448,336,,2023-06-04 00:00:00
26504,1448,458,,
26505,1448,465,,
26506,1448,493,,2023-08-24 00:00:00
26507,1448,508,,
26508,1448,921,,
26509,1448,1106,,2023-11-22 19:32:00
26510,1448,1457,,2023-06-08 00:00:00
26511,1448,1708,,
26512,1448,1713,,
26513,1449,168,,2023-08-14 00:00:00
26514,1449,205,,2023-09-06 14:02:00
26515,1449,247,,2023-07-25 00:00:00
26516,1449,258,,2023-10-12 00:00:00
26517,1449,913,,2023-10-12 00:00:00
26518,1449,1136,,2023-10-12 00:00:00
26519,1449,1152,,2023-10-12 00:00:00
26520,1449,1177,,2023-10-12 00:00:00
26521,1449,1253,,2023-10-12 00:00:00
26522,1449,1281,,2023-08-25 15:07:00
26523,1449,1310,,2023-09-03 00:00:00
26524,1449,1356,,2023-10-12 00:00:00
26525,1450,171,,2023-08-15 00:00:00
26526,1450,181,,
26527,1450,278,,
26528,1450,317,,
26529,1450,338,,
26530,1450,522,,
26531,1450,733,,2023-05-29 00:00:00
26532,1450,796,,
26533,1450,879,,
26534,1450,1165,,2023-05-09 19:28:00
26535,1450,1218,,
26536,1450,1431,,
26537,1450,1548,,2023-08-07 18:07:00
26538,1450,1679,,
26539,1450,1680,,
26540,1450,1684,,
26541,1451,223,,
26542,1451,227,,
26543,1451,228,,
26544,1451,229,,
26545,1451,230,,
26546,1451,296,,
26547,1451,300,,
26548,1451,406,,
26549,1451,494,,
26550,1451,561,,
26551,1451,620,,
26552,1451,622,,
26553,1451,743,,
26554,1451,745,,
26555,1451,787,,
26556,1451,927,,
26557,1451,1237,,
26558,1451,1550,,
26559,1451,1554,,
26560,1451,1567,,2023-06-05 17:12:00
26561,1451,1580,,2023-08-13 00:00:00
26562,1451,1584,,
26563,1451,1620,,2023-08-22 00:00:00
26564,1452,261,,
26565,1452,281,,
26566,1452,322,,
26567,1452,325,,
26568,1452,340,,
26569,1452,344,,
26570,1452,446,,
26571,1452,512,,2023-09-03 00:00:00
26572,1452,578,,
26573,1452,1027,,2023-11-08 17:59:00
26574,1452,1109,,
26575,1452,1309,,
26576,1452,1448,,2023-06-29 00:00:00
26577,1452,1478,,2023-11-10 15:09:00
26578,1452,1495,,
26579,1452,1499,,
26580,1452,1534,2023-01-01 00:00:00,
26581,1452,1540,,
26582,1452,1694,,
26583,1452,1695,,2023-11-10 15:12:00
26584,1452,1728,,2023-09-04 19:33:00
26585,1453,226,,
26586,1453,269,,
26587,1453,431,,
26588,1453,476,2023-05-02 00:00:00,
26589,1453,789,,
26590,1453,1011,,2023-06-14 18:49:00
26591,1453,1040,,2023-06-15 19:36:00
26592,1453,1107,,
26593,1453,1184,,
26594,1453,1186,2023-04-28 00:00:00,2023-08-02 10:50:00
26595,1453,1224,,
26596,1453,1227,,
26597,1453,1238,,
26598,1453,1302,,2023-05-02 12:08:00
26599,1453,1576,,
26600,1453,1586,,2023-09-18 18:50:00
26601,1454,185,,
26602,1454,188,,2023-07-20 16:55:00
26603,1454,192,,
26604,1454,219,,
26605,1454,245,,
26606,1454,271,,
26607,1454,277,,
26608,1454,592,,
26609,1454,929,,2023-06-08 00:00:00
26610,1454,969,,2023-06-08 00:00:00
26611,1454,1400,,
26612,1454,1404,,2023-08-25 15:00:00
26613,1454,1409,,2023-09-05 20:47:00
26614,1454,1430,,2023-07-23 00:00:00
26615,1454,1433,,2023-08-29 17:15:00
26616,1454,1434,,
26617,1454,1451,,
26618,1454,1466,,
26619,1454,1468,,
26620,1455,116,,2023-08-16 18:51:00
26621,1455,125,,
26622,1455,162,,2023-08-03 17:41:00
26623,1455,167,,
26624,1455,374,,
26625,1455,463,,
26626,1455,758,,2023-08-09 11:35:00
26627,1455,858,,
26628,1455,1085,,2023-05-29 00:00:00
26629,1455,1147,,
26630,1455,1164,,
26631,1455,1209,,2023-08-02 11:02:00
26632,1455,1247,,2023-06-19 15:20:00
26633,1455,1304,,2023-05-26 14:48:00
26634,1455,1395,,
26635,1455,1402,,2023-08-23 19:05:00
26636,1455,1422,,2023-05-19 14:16:00
26637,1455,1424,,
26638,1455,1436,,2023-08-16 18:59:00
26639,1455,1454,,
26640,1455,1513,,
26641,1455,1714,,2023-10-12 00:00:00
26642,1456,321,,
26643,1456,332,,2023-08-03 17:37:00
26644,1456,334,,2023-08-02 10:45:00
26645,1456,413,,
26646,1456,501,,2023-08-14 10:21:00
26647,1456,513,,2023-10-25 15:53:00
26648,1456,816,,
26649,1456,877,,2023-10-25 15:56:00
26650,1456,885,,2023-05-09 19:43:00
26651,1456,1111,,
26652,1456,1159,,2023-06-04 00:00:00
26653,1456,1396,,
26654,1456,1446,,
26655,1456,1479,,
26656,1456,1483,,
26657,1456,1525,,2023-05-26 14:38:00
26658,1456,1533,,
26659,1456,1707,,2023-06-13 18:16:00
26660,1457,209,,2023-06-15 15:13:00
26661,1457,210,,2023-06-15 15:15:00
26662,1457,272,,2023-08-10 00:00:00
26663,1457,486,,
26664,1457,755,,
26665,1457,1033,,
26666,1457,1173,,2023-08-13 00:00:00
26667,1457,1179,,
26668,1457,1229,,2023-08-02 10:21:00
26669,1457,1232,,2023-06-01 19:12:00
26670,1457,1412,,
26671,1457,1429,,
26672,1457,1578,,2023-06-07 14:58:00
26673,1457,1581,,
26674,1457,1588,,
26675,1457,1628,,
26676,1457,1681,,
26677,1457,1682,,2023-11-13 18:37:00
26678,1457,1683,,2023-11-13 18:47:00
26679,1457,1705,2023-05-02 00:00:00,2023-05-17 18:01:00
26680,1457,1711,,
26681,1458,225,,
26682,1458,231,,2023-08-16 00:00:00
26683,1458,235,,
26684,1458,848,,
26685,1458,958,,
26686,1458,1286,,2023-06-21 19:36:00
26687,1458,1549,,2023-08-31 19:23:00
26688,1458,1551,,
26689,1458,1564,,
26690,1458,1566,,
26691,1458,1616,,2023-05-23 00:00:00
26692,1458,1626,,2023-05-04 00:00:00
26693,1458,1637,,
26694,1458,1652,,2023-05-02 12:29:00
26695,1458,1687,,
26696,1458,1688,,
26697,1459,239,,
26698,1459,240,,
26699,1459,266,,
26700,1459,275,,2023-06-01 19:24:00
26701,1459,392,,2023-05-02 10:14:00
26702,1459,488,,2023-10-26 00:00:00
26703,1459,737,,
26704,1459,933,,
26705,1459,987,,
26706,1459,995,,2023-09-20 00:00:00
26707,1459,1003,,
26708,1459,1128,,
26709,1459,1204,,
26710,1459,1222,,2023-05-24 00:00:00
26711,1459,1225,,
26712,1459,1293,,
26713,1459,1306,,
26714,1459,1582,,2023-06-01 18:51:00
26715,1459,1585,,
26716,1459,1624,,
26717,1459,1627,,
26718,1459,1632,,2023-08-02 10:40:00
26719,1460,308,,2023-06-14 18:58:00
26720,1460,348,,
26721,1460,572,,
26722,1460,573,,
26723,1460,782,,
26724,1460,841,,
26725,1460,1182,,
26726,1460,1289,,
26727,1460,1650,,2023-05-02 12:44:00
26728,1460,1651,,
26729,1460,1654,,
26730,1460,1656,,
26731,1460,1685,,2023-09-12 16:30:00
26732,1461,287,,2023-08-29 00:00:00
26733,1461,293,,
26734,1461,312,,2023-06-05 16:33:00
26735,1461,326,,
26736,1461,327,,
26737,1461,331,,
26738,1461,339,,
26739,1461,341,,
26740,1461,976,,
26741,1461,1150,,2023-06-20 14:29:00
26742,1461,1300,,2023-08-14 10:13:00
26743,1461,1526,,
26744,1461,1686,,2023-08-14 10:07:00
26745,1462,270,,
26746,1462,394,,2023-07-28 12:39:00
26747,1462,982,,
26748,1462,1009,,
26749,1462,1077,,
26750,1462,1078,,
26751,1462,1319,,2023-05-02 15:03:00
26752,1462,1565,,
26753,1462,1583,,2023-08-14 10:47:00
26754,1463,159,,
26755,1463,280,,
26756,1463,330,,
26757,1463,337,,2023-09-25 00:00:00
26758,1464,150,,2023-05-10 00:00:00
26759,1464,151,,2023-05-31 00:00:00
26760,1464,232,,
26761,1464,252,,
26762,1464,310,,
26763,1464,408,,
26764,1464,418,2023-07-24 00:00:00,2023-11-10 15:18:00
26765,1464,420,,
26766,1464,1056,,
26767,1464,1181,,2023-06-20 00:00:00
26768,1465,158,,
26769,1465,233,,
26770,1465,267,,
26771,1465,303,,2023-08-15 12:27:00
26772,1465,304,,
26773,1465,357,,2023-06-04 00:00:00
26774,1465,491,,
26775,1465,781,,
26776,1465,793,,
26777,1465,930,,2023-08-06 00:00:00
26778,1465,1022,,
26779,1465,1025,,
26780,1465,1202,,
26781,1466,437,,
26782,1466,571,,2023-05-30 00:00:00
26783,1466,996,,
26784,1466,1285,,
26785,1466,1323,,2023-08-11 19:22:00
26786,1467,147,,
26787,1467,149,,
26788,1467,347,,2023-06-01 19:18:00
26789,1467,352,,
26790,1467,429,,
26791,1467,433,,
26792,1468,104,,
26793,1468,169,,
26794,1468,186,,
26795,1468,199,,
26796,1468,201,,2023-06-08 00:00:00
26797,1468,202,,
26798,1468,243,,
26799,1468,250,,
26800,1468,274,,
26801,1468,292,,
26802,1468,562,,
26803,1468,859,,
26804,1468,872,,
26805,1469,222,,
26806,1469,246,,
26807,1469,276,,
26808,1469,305,,
26809,1469,324,,
26810,1469,346,,
26811,1469,454,,
26812,1470,95,,
26813,1470,155,,
26814,1470,178,,2023-10-01 00:00:00
26815,1470,213,,2023-10-12 00:00:00
26816,1470,249,,
26817,1470,459,,
26818,1470,526,,2023-10-01 00:00:00
26819,1470,537,,
26820,1470,564,,2023-10-15 00:00:00
26821,1470,569,,2023-10-12 00:00:00
26822,1470,575,,2023-09-01 15:34:00
26823,1470,844,,
26824,1471,91,,
26825,1471,163,,
26826,1471,180,,
26827,1471,255,,
26828,1471,285,,
26829,1471,294,,
26830,1471,297,,
26831,1471,301,,
26832,1471,309,,2023-08-06 00:00:00
26833,1471,451,,2023-11-13 18:53:00
26834,1471,457,,2023-11-01 18:02:00
26835,1471,492,,2023-11-08 14:57:00
26836,1471,515,,
26837,1471,536,,
26838,1471,832,,
26839,1471,860,,
26840,1471,1032,,2023-06-08 00:00:00
26841,1471,1453,,2023-06-08 00:00:00
26842,1472,121,,
26843,1472,123,,2023-05-15 00:00:00
26844,1472,134,,
26845,1472,136,,
26846,1472,142,,
26847,1472,156,,
26848,1472,193,,
26849,1472,263,2023-10-18 00:00:00,
26850,1472,311,,
26851,1472,397,,
26852,1472,400,,
26853,1472,403,,
26854,1472,412,,
26855,1472,424,,
26856,1472,439,,
26857,1472,856,,
26858,1473,100,,
26859,1473,101,,
26860,1473,103,,
26861,1473,105,,
26862,1473,107,,2023-08-06 00:00:00
26863,1473,108,,
26864,1473,120,,
26865,1473,165,,
26866,1473,182,,
26867,1473,204,,
26868,1473,290,,
26869,1473,423,,2023-08-14 10:34:00
26870,1473,566,,
26871,1473,757,,
26872,1473,874,,
26873,1473,1093,,
26874,1473,1141,,2023-11-08 00:00:00
26875,872,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26876,873,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26877,874,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26878,1214,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26879,1215,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26880,1216,1134,2023-04-28 00:00:00,2023-08-07 17:54:00
26881,984,1399,2023-04-28 00:00:00,
26882,985,1399,2023-04-28 00:00:00,
26883,986,1399,2023-04-28 00:00:00,
26884,1268,1399,2023-04-28 00:00:00,
26885,1269,1399,2023-04-28 00:00:00,
26886,1270,1399,2023-04-28 00:00:00,
26887,1026,1138,2023-04-28 00:00:00,2023-05-04 00:00:00
