IdDiario,IdTurma,IdDisciplina,Descricao,IdFaseNota,TipoConfirmacao,QtdeMaximaAulas,DataLimiteDigitacao,QtdeMinimaAulas,StRegistroAulaPeriodoFaseNota,DataBloqueioDigitacaoAula
1418,500,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1420,497,4,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1421,497,1,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1422,497,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1424,596,4,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1425,596,1,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1426,596,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1428,498,4,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1429,498,1,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1430,498,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1432,499,4,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1433,499,1,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1434,499,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1436,522,4,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1437,522,1,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1438,522,25,Lições 2º Bimestre,424,D,20,2023-12-31 00:00:00,1,False,
1439,504,4,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1440,504,1,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1441,504,25,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1442,505,25,Lições 2º Bimestre,469,D,20,2023-12-31 00:00:00,1,False,
1443,505,4,Lições 2º Bimestre,469,D,20,2023-12-31 00:00:00,1,False,
1444,505,1,Lições 2º Bimestre,469,D,20,2023-12-31 00:00:00,1,False,
1446,559,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1447,588,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1448,562,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1449,558,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1450,544,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1451,507,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1452,539,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1453,542,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1454,531,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1455,535,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1456,540,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1457,545,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1458,533,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1459,536,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1460,541,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1461,532,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1462,537,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1463,561,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1464,591,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1465,592,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1466,597,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1467,543,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1468,530,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1469,538,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1470,534,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1471,589,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1472,593,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1473,590,5,Lições 2º Bimestre,484,D,20,2023-12-31 00:00:00,1,False,
1474,585,4,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1475,585,1,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1476,585,25,Lições 2º Bimestre,454,D,20,2023-12-31 00:00:00,1,False,
1477,611,18,Lições 2º Bimestre,589,D,20,2023-12-31 00:00:00,1,False,
1478,553,16,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1479,553,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1480,553,1,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1481,556,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1482,556,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1483,556,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1484,555,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1485,555,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1486,555,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1487,557,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1488,557,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1489,557,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1490,508,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1491,508,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1492,508,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1493,509,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1494,509,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1495,509,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1496,510,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1497,510,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1498,510,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1499,511,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1500,511,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1501,511,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1502,547,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1503,547,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1504,547,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1505,512,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1506,512,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1507,512,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1508,513,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1509,513,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1510,513,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1511,514,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1512,514,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1513,514,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1514,457,16,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1515,457,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1516,457,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1517,549,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1518,549,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1519,549,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1520,459,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1521,459,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1522,459,1,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1523,460,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1524,460,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1525,460,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1526,461,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1527,461,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1528,461,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1529,462,16,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1530,462,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1531,462,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1532,463,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1533,463,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1534,463,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1535,458,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1536,458,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1537,458,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1538,464,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1539,464,4,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1540,464,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1541,465,16,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1542,465,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1543,465,1,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1544,548,16,Lições 3º Bimestre,352,F,20,2023-12-31 00:00:00,1,False,
1545,548,4,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1546,548,1,Lições 3º Bimestre,352,D,20,2023-12-31 00:00:00,1,False,
1547,466,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1548,466,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1549,466,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1550,467,4,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1551,467,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1552,467,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1553,468,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1554,468,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1555,468,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1556,524,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1557,524,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1558,524,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1559,470,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1560,470,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1561,470,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1562,471,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1563,471,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1564,471,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1565,517,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1566,517,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1567,517,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1568,595,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1569,595,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1570,595,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1571,472,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1572,472,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1573,472,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1574,521,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1575,521,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1576,521,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1577,473,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1578,473,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1579,473,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1580,474,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1581,474,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1582,474,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1583,519,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1584,519,1,Lições 3º Bimestre,367,D,20,2023-12-31 00:00:00,1,False,
1585,519,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1586,475,4,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1587,475,1,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1588,475,19,Lições 3º Bimestre,367,F,20,2023-12-31 00:00:00,1,False,
1589,476,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1590,476,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1591,476,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1592,477,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1593,477,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1594,477,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1595,480,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1596,480,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1597,480,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1598,478,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1599,478,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1600,478,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1601,479,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1602,479,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1603,479,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1604,577,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1605,577,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1606,577,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1607,578,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1608,578,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1609,578,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1610,576,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1611,576,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1612,576,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1613,482,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1614,482,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1615,482,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1616,483,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1617,483,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1618,483,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1619,484,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1620,484,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1621,484,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1622,551,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1623,551,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1624,551,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1625,485,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1626,485,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1627,485,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1628,518,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1629,518,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1630,518,1,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1631,481,24,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1632,481,4,Lições 3º Bimestre,382,D,20,2023-12-31 00:00:00,1,False,
1633,481,1,Lições 3º Bimestre,382,F,20,2023-12-31 00:00:00,1,False,
1634,486,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1635,486,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1636,486,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1637,487,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1638,487,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1639,487,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1640,488,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1641,488,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1642,488,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1643,489,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1644,489,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1645,489,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1646,490,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1647,490,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1648,490,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1649,491,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1650,491,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1651,491,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1652,552,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1653,552,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1654,552,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1655,523,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1656,523,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1657,523,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1658,492,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1659,492,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1660,492,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1661,493,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1662,493,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1663,493,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1664,554,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1665,554,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1666,554,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1667,579,21,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1668,579,4,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1669,579,1,Lições 3º Bimestre,397,D,20,2023-12-31 00:00:00,1,False,
1670,501,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1671,501,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1672,501,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1673,525,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1674,525,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1675,525,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1676,580,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1677,580,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1678,580,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1679,502,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1680,502,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1681,502,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1682,581,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1683,581,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1684,581,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1685,516,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1686,516,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1687,516,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1688,503,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1689,503,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1690,503,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1691,582,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1692,582,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1693,582,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1694,583,4,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1695,583,1,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1696,583,22,Lições 3º Bimestre,442,D,20,2023-12-31 00:00:00,1,False,
1697,500,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1698,500,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1699,500,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1700,497,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1701,497,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1702,497,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1703,596,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1704,596,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1705,596,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1706,498,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1707,498,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1708,498,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1709,499,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1710,499,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1711,499,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1712,522,25,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1713,522,4,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1714,522,1,Lições 3º Bimestre,427,D,20,2023-12-31 00:00:00,1,False,
1715,504,25,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1716,504,4,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1717,504,1,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1718,585,25,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1719,585,4,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1720,585,1,Lições 3º Bimestre,457,D,20,2023-12-31 00:00:00,1,False,
1721,505,25,Lições 3º Bimestre,472,D,20,2023-12-31 00:00:00,1,False,
1722,505,4,Lições 3º Bimestre,472,D,20,2023-12-31 00:00:00,1,False,
1723,505,1,Lições 3º Bimestre,472,D,20,2023-12-31 00:00:00,1,False,
1725,559,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1726,588,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1727,562,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1728,558,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1729,544,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1730,507,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1731,539,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1732,542,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1733,531,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1734,535,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1735,540,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1736,545,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1737,533,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1738,536,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1739,541,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1740,532,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1741,537,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1742,561,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1743,591,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1744,592,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1745,597,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
1746,543,5,Lições 3º Bimestre,487,D,20,2023-12-31 00:00:00,1,False,
