IdTurma,IdDisciplina,IdProfessor,QtdeMaximaAluno,IdPlanoPagamento,Ementa,ObjGeral,ObjEspecificos,Bibliografia,BibliografiaComplementar,Metodologia,Recursos,FormaDeAvaliacao,ConteudoProgramatico,Competencias,AulasPraticas,DataHoraAlteracao,IdProfessorAlteracao,DataHoraConfirmacao,IdUsuarioConfirmacao,SituacaoPlanoEnsino,DataAula_Inicio,DataAula_Termino,CompetenciasHabilidades,ContribuicaoPerfil,EstrategiaAprendizagem,LeituraComplementar,ArticulacaoOutrasDisciplinas,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
579,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
579,21,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
580,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
580,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
580,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
581,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
581,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
581,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
582,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
582,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
582,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
583,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
583,4,8,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
583,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
585,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
585,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
585,17,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
585,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
588,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
589,5,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
590,5,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
591,5,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
592,5,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
593,5,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
594,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
595,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
595,4,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
595,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
596,1,30,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
596,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
596,23,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
596,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
597,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
598,25,7,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
603,25,7,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
604,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
605,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
606,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
607,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
608,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
609,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
610,18,23,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
611,18,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
612,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
613,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
614,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
615,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
615,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
615,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
616,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
616,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
616,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
617,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
617,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
617,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
618,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
618,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
618,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
619,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
619,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
619,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
620,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
620,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
620,16,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
621,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
621,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
621,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
622,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
622,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
622,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
623,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
623,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
623,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
624,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
624,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
624,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
625,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
625,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
625,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
626,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
626,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
626,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
627,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
627,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
627,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
628,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
628,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
628,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
629,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
629,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
629,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
630,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
630,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
630,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
631,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
631,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
631,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
632,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
632,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
632,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
633,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
633,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
633,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
634,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
634,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
634,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
635,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
635,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
635,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
637,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
637,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
637,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
638,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
638,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
638,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
639,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
639,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
639,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
640,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
640,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
640,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
641,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
641,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
641,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
642,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
642,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
642,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
643,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
643,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
643,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
644,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
644,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
644,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
645,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
645,4,38,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
645,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
646,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
646,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
646,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
647,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
647,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
647,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
648,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
648,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
648,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
649,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
649,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
649,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
650,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
650,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
650,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
654,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
654,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
654,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
655,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
655,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
655,23,28,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
655,25,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
656,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
656,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
656,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
657,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
657,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
657,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
658,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
658,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
658,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
659,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
659,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
659,22,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
660,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
660,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
660,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
661,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
661,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
661,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
662,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
662,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
664,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
665,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
665,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
665,16,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
666,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
666,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
666,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
667,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
667,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
667,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
668,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
668,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
668,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
669,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
669,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
669,16,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
670,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
670,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
670,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
671,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
671,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
671,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
672,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
672,4,38,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
672,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
673,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
673,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
673,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
674,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
674,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
674,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
675,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
675,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
675,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
676,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
676,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
676,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
677,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
677,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
677,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
678,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
678,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
678,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
679,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
679,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
679,19,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
680,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
680,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
680,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
683,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
684,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
685,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
686,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
687,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
688,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
689,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
690,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
691,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
692,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
693,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
694,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
695,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
696,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
697,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
698,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
699,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
699,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
699,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
700,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
700,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
700,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
701,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
701,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
701,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
702,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
702,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
702,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
703,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
703,4,38,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
703,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
704,1,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
704,4,2,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
704,16,14,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
705,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
705,4,38,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
705,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
706,1,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
706,4,16,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
706,16,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
709,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
711,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
712,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
712,4,38,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
712,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
713,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
713,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
713,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
714,1,29,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
714,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
714,24,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
715,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
715,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
715,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
716,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
716,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
716,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
717,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
717,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
717,22,9,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
718,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
718,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
718,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
719,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
719,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
719,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
720,1,3,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
720,4,4,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
720,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
722,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
724,5,11,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
725,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
726,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
727,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
728,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
728,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
728,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
729,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
729,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
729,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
730,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
731,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
733,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
734,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
734,4,43,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
734,21,49,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
735,5,47,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
736,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
737,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
737,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
737,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
738,1,5,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
738,4,42,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
738,21,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
739,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
739,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
739,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
740,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
740,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
740,22,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
742,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
743,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
743,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
743,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
744,1,41,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
744,4,6,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
744,25,26,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
745,1,12,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
745,4,35,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
745,19,13,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
754,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
755,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
756,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
757,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
758,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
759,18,20,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
760,5,34,,,,,,,,,,,,,,,,,,P,,,,,,,,False,
