,data,preco_petroleo,real_projecao
873,2020-11-27,46.88,Real
874,2020-11-26,46.32,Real
875,2020-11-25,47.3,Real
876,2020-11-24,46.63,Real
877,2020-11-23,45.0,Real
878,2020-11-20,43.79,Real
879,2020-11-19,43.09,Real
880,2020-11-18,42.91,Real
881,2020-11-17,42.54,Real
882,2020-11-16,42.71,Real
883,2020-11-13,41.51,Real
884,2020-11-12,42.16,Real
885,2020-11-11,42.5,Real
886,2020-11-10,42.25,Real
887,2020-11-09,40.93,Real
888,2020-11-06,38.08,Real
889,2020-11-05,39.47,Real
890,2020-11-04,39.68,Real
891,2020-11-03,38.17,Real
892,2020-11-02,37.78,Real
893,2020-10-30,36.33,Real
894,2020-10-29,36.56,Real
895,2020-10-28,37.86,Real
896,2020-10-27,39.72,Real
897,2020-10-26,39.06,Real
898,2020-10-23,40.71,Real
899,2020-10-22,41.28,Real
900,2020-10-21,40.09,Real
901,2020-10-20,41.62,Real
902,2020-10-19,41.29,Real
903,2020-10-16,41.34,Real
904,2020-10-15,41.61,Real
905,2020-10-14,41.81,Real
906,2020-10-13,41.34,Real
907,2020-10-12,40.5,Real
908,2020-10-09,41.63,Real
909,2020-10-08,42.0,Real
910,2020-10-07,40.62,Real
911,2020-10-06,41.27,Real
912,2020-10-05,39.78,Real
913,2020-10-02,38.0,Real
914,2020-10-01,39.75,Real
915,2020-09-30,40.3,Real
916,2020-09-29,40.33,Real
917,2020-09-28,41.59,Real
918,2020-09-25,40.91,Real
919,2020-09-24,41.24,Real
920,2020-09-23,41.09,Real
921,2020-09-22,40.84,Real
922,2020-09-21,40.37,Real
923,2020-09-19,40.37,Real
924,2020-09-18,42.16,Real
925,2020-09-17,42.35,Real
926,2020-09-16,41.23,Real
927,2020-09-15,39.54,Real
928,2020-09-14,38.57,Real
929,2020-09-13,39.54,Real
930,2020-09-12,38.57,Real
931,2020-09-11,38.8,Real
932,2020-09-10,39.27,Real
933,2020-09-09,39.98,Real
934,2020-09-08,38.53,Real
935,2020-09-07,40.67,Real
936,2020-09-04,41.1,Real
937,2020-09-03,42.72,Real
938,2020-09-02,42.7,Real
939,2020-09-01,45.72,Real
940,2020-08-28,45.22,Real
941,2020-08-27,44.84,Real
942,2020-08-26,45.79,Real
943,2020-08-25,46.01,Real
944,2020-08-24,44.43,Real
945,2020-08-21,43.94,Real
946,2020-08-20,44.56,Real
947,2020-08-19,45.21,Real
948,2020-08-18,45.34,Real
949,2020-08-17,44.91,Real
950,2020-08-14,44.86,Real
951,2020-08-13,44.87,Real
952,2020-08-12,45.09,Real
953,2020-08-11,43.68,Real
954,2020-08-10,44.19,Real
955,2020-08-07,44.07,Real
956,2020-08-06,45.04,Real
957,2020-08-05,44.92,Real
958,2020-08-04,43.99,Real
959,2020-08-03,43.76,Real
960,2020-07-31,43.13,Real
961,2020-07-30,42.98,Real
962,2020-07-29,43.51,Real
963,2020-07-28,43.11,Real
964,2020-07-27,43.39,Real
965,2020-07-24,43.29,Real
966,2020-07-23,42.96,Real
967,2020-07-22,43.98,Real
968,2020-07-21,44.31,Real
969,2020-07-20,43.3,Real
970,2020-07-17,43.53,Real
971,2020-07-16,43.71,Real
972,2020-07-15,43.96,Real
973,2020-07-14,42.97,Real
974,2020-07-13,42.85,Real
975,2020-07-10,43.27,Real
976,2020-07-09,42.35,Real
977,2020-07-08,43.67,Real
978,2020-07-07,43.28,Real
979,2020-07-06,42.73,Real
980,2020-07-03,42.92,Real
981,2020-07-02,43.19,Real
982,2020-07-01,42.18,Real
983,2020-06-30,41.64,Real
984,2020-06-29,41.58,Real
985,2020-06-26,40.97,Real
986,2020-06-25,41.18,Real
987,2020-06-24,40.4,Real
988,2020-06-23,42.72,Real
989,2020-06-22,43.2,Real
990,2020-06-19,42.33,Real
991,2020-06-18,41.75,Real
992,2020-06-17,40.47,Real
993,2020-06-16,40.75,Real
994,2020-06-15,39.44,Real
995,2020-06-12,38.54,Real
996,2020-06-11,37.76,Real
997,2020-06-10,41.18,Real
998,2020-06-09,40.45,Real
999,2020-06-08,39.66,Real
1000,2020-06-05,41.0,Real
1001,2020-06-04,38.41,Real
1002,2020-06-03,37.98,Real
1003,2020-06-02,37.72,Real
1004,2020-06-01,36.74,Real
1005,2020-05-29,34.15,Real
1006,2020-05-28,33.98,Real
1007,2020-05-27,32.73,Real
1008,2020-05-26,33.95,Real
1009,2020-05-25,33.8,Real
1010,2020-05-22,33.8,Real
1011,2020-05-21,34.78,Real
1012,2020-05-20,34.76,Real
1013,2020-05-19,33.06,Real
1014,2020-05-18,33.3,Real
1015,2020-05-15,30.95,Real
1016,2020-05-14,29.87,Real
1017,2020-05-13,27.89,Real
1018,2020-05-12,26.67,Real
1019,2020-05-11,25.53,Real
1020,2020-05-07,24.23,Real
1021,2020-05-06,24.2,Real
1022,2020-05-05,25.46,Real
1023,2020-05-04,20.4,Real
1024,2020-05-01,18.49,Real
1025,2020-04-30,18.11,Real
1026,2020-04-29,17.86,Real
1027,2020-04-28,15.6,Real
1028,2020-04-27,15.17,Real
1029,2020-04-24,15.87,Real
1030,2020-04-23,15.06,Real
1031,2020-04-22,13.77,Real
1032,2020-04-21,9.12,Real
1033,2020-04-20,17.36,Real
1034,2020-04-17,19.75,Real
1035,2020-04-16,18.69,Real
1036,2020-04-15,19.8,Real
1037,2020-04-14,21.74,Real
1038,2020-04-13,20.23,Real
1039,2020-04-09,20.23,Real
1040,2020-04-08,25.22,Real
1041,2020-04-07,22.1,Real
1042,2020-04-06,22.58,Real
1043,2020-04-03,24.33,Real
1044,2020-04-02,20.24,Real
1045,2020-04-01,14.97,Real
1046,2020-03-31,14.85,Real
1047,2020-03-30,19.19,Real
1048,2020-03-27,22.39,Real
1049,2020-03-26,23.55,Real
1050,2020-03-25,25.62,Real
1051,2020-03-24,24.5,Real
1052,2020-03-23,21.85,Real
1053,2020-03-20,25.55,Real
1054,2020-03-19,23.98,Real
1055,2020-03-18,22.79,Real
1056,2020-03-17,27.97,Real
1057,2020-03-16,27.98,Real
1058,2020-03-13,33.0,Real
1059,2020-03-12,31.05,Real
1060,2020-03-11,34.45,Real
1061,2020-03-10,36.66,Real
1062,2020-03-09,35.33,Real
1063,2020-03-06,45.6,Real
1064,2020-03-05,51.29,Real
1065,2020-03-04,51.86,Real
1066,2020-03-03,52.24,Real
1067,2020-03-02,52.52,Real
1068,2020-02-28,51.31,Real
1069,2020-02-27,52.19,Real
1070,2020-02-26,54.96,Real
1071,2020-02-25,56.71,Real
1072,2020-02-24,56.04,Real
1073,2020-02-21,58.6,Real
1074,2020-02-20,59.72,Real
1075,2020-02-19,59.72,Real
1076,2020-02-18,57.35,Real
1077,2020-02-17,57.83,Real
1078,2020-02-14,57.37,Real
1079,2020-02-13,56.34,Real
1080,2020-02-12,55.54,Real
1081,2020-02-11,54.0,Real
1082,2020-02-10,53.39,Real
1083,2020-02-07,54.53,Real
1084,2020-02-06,55.18,Real
1085,2020-02-05,55.36,Real
1086,2020-02-04,53.9,Real
1087,2020-02-03,54.0,Real
1088,2020-01-31,57.77,Real
1089,2020-01-30,57.72,Real
1090,2020-01-29,59.46,Real
1091,2020-01-28,59.37,Real
1092,2020-01-27,58.54,Real
1093,2020-01-24,59.34,Real
1094,2020-01-23,61.26,Real
1095,2020-01-22,62.11,Real
1096,2020-01-21,63.66,Real
1097,2020-01-20,64.63,Real
1098,2020-01-17,64.05,Real
1099,2020-01-16,64.63,Real
1100,2020-01-15,63.29,Real
1101,2020-01-14,64.45,Real
1102,2020-01-13,64.14,Real
1103,2020-01-10,66.77,Real
1104,2020-01-09,66.58,Real
1105,2020-01-08,67.31,Real
1106,2020-01-07,68.74,Real
1107,2020-01-06,70.25,Real
1108,2020-01-03,69.08,Real
1109,2020-01-02,67.05,Real
1110,2019-12-31,67.77,Real
1111,2019-12-30,68.3,Real
1112,2019-12-27,68.91,Real
1113,2019-12-26,69.26,Real
1114,2019-12-24,69.26,Real
1115,2019-12-23,67.49,Real
1116,2019-12-20,68.66,Real
1117,2019-12-19,69.7,Real
1118,2019-12-18,69.12,Real
1119,2019-12-16,68.04,Real
1120,2019-12-13,67.44,Real
1121,2019-12-12,66.67,Real
1122,2019-12-11,65.37,Real
1123,2019-12-10,66.57,Real
1124,2019-12-09,66.44,Real
1125,2019-12-06,66.5,Real
1126,2019-12-05,65.67,Real
1127,2019-12-04,65.25,Real
1128,2019-12-03,62.95,Real
1129,2019-12-02,63.2,Real
1130,2019-11-29,64.5,Real
1131,2019-11-28,64.68,Real
1132,2019-11-27,65.03,Real
1133,2019-11-26,64.82,Real
1134,2019-11-25,64.67,Real
1135,2019-11-22,64.83,Real
1136,2019-11-21,64.99,Real
1137,2019-11-20,63.8,Real
1138,2019-11-19,62.37,Real
1139,2019-11-18,62.82,Real
1140,2019-11-15,63.32,Real
1141,2019-11-14,62.46,Real
1142,2019-11-13,62.27,Real
1143,2019-11-12,62.19,Real
1144,2019-11-11,62.58,Real
1145,2019-11-08,62.0,Real
1146,2019-11-07,62.6,Real
1147,2019-11-06,62.11,Real
1148,2019-11-05,62.72,Real
1149,2019-11-04,62.52,Real
1150,2019-11-01,60.17,Real
1151,2019-10-31,59.3,Real
1152,2019-10-30,60.22,Real
1153,2019-10-29,61.05,Real
1154,2019-10-28,60.39,Real
1155,2019-10-25,62.06,Real
1156,2019-10-24,61.71,Real
1157,2019-10-23,60.52,Real
1158,2019-10-22,60.5,Real
1159,2019-10-21,58.95,Real
1160,2019-10-18,59.96,Real
1161,2019-10-17,59.35,Real
1162,2019-10-16,59.3,Real
1163,2019-10-15,59.19,Real
1164,2019-10-14,58.81,Real
1165,2019-10-11,60.59,Real
1166,2019-10-10,59.08,Real
1167,2019-10-09,59.7,Real
1168,2019-10-08,58.14,Real
1169,2019-10-07,59.46,Real
1170,2019-10-04,59.13,Real
1171,2019-10-03,58.01,Real
1172,2019-10-02,57.92,Real
1173,2019-10-01,60.06,Real
1174,2019-09-30,60.99,Real
1175,2019-09-27,62.48,Real
1176,2019-09-26,62.08,Real
1177,2019-09-25,62.41,Real
1178,2019-09-24,64.13,Real
1179,2019-09-23,64.66,Real
1180,2019-09-20,65.23,Real
1181,2019-09-19,64.25,Real
1182,2019-09-18,64.29,Real
1183,2019-09-17,65.59,Real
1184,2019-09-16,68.42,Real
1185,2019-09-13,61.25,Real
1186,2019-09-12,60.76,Real
1187,2019-09-11,63.02,Real
1188,2019-09-10,64.67,Real
1189,2019-09-09,63.99,Real
1190,2019-09-06,61.28,Real
1191,2019-09-05,62.7,Real
1192,2019-09-04,60.68,Real
1193,2019-09-03,57.93,Real
1194,2019-09-02,58.55,Real
1195,2019-08-30,61.04,Real
1196,2019-08-29,60.59,Real
1197,2019-08-28,60.42,Real
1198,2019-08-27,58.44,Real
1199,2019-08-26,58.64,Real
1200,2019-08-23,58.64,Real
1201,2019-08-22,59.81,Real
1202,2019-08-21,60.6,Real
1203,2019-08-20,59.03,Real
1204,2019-08-19,59.79,Real
1205,2019-08-16,59.0,Real
1206,2019-08-15,57.37,Real
1207,2019-08-14,57.86,Real
1208,2019-08-13,59.9,Real
1209,2019-08-12,57.13,Real
1210,2019-08-09,57.37,Real
1211,2019-08-08,56.29,Real
1212,2019-08-07,55.03,Real
1213,2019-08-06,58.63,Real
1214,2019-08-05,59.32,Real
1215,2019-08-02,61.12,Real
1216,2019-08-01,62.9,Real
1217,2019-07-31,64.07,Real
1218,2019-07-30,62.55,Real
1219,2019-07-29,62.29,Real
1220,2019-07-26,62.46,Real
1221,2019-07-25,63.47,Real
1222,2019-07-24,63.83,Real
1223,2019-07-23,62.28,Real
1224,2019-07-22,61.96,Real
1225,2019-07-19,61.04,Real
1226,2019-07-18,60.7,Real
1227,2019-07-17,63.67,Real
1228,2019-07-16,65.87,Real
1229,2019-07-15,66.86,Real
1230,2019-07-12,66.65,Real
1231,2019-07-11,67.64,Real
1232,2019-07-10,66.41,Real
1233,2019-07-09,64.3,Real
1234,2019-07-08,64.89,Real
1235,2019-07-05,64.23,Real
1236,2019-07-04,63.62,Real
1237,2019-07-03,63.53,Real
1238,2019-07-02,62.72,Real
1239,2019-07-01,65.1,Real
1240,2019-06-28,67.52,Real
1241,2019-06-27,66.78,Real
1242,2019-06-26,66.85,Real
1243,2019-06-25,66.24,Real
1244,2019-06-24,65.16,Real
1245,2019-06-21,65.99,Real
1246,2019-06-20,65.44,Real
1247,2019-06-19,62.85,Real
1248,2019-06-18,63.35,Real
1249,2019-06-17,62.56,Real
1250,2019-06-14,63.13,Real
1251,2019-06-13,63.28,Real
1252,2019-06-12,61.66,Real
1253,2019-06-11,63.56,Real
1254,2019-06-10,64.31,Real
1255,2019-06-07,64.1,Real
1256,2019-06-06,62.77,Real
1257,2019-06-05,62.14,Real
1258,2019-06-04,63.56,Real
1259,2019-06-03,63.16,Real
1260,2019-06-01,63.16,Real
1261,2019-05-31,66.78,Real
1262,2019-05-30,69.55,Real
1263,2019-05-29,70.64,Real
1264,2019-05-28,70.19,Real
1265,2019-05-27,67.98,Real
1266,2019-05-24,67.98,Real
1267,2019-05-23,68.37,Real
1268,2019-05-22,71.94,Real
1269,2019-05-21,72.94,Real
1270,2019-05-20,73.21,Real
1271,2019-05-17,73.94,Real
1272,2019-05-16,74.7,Real
1273,2019-05-15,73.09,Real
1274,2019-05-14,72.53,Real
1275,2019-05-13,72.35,Real
1276,2019-05-10,71.63,Real
1277,2019-05-09,70.61,Real
1278,2019-05-08,71.09,Real
1279,2019-05-07,70.98,Real
1280,2019-05-06,71.95,Real
1281,2019-05-03,71.95,Real
1282,2019-05-02,70.56,Real
1283,2019-05-01,72.01,Real
1284,2019-04-30,72.19,Real
1285,2019-04-29,71.22,Real
1286,2019-04-26,71.03,Real
1287,2019-04-25,74.94,Real
1288,2019-04-24,73.59,Real
1289,2019-04-23,74.39,Real
1290,2019-04-18,70.71,Real
1291,2019-04-17,71.14,Real
1292,2019-04-16,70.74,Real
1293,2019-04-15,70.9,Real
1294,2019-04-12,71.57,Real
1295,2019-04-11,71.3,Real
1296,2019-04-10,71.63,Real
1297,2019-04-09,71.02,Real
1298,2019-04-08,71.12,Real
1299,2019-04-05,69.93,Real
1300,2019-04-04,69.8,Real
1301,2019-04-03,69.21,Real
1302,2019-04-02,69.68,Real
1303,2019-04-01,69.08,Real
1304,2019-03-29,67.93,Real
1305,2019-03-28,66.08,Real
1306,2019-03-27,67.35,Real
1307,2019-03-26,67.51,Real
1308,2019-03-25,67.37,Real
1309,2019-03-22,66.29,Real
1310,2019-03-21,68.3,Real
1311,2019-03-20,68.35,Real
1312,2019-03-19,67.13,Real
1313,2019-03-18,66.65,Real
1314,2019-03-15,66.11,Real
1315,2019-03-14,66.18,Real
1316,2019-03-13,65.89,Real
1317,2019-03-12,65.33,Real
1318,2019-03-11,65.06,Real
1319,2019-03-08,65.66,Real
1320,2019-03-07,64.82,Real
1321,2019-03-06,64.51,Real
1322,2019-03-05,64.24,Real
1323,2019-03-04,64.44,Real
1324,2019-03-01,63.71,Real
1325,2019-02-28,65.03,Real
1326,2019-02-27,65.55,Real
1327,2019-02-26,64.51,Real
1328,2019-02-25,64.02,Real
1329,2019-02-22,66.91,Real
1330,2019-02-21,66.91,Real
1331,2019-02-20,66.82,Real
1332,2019-02-19,65.86,Real
1333,2019-02-18,66.41,Real
1334,2019-02-16,65.65,Real
1335,2019-02-15,64.0,Real
1336,2019-02-14,63.27,Real
1337,2019-02-13,62.58,Real
1338,2019-02-12,61.3,Real
1339,2019-02-11,61.3,Real
1340,2019-02-09,61.37,Real
1341,2019-02-08,61.01,Real
1342,2019-02-07,62.22,Real
1343,2019-02-06,61.67,Real
1344,2019-02-05,62.26,Real
1345,2019-02-04,62.26,Real
1346,2019-02-02,61.86,Real
1347,2019-02-01,62.46,Real
1348,2019-01-31,61.89,Real
1349,2019-01-30,60.98,Real
1350,2019-01-29,59.71,Real
1351,2019-01-28,59.71,Real
1352,2019-01-26,61.49,Real
1353,2019-01-25,61.09,Real
1354,2019-01-24,61.05,Real
1355,2019-01-23,60.9,Real
1356,2019-01-22,62.18,Real
1357,2019-01-21,62.18,Real
1358,2019-01-19,62.04,Real
1359,2019-01-18,59.85,Real
1360,2019-01-17,59.81,Real
1361,2019-01-16,58.65,Real
1362,2019-01-15,58.8,Real
1363,2019-01-14,58.8,Real
1364,2019-01-12,59.24,Real
1365,2019-01-11,60.47,Real
1366,2019-01-10,59.46,Real
1367,2019-01-09,56.91,Real
1368,2019-01-08,57.1,Real
1369,2019-01-07,57.1,Real
1370,2019-01-05,55.64,Real
1371,2019-01-04,53.23,Real
1372,2019-01-03,54.06,Real
1373,2019-01-02,54.06,Real
1374,2018-12-29,50.57,Real
1375,2018-12-28,51.49,Real
1376,2018-12-27,51.49,Real
1377,2018-12-22,51.93,Real
1378,2018-12-21,52.84,Real
1379,2018-12-20,55.6,Real
1380,2018-12-19,55.26,Real
1381,2018-12-18,57.59,Real
1382,2018-12-17,57.59,Real
1383,2018-12-15,58.56,Real
1384,2018-12-14,59.03,Real
1385,2018-12-13,59.94,Real
1386,2018-12-12,59.73,Real
1387,2018-12-11,60.29,Real
1388,2018-12-10,60.29,Real
1389,2018-12-08,61.71,Real
1390,2018-12-07,57.83,Real
1391,2018-12-06,61.4,Real
1392,2018-12-05,61.22,Real
1393,2018-12-04,60.17,Real
1394,2018-12-03,60.17,Real
1395,2018-12-01,57.71,Real
1396,2018-11-30,58.29,Real
1397,2018-11-29,57.97,Real
1398,2018-11-28,59.58,Real
1399,2018-11-27,59.7,Real
1400,2018-11-26,59.7,Real
1401,2018-11-24,57.69,Real
1402,2018-11-23,61.11,Real
1403,2018-11-22,61.65,Real
1404,2018-11-21,61.5,Real
1405,2018-11-20,64.14,Real
1406,2018-11-19,64.14,Real
1407,2018-11-17,65.29,Real
1408,2018-11-16,65.61,Real
1409,2018-11-15,64.88,Real
1410,2018-11-14,65.45,Real
1411,2018-11-13,69.81,Real
1412,2018-11-12,69.81,Real
1413,2018-11-10,69.01,Real
1414,2018-11-09,69.29,Real
1415,2018-11-08,70.1,Real
1416,2018-11-07,70.64,Real
1417,2018-11-06,72.68,Real
1418,2018-11-05,72.68,Real
1419,2018-11-03,71.11,Real
1420,2018-11-02,71.25,Real
1421,2018-11-01,74.84,Real
1422,2018-10-31,75.68,Real
1423,2018-10-30,77.56,Real
1424,2018-10-29,77.56,Real
1425,2018-10-27,77.4,Real
1426,2018-10-26,77.3,Real
1427,2018-10-25,77.34,Real
1428,2018-10-24,78.67,Real
1429,2018-10-23,80.45,Real
1430,2018-10-22,80.45,Real
1431,2018-10-20,80.38,Real
1432,2018-10-19,80.3,Real
1433,2018-10-18,79.91,Real
1434,2018-10-17,80.53,Real
1435,2018-10-16,80.91,Real
1436,2018-10-15,80.91,Real
1437,2018-10-13,80.71,Real
1438,2018-10-12,81.35,Real
1439,2018-10-11,83.82,Real
1440,2018-10-10,85.16,Real
1441,2018-10-09,84.22,Real
1442,2018-10-08,85.16,Real
1443,2018-10-07,84.22,Real
1444,2018-10-06,85.12,Real
1445,2018-10-05,86.07,Real
1446,2018-10-04,85.45,Real
1447,2018-10-03,85.63,Real
1448,2018-10-02,84.94,Real
1449,2018-10-01,84.94,Real
1450,2018-09-29,82.72,Real
1451,2018-09-28,81.54,Real
1452,2018-09-27,81.87,Real
1453,2018-09-26,82.21,Real
1454,2018-09-25,80.89,Real
1455,2018-09-24,80.89,Real
1456,2018-09-22,78.9,Real
1457,2018-09-21,79.03,Real
1458,2018-09-20,79.43,Real
1459,2018-09-19,79.25,Real
1460,2018-09-18,78.22,Real
1461,2018-09-17,78.22,Real
1462,2018-09-15,77.87,Real
1463,2018-09-14,77.66,Real
1464,2018-09-13,80.02,Real
1465,2018-09-12,78.22,Real
1466,2018-09-11,76.77,Real
1467,2018-09-10,76.77,Real
1468,2018-09-08,75.55,Real
1469,2018-09-07,75.67,Real
1470,2018-09-06,76.68,Real
1471,2018-09-05,77.51,Real
1472,2018-09-04,77.81,Real
1473,2018-09-03,77.81,Real
1474,2018-09-01,76.94,Real
1475,2018-08-31,77.05,Real
1476,2018-08-30,76.07,Real
1477,2018-08-29,75.91,Real
1478,2018-08-28,74.41,Real
1479,2018-08-27,74.41,Real
1480,2018-08-25,74.41,Real
1481,2018-08-24,73.73,Real
1482,2018-08-23,72.96,Real
1483,2018-08-22,71.65,Real
1484,2018-08-21,71.11,Real
1485,2018-08-20,71.11,Real
1486,2018-08-18,70.14,Real
1487,2018-08-17,69.21,Real
1488,2018-08-16,68.38,Real
1489,2018-08-15,70.77,Real
1490,2018-08-14,70.62,Real
1491,2018-08-13,70.62,Real
1492,2018-08-11,71.0,Real
1493,2018-08-10,70.55,Real
1494,2018-08-09,70.71,Real
1495,2018-08-08,72.31,Real
1496,2018-08-07,72.51,Real
1497,2018-08-06,72.51,Real
1498,2018-08-04,72.48,Real
1499,2018-08-03,72.95,Real
1500,2018-08-02,72.28,Real
1501,2018-08-01,74.16,Real
1502,2018-07-31,74.99,Real
1503,2018-07-30,74.99,Real
1504,2018-07-28,74.84,Real
1505,2018-07-27,74.51,Real
1506,2018-07-26,73.67,Real
1507,2018-07-25,73.53,Real
1508,2018-07-24,73.45,Real
1509,2018-07-23,73.45,Real
1510,2018-07-21,71.99,Real
1511,2018-07-20,71.94,Real
1512,2018-07-19,70.52,Real
1513,2018-07-18,70.87,Real
1514,2018-07-17,71.03,Real
1515,2018-07-16,71.03,Real
1516,2018-07-14,74.11,Real
1517,2018-07-13,72.11,Real
1518,2018-07-12,75.35,Real
1519,2018-07-11,77.8,Real
1520,2018-07-10,77.08,Real
1521,2018-07-09,77.08,Real
1522,2018-07-07,74.98,Real
1523,2018-07-06,77.09,Real
1524,2018-07-05,76.99,Real
1525,2018-07-04,75.87,Real
1526,2018-07-03,76.71,Real
1527,2018-07-02,76.71,Real
1528,2018-06-30,77.44,Real
1529,2018-06-29,76.26,Real
1530,2018-06-28,76.09,Real
1531,2018-06-27,73.58,Real
1532,2018-06-26,72.82,Real
1533,2018-06-25,72.82,Real
1534,2018-06-23,73.67,Real
1535,2018-06-22,72.87,Real
1536,2018-06-21,74.25,Real
1537,2018-06-20,74.92,Real
1538,2018-06-19,74.87,Real
1539,2018-06-18,74.87,Real
1540,2018-06-16,72.02,Real
1541,2018-06-15,74.77,Real
1542,2018-06-14,75.07,Real
1543,2018-06-13,74.86,Real
1544,2018-06-12,74.58,Real
1545,2018-06-11,74.58,Real
1546,2018-06-09,75.11,Real
1547,2018-06-08,75.23,Real
1548,2018-06-07,73.23,Real
1549,2018-06-06,72.91,Real
1550,2018-06-05,73.41,Real
1551,2018-06-04,73.41,Real
1552,2018-06-02,74.54,Real
1553,2018-06-01,76.45,Real
1554,2018-05-31,75.89,Real
1555,2018-05-30,74.51,Real
1556,2018-05-29,74.51,Real
1557,2018-05-26,76.6,Real
1558,2018-05-25,78.9,Real
1559,2018-05-24,78.69,Real
1560,2018-05-23,80.42,Real
1561,2018-05-22,78.34,Real
1562,2018-05-21,78.34,Real
1563,2018-05-19,78.38,Real
1564,2018-05-18,80.09,Real
1565,2018-05-17,78.19,Real
1566,2018-05-16,78.94,Real
1567,2018-05-15,78.17,Real
1568,2018-05-14,78.17,Real
1569,2018-05-12,77.37,Real
1570,2018-05-11,77.59,Real
1571,2018-05-10,77.6,Real
1572,2018-05-09,74.16,Real
1573,2018-05-08,74.75,Real
1574,2018-05-07,74.75,Real
1575,2018-05-05,74.75,Real
1576,2018-05-04,73.45,Real
1577,2018-05-03,73.14,Real
1578,2018-05-02,74.85,Real
1579,2018-05-01,75.92,Real
1580,2018-04-30,75.92,Real
1581,2018-04-28,75.33,Real
1582,2018-04-27,75.39,Real
1583,2018-04-26,73.79,Real
1584,2018-04-25,75.86,Real
1585,2018-04-24,74.54,Real
1586,2018-04-23,74.54,Real
1587,2018-04-21,74.62,Real
1588,2018-04-20,74.85,Real
1589,2018-04-19,73.73,Real
1590,2018-04-18,71.71,Real
1591,2018-04-17,72.05,Real
1592,2018-04-16,72.05,Real
1593,2018-04-14,73.18,Real
1594,2018-04-13,71.44,Real
1595,2018-04-12,72.74,Real
1596,2018-04-11,70.67,Real
1597,2018-04-10,68.19,Real
1598,2018-04-09,68.19,Real
1599,2018-04-07,66.51,Real
1600,2018-04-06,66.54,Real
1601,2018-04-05,66.04,Real
1602,2018-04-04,69.02,Real
1603,2018-04-03,69.02,Real
1604,2018-03-30,69.02,Real
1605,2018-03-29,68.13,Real
1606,2018-03-28,68.63,Real
1607,2018-03-27,68.81,Real
1608,2018-03-26,68.81,Real
1609,2018-03-24,69.03,Real
1610,2018-03-23,68.98,Real
1611,2018-03-22,68.15,Real
1612,2018-03-21,66.0,Real
1613,2018-03-20,64.82,Real
1614,2018-03-19,64.82,Real
1615,2018-03-17,64.68,Real
1616,2018-03-16,63.67,Real
1617,2018-03-15,63.61,Real
1618,2018-03-14,64.2,Real
1619,2018-03-13,64.53,Real
1620,2018-03-12,64.53,Real
1621,2018-03-10,65.19,Real
1622,2018-03-09,63.87,Real
1623,2018-03-08,65.09,Real
1624,2018-03-07,65.67,Real
1625,2018-03-06,65.78,Real
1626,2018-03-05,65.78,Real
1627,2018-03-03,64.26,Real
1628,2018-03-02,64.23,Real
1629,2018-03-01,66.08,Real
1630,2018-02-28,67.59,Real
1631,2018-02-27,67.96,Real
1632,2018-02-26,67.96,Real
1633,2018-02-24,67.04,Real
1634,2018-02-23,66.12,Real
1635,2018-02-22,64.81,Real
1636,2018-02-21,64.68,Real
1637,2018-02-20,64.95,Real
1638,2018-02-19,64.95,Real
1639,2018-02-18,64.3,Real
1640,2018-02-17,62.86,Real
1641,2018-02-16,62.29,Real
1642,2018-02-15,61.94,Real
1643,2018-02-14,62.2,Real
1644,2018-02-13,61.94,Real
1645,2018-02-12,62.2,Real
1646,2018-02-11,63.04,Real
1647,2018-02-10,64.26,Real
1648,2018-02-09,65.74,Real
1649,2018-02-08,66.75,Real
1650,2018-02-07,67.69,Real
1651,2018-02-06,66.75,Real
1652,2018-02-05,67.69,Real
1653,2018-02-04,67.45,Real
1654,2018-02-03,68.6,Real
1655,2018-02-02,67.78,Real
1656,2018-02-01,67.78,Real
1657,2018-01-31,68.41,Real
1658,2018-01-30,67.78,Real
1659,2018-01-29,68.41,Real
1660,2018-01-28,70.08,Real
1661,2018-01-27,71.08,Real
1662,2018-01-26,69.91,Real
1663,2018-01-25,69.81,Real
1664,2018-01-24,69.32,Real
1665,2018-01-23,69.81,Real
1666,2018-01-22,69.32,Real
1667,2018-01-21,68.56,Real
1668,2018-01-20,69.48,Real
1669,2018-01-19,69.19,Real
1670,2018-01-18,69.4,Real
1671,2018-01-17,70.31,Real
1672,2018-01-16,69.4,Real
1673,2018-01-15,70.31,Real
1674,2018-01-14,69.64,Real
1675,2018-01-13,70.36,Real
1676,2018-01-12,69.79,Real
1677,2018-01-11,69.08,Real
1678,2018-01-10,68.48,Real
1679,2018-01-09,69.08,Real
1680,2018-01-08,68.48,Real
1681,2018-01-07,68.01,Real
1682,2018-01-06,68.73,Real
1683,2018-01-05,67.85,Real
1684,2018-01-04,66.65,Real
1685,2018-01-03,66.65,Real
1686,2018-01-02,66.65,Real
1687,2018-01-01,66.65,Real
1688,2017-12-31,66.73,Real
1689,2017-12-30,66.8,Real
1690,2017-12-29,66.03,Real
1691,2017-12-28,64.61,Real
1692,2017-12-27,66.03,Real
1693,2017-12-26,64.61,Real
1694,2017-12-24,64.61,Real
1695,2017-12-23,64.64,Real
1696,2017-12-22,64.43,Real
1697,2017-12-21,63.69,Real
1698,2017-12-20,64.45,Real
1699,2017-12-19,63.69,Real
1700,2017-12-18,64.45,Real
1701,2017-12-17,63.81,Real
1702,2017-12-16,63.72,Real
