IdTurma,IdAluno,IdSituacaoAlunoTurma,DataSituacaoAtivo,DataSituacaoInativo,IdFaseNotaInicial,OrdemChamada,DataHoraEfetivacaoMatricula,IdUsuarioEfetivacaoMatricula,IdAlunoCursoSuperior,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,StAlunoTurmaNaoPermitePParcial,ES_IdCurriculoOptativa,IdResponsavelFinanceiro,IdTipoResponsavelFinanceiro,IdResponsavelSecundario,IdTipoResponsavelSecundario,IdMotivoInativacao,IdEstabEnsinoInativacao,ComentarioInativacao,Comentario,IdPlanoPagamento_PreMatricula,IdPlanoPagamento_Matricula,SituacaoExcecao_IdSituacaoAlunoTurma,SituacaoExcecao_IdUsuario,SituacaoExcecao_DataRegistro,SituacaoExcecao_Comentario,IdAlunoCurso,IdEventoTipoInscricao,RMOnline_TextoPersonalizado_Confirmacao,StProcessamento_FichaInscricao,StProcessamento_ConfirmacaoReservaOnline,StProcessamento_InscricaoEmTurma,IdAlunoTurma
505,109,14,2023-01-01 00:00:00,2023-03-21 15:26:00,,15,2023-02-01 21:32:00,15,,,,False,,108,11,,,7,,,,,10,,,,,,,,,,,7955
505,1161,14,2023-01-01 00:00:00,2023-03-15 16:41:00,,13,2023-02-01 21:35:00,15,,,,False,,949,3,,,7,,,,,10,,,,,,,,,,,7957
505,1174,14,2023-01-01 00:00:00,2023-03-21 09:36:00,,21,2023-02-01 21:36:00,15,,,,False,,961,4,,,9,,,,,10,,,,,,,,,,,7958
506,77,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-01 21:39:00,15,,,,False,,76,11,,,,,,,,10,,,,,,,,,,,7959
509,910,19,2023-01-01 00:00:00,2023-03-10 15:33:00,,15,2023-01-28 12:40:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,757,2,,,8,,,,,10,,,,,,,,,,,7960
468,382,19,2023-01-01 00:00:00,2023-04-17 11:15:00,,12,2023-02-02 11:16:00,15,,,,False,,354,2,,,8,,,,,10,,,,,,,,,,,7962
470,1272,14,2023-01-01 00:00:00,2023-08-18 11:41:00,,12,2023-02-02 11:18:00,15,,,,False,,1046,1,,,10,,,,,10,,,,,,,,,,,7963
474,502,19,2023-01-01 00:00:00,2023-03-31 20:01:00,,14,2023-02-02 11:20:00,15,,,,False,,446,1,,,8,,,,,10,,,,,,,,,,,7964
493,1195,14,2023-01-01 00:00:00,2023-03-17 18:11:00,,13,2023-02-02 11:24:00,15,,,,False,,979,2,,,10,,,,,10,,,,,,,,,,,7965
554,995,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-02 11:27:00,15,,,,False,,823,2,,,,,,,,10,,,,,,,,,,,7966
497,165,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-02 11:28:00,15,,,,False,,161,11,,,,,,,,10,,,,,,,,,,,7967
459,932,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-02-03 17:49:00,15,,,,False,,772,1,,,,,,,,10,,,,,,,,,,,7970
465,644,19,2023-01-01 00:00:00,2023-03-10 15:50:00,,15,2023-02-03 17:54:00,15,,,,False,,399,2,,,8,,,,,10,,,,,,,,,,,7971
490,1027,14,2023-01-01 00:00:00,2023-11-08 17:59:00,,9,2023-01-28 14:28:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,439,2,,,15,,,,,10,,,,,,,,,,,7972
490,1109,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-01 21:13:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,912,2,,,,,,,,10,,,,,,,,,,,7973
490,340,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-02-01 20:50:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,318,2,,,,,,,,10,,,,,,,,,,,7974
490,329,14,2023-01-01 00:00:00,2023-03-28 20:48:00,,17,2023-02-01 19:52:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,309,2,,,7,,,,,10,,,,,,,,,,,7976
513,716,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-02-03 19:01:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,447,2,,,,,,,,10,,,,,,,,,,,7977
549,665,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-02-03 19:03:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,575,2,,,,,,,,10,,,,,,,,,,,7978
466,1028,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-03 19:06:00,15,,,,False,,847,8,,,,,,,,10,,,,,,,,,,,7980
513,1060,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-03 19:08:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,877,8,,,,,,,,10,,,,,,,,,,,7981
457,1062,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-03 19:10:00,15,,,,False,,453,2,,,,,,,,10,,,,,,,,,,,7982
514,1050,14,2023-01-01 00:00:00,2023-09-05 20:55:00,,2,2023-02-03 19:12:00,15,,,,False,,866,2,,,15,,,,,10,,,,,,,,,,,7983
460,1121,14,2023-01-01 00:00:00,2023-02-14 11:26:00,,14,2023-02-03 19:14:00,15,,,,False,,921,1,,,2,,,,,10,,,,,,,,,,,7984
460,1084,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-03 19:15:00,15,,,,False,,284,2,,,,,,,,10,,,,,,,,,,,7985
466,696,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-03 19:20:00,15,,,,False,,338,2,,,,,,,,10,,,,,,,,,,,7987
472,1103,19,2023-01-01 00:00:00,2023-03-24 16:28:00,,19,2023-02-03 19:32:00,15,,,,False,,909,2,,,8,,,,,10,,,,,,,,,,,7990
478,1019,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-03 19:33:00,15,,,,False,,841,1,,,,,,,,10,,,,,,,,,,,7991
477,363,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-02-03 19:34:00,15,,,,False,,338,2,,,,,,,,10,,,,,,,,,,,7992
490,344,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-02-03 19:37:00,15,,,,False,,321,2,,,,,,,,10,,,,,,,,,,,7993
523,300,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-02-03 19:40:00,15,,,,False,,284,2,,,,,,,,10,,,,,,,,,,,7994
554,226,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-03 19:42:00,15,,,,False,,217,11,,,,,,,,10,,,,,,,,,,,7995
483,1122,14,2023-01-01 00:00:00,2023-02-14 11:24:00,,16,2023-02-03 19:44:00,15,,,,False,,921,1,,,2,,,,,10,,,,,,,,,,,7996
525,333,14,2023-01-01 00:00:00,2023-03-17 18:19:00,,13,2023-02-03 19:50:00,15,,,,False,,312,2,,,1,,,,,10,,,,,,,,,,,7997
583,1077,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-02-03 19:52:00,15,,,,False,,887,2,,,,,,,,10,,,,,,,,,,,7998
582,1025,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-03 19:56:00,15,,#LIMITE_VAGAS_TURMA#,15,False,,844,2,,,,,,,,10,,,,,,,,,,,8000
596,172,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-03 20:05:00,15,,,,False,,168,11,,,,,,,,10,,,,,,,,,,,8001
596,996,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-03 20:12:00,15,,,,False,,824,1,,,,,,,,10,,,,,,,,,,,8005
596,355,14,2023-01-01 00:00:00,2023-04-24 18:53:00,,10,2023-02-03 20:16:00,15,,,,False,,331,2,,,14,,,,,10,,,,,,,,,,,8006
499,930,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-03 20:17:00,15,,,,False,,772,1,,,,,,,,10,,,,,,,,,,,8007
467,679,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-03 20:28:00,15,,,,False,,323,2,,,,,,,,10,,,,,,,,,,,8010
468,654,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-03 20:29:00,15,,,,False,,567,2,,,,,,,,10,,,,,,,,,,,8011
468,560,19,2023-01-01 00:00:00,2023-04-17 11:23:00,,13,2023-01-31 22:05:00,297,,,,False,,496,2,,,8,,,,,10,,,,,,,,,,,8012
467,1255,14,2023-01-01 00:00:00,2023-02-24 18:28:00,,19,2023-02-03 20:36:00,15,,,,False,,1031,2,,,4,,,,,10,,,,,,,,,,,8013
478,952,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-02-03 20:38:00,15,,,,False,,790,2,,,,,,,,10,,,,,,,,,,,8014
578,971,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-02-03 20:40:00,15,,,,False,,1472,2,,,,,,,,10,,,,,,,,,,,8015
477,1172,14,2023-01-01 00:00:00,2023-04-13 21:52:00,,20,2023-01-30 17:31:00,297,,#LIMITE_VAGAS_TURMA##ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,959,2,,,6,,,,,10,,,,,,,,,,,8018
510,1275,14,2023-01-01 00:00:00,2023-05-17 17:47:00,,12,2023-02-06 12:46:00,15,,,,False,,1050,2,,,10,,,,,10,,,,,,,,,,,8021
480,1308,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-02-16 15:08:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1101,2,,,,,,,,10,,,,,,,,,,,8022
519,761,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 12:53:00,15,,,,False,,506,2,,,,,,,,10,,,,,,,,,,,8024
467,1277,14,2023-01-01 00:00:00,2023-03-17 21:14:00,,20,2023-02-06 12:59:00,15,,,,False,,1052,2,,,10,,,,,10,,,,,,,,,,,8026
490,1309,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-16 21:45:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,48,2,,,,,,,,10,,,,,,,,,,,8027
578,462,14,2023-01-01 00:00:00,2023-08-18 18:02:00,,16,2023-02-06 13:01:00,15,,,,False,,417,2,,,15,,,,,10,,,,,,,,,,,8028
483,689,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 13:04:00,15,,,,False,,590,2,,,,,,,,10,,,,,,,,,,,8030
472,817,14,2023-01-01 00:00:00,2023-09-12 16:34:00,,10,2023-02-06 13:05:00,15,,,,False,,690,2,,,15,,,,,10,,,,,,,,,,,8031
489,205,14,2023-01-01 00:00:00,2023-09-06 14:01:00,,12,2023-02-06 13:07:00,15,,,,False,,198,11,,,10,,,,,10,,,,,,,,,,,8032
490,325,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-06 13:09:00,15,,,,False,,306,2,,,,,,,,10,,,,,,,,,,,8033
554,1227,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-06 13:10:00,15,,,,False,,1007,1,,,,,,,,10,,,,,,,,,,,8034
579,348,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-06 13:12:00,15,,,,False,,325,2,,,,,,,,10,,,,,,,,,,,8035
579,573,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 13:14:00,15,,,,False,,506,2,,,,,,,,10,,,,,,,,,,,8036
519,1311,14,2023-01-01 00:00:00,2023-10-30 16:26:00,,4,2023-02-17 14:16:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1063,2,,,5,,,,,10,,,,,,,,,,,8037
504,1310,19,2023-01-01 00:00:00,2023-03-02 20:00:00,,22,2023-02-16 22:15:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1199,4,,,11,,,,,10,,,,,,,,,,,8038
485,191,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-06 13:22:00,15,,,,False,,185,11,,,,,,,,10,,,,,,,,,,,8039
485,1288,14,2023-01-01 00:00:00,2023-03-20 11:03:00,,15,2023-02-06 13:24:00,15,,,,False,,1061,2,,,10,,,,,10,,,,,,,,,,,8040
475,1312,19,2023-01-01 00:00:00,2023-03-24 19:27:00,,19,2023-02-17 22:03:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1321,2,,,8,,,,,10,,,,,,,,,,,8041
579,572,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-06 13:26:00,15,,,,False,,506,2,,,,,,,,10,,,,,,,,,,,8042
475,1314,19,2023-01-01 00:00:00,2023-03-01 18:43:00,,17,2023-02-17 21:20:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1311,2,,,11,,,,,10,,,,,,,,,,,8045
485,211,19,2023-01-01 00:00:00,2023-08-07 10:38:00,,16,2023-02-06 13:35:00,15,,,,False,,202,11,,,8,,,,,10,,,,,,,,,,,8046
485,320,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-02-06 13:36:00,15,,,,False,,203,4,,,,,,,,10,,,,,,,,,,,8047
580,1167,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 13:39:00,15,,,,False,,956,2,,,,,,,,10,,,,,,,,,,,8048
475,1315,14,2023-01-01 00:00:00,2023-09-12 15:47:00,,1,2023-02-17 15:33:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1231,2,1231,2,10,,,,,10,,,,,,,,,,,8049
502,451,14,2023-01-01 00:00:00,2023-11-13 18:53:00,,2,2023-02-06 13:41:00,15,,,,False,,408,2,,,10,,,,,10,,,,,,,,,,,8050
523,209,14,2023-01-01 00:00:00,2023-06-15 15:12:00,,18,2023-02-06 13:43:00,15,,,,False,,201,11,,,2,,,,,10,,,,,,,,,,,8051
523,210,14,2023-01-01 00:00:00,2023-06-15 15:15:00,,19,2023-02-06 13:44:00,15,,,,False,,201,11,,,2,,,,,10,,,,,,,,,,,8052
583,1319,14,2023-01-01 00:00:00,2023-05-02 15:03:00,,17,2023-02-17 19:11:00,313,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,313,False,,1275,2,,,5,,,,,10,,,,,,,,,,,8056
554,1320,14,2023-01-01 00:00:00,2023-04-11 12:09:00,,18,2023-02-22 17:40:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1301,2,,,5,,,,,10,,,,,,,,,,,8057
505,1323,19,2023-01-01 00:00:00,2023-08-11 19:22:00,,11,2023-02-16 20:17:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1169,14,,,8,,,,,10,,,,,,,,,,,8060
518,1326,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-17 16:00:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1237,2,,,,,,,,10,,,,,,,,,,,8062
468,1328,14,2023-01-01 00:00:00,2023-06-19 15:25:00,,8,2023-02-16 16:51:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1123,2,,,1,,,,,10,,,,,,,,,,,8063
504,107,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-06 15:14:00,15,,,,False,,106,11,,,,,,,,10,,,,,,,,,,,8066
524,1330,14,2023-01-01 00:00:00,2023-08-18 11:18:00,,8,2023-02-16 15:31:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1110,2,,,15,,,,,10,,,,,,,,,,,8067
466,1331,14,2023-01-01 00:00:00,2023-08-16 18:54:00,,16,2023-02-16 16:36:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1119,2,,,16,,,,,10,,,,,,,,,,,8069
466,1332,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-17 20:22:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1297,1,,,,,,,,10,,,,,,,,,,,8070
477,1333,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-16 18:57:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1149,2,,,,,,,,10,,,,,,,,,,,8071
517,1335,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 20:58:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1179,2,,,,,,,,10,,,,,,,,,,,8072
551,1334,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-17 17:30:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1252,2,,,,,,,,10,,,,,,,,,,,8073
596,435,14,2023-01-01 00:00:00,2023-03-15 17:47:00,,13,2023-02-06 15:48:00,15,,,,False,,390,2,,,2,,,,,10,,,,,,,,,,,8074
596,437,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-02-06 15:48:00,15,,,,False,,390,2,,,,,,,,10,,,,,,,,,,,8075
461,1336,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-17 13:43:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1205,2,,,,,,,,10,,,,,,,,,,,8076
480,1216,14,2023-01-01 00:00:00,2023-03-10 09:23:00,,19,2023-01-31 23:15:00,297,,,,False,,908,2,,,7,,,,,10,,,,,,,,,,,8077
509,1338,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-16 15:41:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1111,2,,,,,,,,10,,,,,,,,,,,8078
459,1337,14,2023-01-01 00:00:00,2023-05-19 14:27:00,,14,2023-02-17 15:58:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1236,2,,,14,,,,,10,,,,,,,,,,,8079
596,153,14,2023-01-01 00:00:00,2023-03-08 15:30:00,,9,2023-02-06 15:59:00,15,,,,False,,149,11,,,7,,,,,10,,,,,,,,,,,8080
596,540,14,2023-01-01 00:00:00,2023-04-05 11:14:00,,11,2023-02-06 16:00:00,15,,,,False,,478,2,,,4,,,,,10,,,,,,,,,,,8081
596,154,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-06 16:01:00,15,,,,False,,150,11,,,,,,,,10,,,,,,,,,,,8082
505,1147,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 16:03:00,15,,,,False,,938,4,,,,,,,,10,,,,,,,,,,,8083
585,123,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-06 16:05:00,15,,,,False,,120,2,,,,,,,,10,,,,,,,,,,,8084
585,755,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-06 16:08:00,15,,,,False,,597,2,,,,,,,,10,,,,,,,,,,,8085
511,1340,14,2023-01-01 00:00:00,2023-08-07 17:57:00,,12,2023-02-16 14:46:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1096,1,,,10,,,,,10,,,,,,,,,,,8087
553,1339,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-17 21:27:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1312,2,,,,,,,,10,,,,,,,,,,,8088
459,1341,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-17 18:25:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1264,2,,,,,,,,10,,,,,,,,,,,8089
509,1342,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 21:09:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1183,2,,,,,,,,10,,,,,,,,,,,8090
459,1344,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-17 17:46:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1257,2,,,,,,,,10,,,,,,,,,,,8092
517,1346,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-16 19:19:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1157,1,,,,,,,,10,,,,,,,,,,,8093
519,1345,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-17 17:47:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1258,1,,,,,,,,10,,,,,,,,,,,8094
459,1347,14,2023-01-01 00:00:00,2023-06-05 17:17:00,,13,2023-02-17 16:44:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1245,2,,,5,,,,,10,,,,,,,,,,,8095
459,1348,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-24 14:02:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,1296,2,,,,,,,,10,,,,,,,,,,,8096
512,1349,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-16 16:52:00,15,,#ALUNO_IMPEDIMENTO#,297,False,,1124,2,,,,,,,,10,,,,,,,,,,,8097
551,1352,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-17 18:50:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1272,2,,,,,,,,10,,,,,,,,,,,8100
547,1353,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-16 15:30:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1109,2,,,,,,,,10,,,,,,,,,,,8101
504,1356,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-02-16 20:25:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1334,2,,,,,,,,10,,,,,,,,,,,8102
551,1359,19,2023-01-01 00:00:00,2023-03-02 09:18:00,,13,2023-02-17 13:56:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1209,2,,,11,,,,,10,,,,,,,,,,,8103
509,1360,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-24 14:29:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,1277,1,,,,,,,,10,,,,,,,,,,,8104
509,1361,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-16 14:37:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1094,1,,,,,,,,10,,,,,,,,,,,8105
509,1362,14,2023-01-01 00:00:00,2023-04-20 16:11:00,,13,2023-02-16 20:44:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1174,2,,,5,,,,,10,,,,,,,,,,,8106
510,1363,14,2023-01-01 00:00:00,2023-09-04 19:25:00,,2,2023-02-16 17:59:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1134,2,,,15,,,,,10,,,,,,,,,,,8107
530,2,14,2023-01-01 00:00:00,2023-11-06 18:01:00,,10,2023-02-06 17:54:00,15,,,,False,,3,2,4,1,14,,,,,10,,,,,,,,,,,8109
477,1364,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-17 19:03:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1276,13,,,,,,,,10,,,,,,,,,,,8111
524,1367,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 14:00:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1084,2,,,,,,,,10,,,,,,,,,,,8114
466,1368,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-02-16 21:11:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1184,1,,,,,,,,10,,,,,,,,,,,8115
510,1369,14,2023-01-01 00:00:00,2023-08-18 11:08:00,,13,2023-02-16 15:03:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1100,1,,,10,,,,,10,,,,,,,,,,,8116
489,1370,14,2023-01-01 00:00:00,2023-03-17 16:10:00,,13,2023-02-16 21:57:00,313,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,313,False,,1195,2,,,2,,,,,10,,,,,,,,,,,8117
510,1371,14,2023-01-01 00:00:00,2023-07-26 12:26:00,,14,2023-02-16 13:23:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1328,2,,,5,,,,,10,,,,,,,,,,,8118
480,1372,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 14:57:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1099,1,,,,,,,,10,,,,,,,,,,,8119
509,1373,14,2023-01-01 00:00:00,2023-11-06 16:49:00,,8,2023-02-16 19:01:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1152,2,,,2,,,,,10,,,,,,,,,,,8120
511,1377,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-16 15:51:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1114,1,,,,,,,,10,,,,,,,,,,,8124
480,1378,14,2023-01-01 00:00:00,2023-05-19 14:35:00,,17,2023-02-17 13:45:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1200,1,,,10,,,,,10,,,,,,,,,,,8125
499,147,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,13,2023-02-06 20:26:00,15,,,,False,,143,11,,,,,,,,10,,,,,,,,,,,8126
499,429,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-06 20:27:00,15,,,,False,,121,2,,,,,,,,10,,,,,,,,,,,8127
509,1380,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-16 19:26:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1158,2,,,,,,,,10,,,,,,,,,,,8129
488,1381,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-16 16:28:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1121,2,,,,,,,,10,,,,,,,,,,,8130
466,1382,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-16 19:47:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1163,2,,,,,,,,10,,,,,,,,,,,8131
499,352,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-02-06 20:40:00,15,,,,False,,202,2,,,,,,,,10,,,,,,,,,,,8132
499,149,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-06 20:41:00,15,,,,False,,145,11,,,,,,,,10,,,,,,,,,,,8133
509,1383,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-02-22 17:33:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1302,8,,,,,,,,10,,,,,,,,,,,8134
524,1384,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-23 23:47:00,313,,,,False,,163,2,,,,,,,,10,,,,,,,,,,,8135
468,1386,14,2023-01-01 00:00:00,2023-08-25 14:32:00,,11,2023-02-17 14:10:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1214,2,,,15,,,,,10,,,,,,,,,,,8137
547,1387,14,2023-01-01 00:00:00,2023-06-01 19:28:00,,14,2023-02-16 20:06:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1162,2,,,10,,,,,10,,,,,,,,,,,8138
