IdAluno,IdAlunoObs,IdTipoOcorrencia,StImpedimento,DataOcorrencia,IdUsuarioRegistro,ObservacaoRegistro,DataLiberacao,IdUsuarioLiberacao,ObservacaoLiberacao,DataInclusao,StExibirInternet,IdProfessorRegistro,DataInicialAtestado,DataFinalAtestado
1756,13409,-99,False,2023-08-03 00:00:00,313,02/08,,,,2023-08-03 15:59:00,False,,2023-08-02 00:00:00,2023-08-02 23:59:00
332,13410,13,False,2023-08-03 00:00:00,313,"40% engajamento
Entrei em contato sobre as ausências e a mãe informou que está trabalhando e não participará mais.",,,,2023-08-03 17:36:00,False,,,
162,13411,13,False,2023-08-03 00:00:00,313,"Bianca Cristina Amarao da Silva - 6A (também no VemSer e Unisa)
70% engajamento
Entrei em contato sobre as ausências e a mãe informou que está trabalhando e não participará mais.",,,,2023-08-03 17:40:00,False,,,
978,13412,-99,False,2023-08-03 00:00:00,313,03 a 04/08,,,,2023-08-03 18:02:00,False,,2023-08-03 00:00:00,2023-08-04 23:59:00
1734,13413,-99,False,2023-08-03 00:00:00,313,03/08,,,,2023-08-03 18:27:00,False,,2023-08-03 00:00:00,2023-08-03 23:59:00
108,13414,26,False,2023-07-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 18:56:00,False,,,
1581,13415,20,False,2023-07-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:07:00,False,,,
1581,13416,20,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:26:00,False,,,
1273,13417,17,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:29:00,False,,,
1447,13418,22,False,2023-06-20 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:31:00,False,,,
1447,13419,22,False,2023-07-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:32:00,False,,,
1447,13420,22,False,2023-07-18 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:32:00,False,,,
1447,13421,22,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:32:00,False,,,
277,13422,20,False,2023-06-22 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:36:00,False,,,
277,13423,20,False,2023-06-29 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:37:00,False,,,
277,13424,20,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:37:00,False,,,
641,13425,20,False,2023-07-31 00:00:00,298,Segue em atendimento psicológico - Atividade de LUDOTERAPIA.,,,,2023-08-03 19:38:00,False,,,
324,13426,20,False,2023-06-20 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:39:00,False,,,
324,13427,20,False,2023-06-27 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:39:00,False,,,
324,13428,20,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:39:00,False,,,
1466,13429,26,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-08-03 19:50:00,False,,,
1690,13430,30,False,2023-08-02 00:00:00,314,Realizado atendimento social a família. ,,,,2023-08-03 19:53:00,False,,,
1377,13431,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 20:35:00,False,,,
860,13432,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 20:44:00,False,,,
1526,13433,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 20:49:00,False,,,
1558,13434,31,False,2023-08-03 00:00:00,316,O poder da Leitura ,,,,2023-08-03 20:57:00,False,,,
991,13435,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 20:58:00,False,,,
446,13436,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 20:58:00,False,,,
1520,13437,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 20:59:00,False,,,
1109,13438,31,False,2023-08-03 00:00:00,316,O poder da Leitura ,,,,2023-08-03 21:00:00,False,,,
1381,13439,30,False,2023-08-02 00:00:00,314,Realizado atendimento social a família. ,,,,2023-08-03 21:08:00,False,,,
1729,13440,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:08:00,False,,,
1713,13441,30,False,2023-08-02 00:00:00,314,Realizado atendimento social a família. ,,,,2023-08-03 21:09:00,False,,,
1618,13442,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 21:09:00,False,,,
1420,13443,30,False,2023-08-02 00:00:00,314,Realizado atendimento social a família. ,,,,2023-08-03 21:11:00,False,,,
829,13444,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:12:00,False,,,
828,13445,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:13:00,False,,,
182,13446,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:13:00,False,,,
1566,13447,31,False,2023-08-03 00:00:00,316,O poder da Leitura ,,,,2023-08-03 21:14:00,False,,,
889,13448,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:15:00,False,,,
1348,13449,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:16:00,False,,,
1744,13450,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:18:00,False,,,
1662,13451,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:18:00,False,,,
1634,13452,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:20:00,False,,,
1177,13453,31,False,2023-08-03 00:00:00,316,O poder de leitura,,,,2023-08-03 21:21:00,False,,,
1718,13454,31,False,2023-08-03 00:00:00,316,O poder da Leitura ,,,,2023-08-03 21:22:00,False,,,
586,13455,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 21:27:00,False,,,
400,13456,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:29:00,False,,,
866,13457,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 21:31:00,False,,,
816,13458,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:32:00,False,,,
1341,13459,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 21:34:00,False,,,
1400,13460,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:36:00,False,,,
1457,13461,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:40:00,False,,,
1546,13462,31,False,2023-08-03 00:00:00,316,O poder da leitura ,,,,2023-08-03 21:41:00,False,,,
1346,13463,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 21:45:00,False,,,
274,13464,31,False,2023-08-03 00:00:00,316,o poder da Leitura,,,,2023-08-03 21:49:00,False,,,
1737,13465,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:50:00,False,,,
1773,13466,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:54:00,False,,,
1782,13467,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:55:00,False,,,
1736,13468,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 21:56:00,False,,,
1690,13469,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:03:00,False,,,
1488,13470,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:05:00,False,,,
250,13471,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:06:00,False,,,
1746,13472,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:08:00,False,,,
877,13473,31,False,2023-08-03 00:00:00,316, O poder da Leitura,,,,2023-08-03 22:09:00,False,,,
1137,13474,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:09:00,False,,,
1593,13475,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:10:00,False,,,
1395,13476,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:11:00,False,,,
904,13477,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:12:00,False,,,
471,13478,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 22:13:00,False,,,
1187,13479,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:14:00,False,,,
1695,13480,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 22:15:00,False,,,
483,13481,31,False,2023-08-03 00:00:00,316,O poder da Leitura,,,,2023-08-03 22:15:00,False,,,
412,13482,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 22:16:00,False,,,
1623,13483,31,False,2023-08-03 00:00:00,316,O poder da leitura,,,,2023-08-03 22:18:00,False,,,
1126,13484,12,False,2023-08-04 00:00:00,313,"2B - 2A
A avó não consegue trazer nos horários da 2B e a Caru solicitou a gentileza de transferirmos para que a Rafa seja mais frequente.",,,,2023-08-04 09:24:00,False,,,
1561,13485,12,False,2023-08-04 00:00:00,313,"2R - 2L
O aluno não se adaptou, disse que o conteúdo da unidade está mais atrasado e a mãe pediu por favor para voltarmos para a turma anterior.",,,,2023-08-04 09:37:00,False,,,
1024,13486,-99,False,2023-08-04 00:00:00,313,01 a 03/08,,,,2023-08-04 10:23:00,False,,2023-08-01 00:00:00,2023-08-03 23:59:00
866,13487,-99,False,2023-08-04 00:00:00,313,04/08,,,,2023-08-04 11:13:00,False,,2023-08-04 00:00:00,2023-08-04 23:59:00
1374,13488,-99,False,2023-08-04 00:00:00,313,02 a 03/08,,,,2023-08-04 11:55:00,False,,2023-08-02 00:00:00,2023-08-03 23:59:00
672,13489,-99,False,2023-08-04 00:00:00,313,02/08,,,,2023-08-04 13:27:00,False,,2023-08-02 00:00:00,2023-08-02 23:59:00
1677,13490,-99,False,2023-08-04 00:00:00,313,04 a 10/08,,,,2023-08-04 13:30:00,False,,2023-08-04 00:00:00,2023-08-10 23:59:00
213,13491,-99,False,2023-08-04 00:00:00,313,04/08,,,,2023-08-04 18:00:00,False,,2023-08-04 00:00:00,2023-08-04 23:59:00
107,13492,12,False,2023-08-07 00:00:00,313,"A2/B1 Turkey para A2 Nigeria
Está com problemas com o horário da aula e a mudança foi autorizada pelo coordenador Marcio.",,,,2023-08-07 09:30:00,False,,,
211,13493,11,False,2023-08-07 00:00:00,313,"2P para 3N
Solicitado pela Simone (segundo ela, o Anderson e a Gabi já haviam soilcitado a mudança mas  não haviam formalizado para a secretaria). ",,,,2023-08-07 10:36:00,False,,,
440,13494,-99,False,2023-08-07 00:00:00,313,27 a 28/07,,,,2023-08-07 12:01:00,False,,2023-07-27 00:00:00,2023-07-28 23:59:00
440,13495,-99,False,2023-08-07 00:00:00,313,04/08,,,,2023-08-07 12:02:00,False,,2023-08-04 00:00:00,2023-08-04 23:59:00
958,13496,-99,False,2023-08-07 00:00:00,313,07 a 11/08,,,,2023-08-07 12:04:00,False,,2023-08-07 00:00:00,2023-08-11 23:59:00
1641,13497,20,False,2023-08-07 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:03:00,False,,,
1641,13498,20,False,2023-07-31 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:03:00,False,,,
1607,13499,14,False,2023-07-31 00:00:00,298,SEGUE EM ATENDIMENTO PSICOLOGICO.,,,,2023-08-07 14:05:00,False,,,
1541,13500,20,False,2023-07-31 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:06:00,False,,,
1642,13501,20,False,2023-07-31 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:07:00,False,,,
1642,13502,20,False,2023-08-07 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:08:00,False,,,
458,13503,20,False,2023-07-31 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:09:00,False,,,
458,13504,20,False,2023-06-05 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:09:00,False,,,
458,13505,20,False,2023-06-12 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:09:00,False,,,
458,13506,20,False,2023-06-19 00:00:00,298,SEGUE EM ATENDIMENTO PSICO.,,,,2023-08-07 14:09:00,False,,,
458,13507,20,False,2023-07-06 00:00:00,298,SEGUE EM ATENDIMENTO PSICO. ORIENTAÇÃO SANDRA E MICHELLE,,,,2023-08-07 14:11:00,False,,,
908,13508,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 14:51:00,False,,,
1437,13509,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 14:55:00,False,,,
1543,13510,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 14:56:00,False,,,
166,13511,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 14:58:00,False,,,
341,13512,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 14:59:00,False,,,
1695,13513,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:00:00,False,,,
397,13514,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:01:00,False,,,
397,13515,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:01:00,False,,,
1675,13516,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:02:00,False,,,
1618,13517,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:02:00,False,,,
1787,13518,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:03:00,False,,,
1625,13519,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:03:00,False,,,
178,13520,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:04:00,False,,,
1657,13521,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:05:00,False,,,
659,13522,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:06:00,False,,,
322,13523,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:06:00,False,,,
897,13524,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:07:00,False,,,
896,13525,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:08:00,False,,,
357,13526,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:09:00,False,,,
1559,13527,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:10:00,False,,,
1368,13528,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:11:00,False,,,
1792,13529,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:11:00,False,,,
134,13530,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:13:00,False,,,
1798,13531,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:13:00,False,,,
1477,13532,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:17:00,False,,,
1136,13533,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:18:00,False,,,
1589,13534,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:19:00,False,,,
501,13535,8,True,2023-08-07 00:00:00,313,Soubemos por amigos que o aluno mudou de horário escolar (agora estuda de manhã). Segundo a mãe ainda  não havia nos comunicado pois o filho está fazendo um teste de futebol em S.Paulo e se passar não permanecerá na Passos. Se não passar no teste pedirá a mudança de turno e ficará na Passos somente até o final do ano pois a família mudará de endereço.,,,,2023-08-07 15:20:00,False,,,
525,13536,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:29:00,False,,,
677,13537,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:29:00,False,,,
1541,13538,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:30:00,False,,,
1703,13539,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:31:00,False,,,
1802,13540,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:32:00,False,,,
1349,13541,31,False,2023-08-07 00:00:00,316,Estilo parental permissivo,,,,2023-08-07 15:33:00,False,,,
93,13542,31,False,2023-08-07 00:00:00,316,Estilo parental Permissivo,,,,2023-08-07 15:34:00,False,,,
93,13543,31,False,2023-07-31 00:00:00,316,O poder da Leitura,,,,2023-08-07 15:34:00,False,,,
1273,13544,33,False,2023-08-07 00:00:00,316,Genitora segue em acompanhamento,,,,2023-08-07 16:15:00,False,,,
1801,13545,8,True,2023-08-07 00:00:00,313,Não podia enviar o Cad Único no momento pois iria mudar de residência em breve e precisava atualizá-lo (anteriormente demonstrou preocupação em renovar o cadastro e perder o benefício),,,,2023-08-07 16:38:00,False,,,
930,13546,12,False,2023-08-07 00:00:00,313,"Qatar para England
Mudança solicitada através da professora Laura, por questões de dificuldade de horário do aluno.",,,,2023-08-07 17:00:00,False,,,
309,13547,12,False,2023-08-07 00:00:00,313,"A2 B1 India para A2/B1 Turkey
Solicitação feita pela professora Laura a pedido da aluna por uma questão de horário.",,,,2023-08-07 17:29:00,False,,,
1134,13548,13,False,2023-08-07 00:00:00,313,"Ele fica aqui e no Lar e com isso está muito cansado e com baixo rendimento na escola. A mãe também está fazendo ""uns bicos"" e está  muito difícil para levá-lo para a Passos.",,,,2023-08-07 17:53:00,False,,,
1340,13549,13,False,2023-08-07 00:00:00,313,Houve mudança no horário de trabalho dos pais e não conseguem mais levá-lo para as aulas da Passos.,,,,2023-08-07 17:56:00,False,,,
935,13550,13,False,2023-08-07 00:00:00,313,Não retornou após as férias. Segundo a mãe não tem quem o leve para a Passos.,,,,2023-08-07 18:02:00,False,,,
1158,13551,13,False,2023-08-07 00:00:00,313,Não retornou após as férias. Segundo a mãe não tem quem o leve para a Passos.,,,,2023-08-07 18:03:00,False,,,
1548,13552,13,False,2023-08-07 00:00:00,313,"91% engajamento
Segundo ela, não possuímos parceria com a faculdade na qual deseja ingressar (Anhembi Morumbi), e acha que o método utilizado para preparatório de vestibulares não é eficiente, pelo menos não para ela. Então prefere o desligamento para não ocupar a vaga de alguém que queira entrar em uma faculdade através da Passos. Sugeri uma conversa com a Rebecca mas disse que ja estava decidida.",,,,2023-08-07 18:05:00,False,,,
483,13553,-99,False,2023-08-07 00:00:00,313,07/08,,,,2023-08-07 18:35:00,False,,2023-08-07 00:00:00,2023-08-07 23:59:00
404,13554,21,False,2023-08-07 00:00:00,298,Realizado atendimento com Ana e com a genitora. ,,,,2023-08-08 09:16:00,False,,,
1508,13555,-99,False,2023-08-08 00:00:00,313,07 a 09/08,,,,2023-08-08 09:26:00,False,,2023-08-07 00:00:00,2023-08-09 23:59:00
1682,13556,-99,False,2023-08-08 00:00:00,313,07/08,,,,2023-08-08 09:28:00,False,,2023-08-07 00:00:00,2023-08-07 23:59:00
1683,13557,-99,False,2023-08-08 00:00:00,313,07/08,,,,2023-08-08 09:29:00,False,,2023-08-07 00:00:00,2023-08-07 23:59:00
404,13558,24,False,2022-10-04 00:00:00,298,Realizado atendimento em grupo trabalhado ansiedade. ,,,,2023-08-08 09:34:00,False,,,
404,13559,24,False,2022-10-18 00:00:00,298,Realizado atendimento em grupo trabalhado autoconhecimento. ,,,,2023-08-08 09:35:00,False,,,
404,13560,24,False,2022-11-01 00:00:00,298,Realizado atendimento em grupo trabalhado o valor da amizade.,,,,2023-08-08 09:39:00,False,,,
404,13561,24,False,2022-11-15 00:00:00,298,Realizado atendimento em grupo.,,,,2023-08-08 09:42:00,False,,,
1204,13562,-99,False,2023-08-08 00:00:00,313,08/08,,,,2023-08-08 15:50:00,False,,2023-08-08 00:00:00,2023-08-08 23:59:00
400,13563,24,False,2023-08-01 00:00:00,298,"
Segue em atendimento em grupo.",,,,2023-08-08 17:16:00,False,,,
400,13564,24,False,2023-08-08 00:00:00,298,"
Segue em atendimento em grupo.",,,,2023-08-08 17:17:00,False,,,
311,13565,24,False,2023-08-01 00:00:00,298,Segue em atendimento psicológico.,,,,2023-08-08 17:18:00,False,,,
311,13566,24,False,2023-08-08 00:00:00,298,Segue em atendimento psicológico.,,,,2023-08-08 17:18:00,False,,,
979,13567,24,False,2023-07-25 00:00:00,298,Segue em atendimento em grupo. Ansiedade e agressividade verbal.,,,,2023-08-08 17:23:00,False,,,
979,13568,24,False,2023-08-01 00:00:00,298,Segue em atendimento em grupo. Ansiedade e agressividade verbal.,,,,2023-08-08 17:23:00,False,,,
979,13569,24,False,2023-08-08 00:00:00,298,Segue em atendimento em grupo. Ansiedade e agressividade verbal.,,,,2023-08-08 17:23:00,False,,,
1690,13570,24,False,2023-06-13 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:24:00,False,,,
1690,13571,24,False,2023-06-20 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:25:00,False,,,
1690,13572,24,False,2023-06-27 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:25:00,False,,,
1690,13573,24,False,2023-07-25 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:25:00,False,,,
1690,13574,24,False,2023-08-01 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:25:00,False,,,
1690,13575,24,False,2023-08-22 00:00:00,298,TRABALHADO estratégias de auto regulação,,,,2023-08-08 17:25:00,False,,,
1236,13576,24,False,2023-07-25 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:27:00,False,,,
1236,13577,24,False,2023-08-01 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:28:00,False,,,
1236,13578,24,False,2023-08-08 00:00:00,298,Segue em atendimento psico,,,,2023-08-08 17:28:00,False,,,
1672,13579,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:29:00,False,,,
1672,13580,24,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:29:00,False,,,
1673,13581,24,False,2023-06-27 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:30:00,False,,,
1673,13582,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:31:00,False,,,
1673,13583,24,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:31:00,False,,,
1546,13584,24,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:31:00,False,,,
1546,13585,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:32:00,False,,,
1546,13586,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:32:00,False,,,
729,13588,24,False,2023-06-27 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:35:00,False,,,
729,13589,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:36:00,False,,,
1678,13590,24,False,2023-06-27 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:37:00,False,,,
1678,13591,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:37:00,False,,,
1678,13592,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:37:00,False,,,
1678,13593,24,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:37:00,False,,,
1531,13594,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:38:00,False,,,
1531,13595,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:39:00,False,,,
624,13596,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:40:00,False,,,
624,13597,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:40:00,False,,,
876,13598,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:42:00,False,,,
873,13599,24,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:43:00,False,,,
403,13600,24,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:52:00,False,,,
403,13601,18,False,2023-08-01 00:00:00,298,Realizado atendimento com responsável e aluna. Segue em acompanhamento psico.,,,,2023-08-08 17:54:00,False,,,
403,13602,24,False,2023-08-08 00:00:00,298, Segue em acompanhamento psico.,,,,2023-08-08 17:54:00,False,,,
235,13603,20,False,2023-06-06 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:56:00,False,,,
235,13604,20,False,2023-06-13 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:57:00,False,,,
235,13605,20,False,2023-06-27 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:57:00,False,,,
235,13606,20,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:57:00,False,,,
235,13607,20,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:58:00,False,,,
235,13608,20,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 17:58:00,False,,,
856,13609,20,False,2023-06-27 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 18:00:00,False,,,
856,13610,20,False,2023-07-25 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 18:00:00,False,,,
856,13611,20,False,2023-08-01 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 18:01:00,False,,,
856,13612,20,False,2023-06-13 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 18:03:00,False,,,
418,13613,-99,False,2023-08-08 00:00:00,313,08/08,,,,2023-08-08 18:28:00,False,,2023-08-08 00:00:00,2023-08-08 23:59:00
689,13614,14,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 19:25:00,False,,,
1729,13615,20,False,2023-08-08 00:00:00,298,Segue em acompanhamento psico.,,,,2023-08-08 20:06:00,False,,,
1552,13616,30,False,2023-08-05 00:00:00,314,Realizada  visita domiciliar a família. ,,,,2023-08-08 21:25:00,False,,,
1570,13617,30,False,2023-08-05 00:00:00,314,Realizada  visita domiciliar a família. ,,,,2023-08-08 21:26:00,False,,,
1672,13618,30,False,2023-08-05 00:00:00,314,Realizada  visita domiciliar a família. ,,,,2023-08-08 21:26:00,False,,,
1575,13619,30,False,2023-08-05 00:00:00,314,Realizada  visita domiciliar a família. ,,,,2023-08-08 21:27:00,False,,,
1059,13620,30,False,2023-08-08 00:00:00,314,Realizada a entrega de sexta de alimentos.,,,,2023-08-08 21:29:00,False,,,
909,13621,30,False,2023-08-03 00:00:00,314,realizada a a entrega de cesta de alimentos para a família. ,,,,2023-08-08 21:35:00,False,,,
916,13622,30,False,2023-08-03 00:00:00,314,Realizada a entrega de cesta de alimentos a família. ,,,,2023-08-08 21:39:00,False,,,
1502,13623,30,False,2023-08-03 00:00:00,314,Realizada a entrega de cesta de alimentos a família. ,,,,2023-08-08 21:39:00,False,,,
