IdAluno,DataOcorrencia,IdTurma,IdSituacaoAlunoTurma,IdFaseNotaInicial,IdUsuario
715,2021-09-09 17:32:54.627000,137,1.0,,16
715,2021-12-28 15:15:55.257000,137,9.0,,15
715,2021-12-28 15:17:30.227000,123,9.0,,15
715,2022-01-18 11:34:35.440000,239,1.0,,15
715,2022-03-15 16:48:35.750000,426,1.0,,15
715,2022-03-29 16:24:12.750000,426,,,16
715,2022-04-04 18:34:28.963000,427,1.0,,15
715,2022-04-04 19:03:27.293000,428,1.0,,15
715,2023-01-28 09:53:19.817000,549,1.0,,297
715,2023-01-30 14:41:11.463000,239,9.0,,15
715,2023-01-30 16:24:59.713000,427,9.0,,15
715,2023-01-30 16:26:10.080000,428,9.0,,15
715,2024-01-16 14:21:56.197000,549,9.0,,15
716,2021-08-20 16:43:15.597000,123,1.0,,14
716,2021-09-09 17:34:21.630000,137,1.0,,16
716,2021-12-28 15:15:55.593000,137,9.0,,15
716,2021-12-28 15:17:39.323000,123,9.0,,15
716,2022-01-20 10:53:09.523000,235,1.0,,15
716,2022-01-20 11:00:13.030000,235,,,15
716,2022-01-20 11:00:13.753000,239,1.0,,15
716,2022-03-15 16:48:38.650000,426,1.0,,15
716,2022-03-29 16:24:15.070000,426,,,16
716,2022-04-04 18:34:29.790000,427,1.0,,15
716,2022-04-04 19:03:30.487000,428,1.0,,15
716,2023-01-30 14:41:16.133000,239,9.0,,15
716,2023-01-30 16:25:28.183000,427,9.0,,15
716,2023-01-30 16:26:46.477000,428,9.0,,15
716,2023-02-03 16:01:32.817000,513,1.0,,15
716,2024-01-16 14:21:38.337000,513,9.0,,15
716,2024-01-31 19:54:38.770000,628,1.0,,15
716,2024-02-05 15:10:09.690000,628,,,15
716,2024-02-05 15:10:12.640000,673,1.0,,15
717,2021-08-20 16:46:09.753000,126,1.0,,16
717,2021-09-09 17:25:36.753000,137,1.0,,16
717,2021-12-28 15:15:52.370000,137,9.0,,15
717,2021-12-28 15:19:21.337000,126,9.0,,15
717,2022-01-19 13:16:28.057000,168,1.0,,16
717,2022-01-19 13:17:05.500000,168,,,16
717,2022-01-25 17:20:03.763000,248,1.0,,15
717,2022-03-15 18:28:55.310000,429,1.0,,15
717,2022-03-15 18:41:50.333000,430,1.0,,15
717,2023-01-30 15:35:12.990000,248,9.0,,15
717,2023-01-30 16:28:17.463000,429,9.0,,15
717,2023-01-30 16:30:01.873000,430,9.0,,15
717,2023-01-31 19:24:24.997000,475,1.0,,15
717,2024-01-16 14:23:51.980000,475,9.0,,15
717,2024-01-25 14:29:08.257000,642,1.0,,297
718,2021-08-20 16:50:18.253000,123,1.0,,14
718,2021-09-09 17:36:15.247000,137,1.0,,16
718,2021-12-28 15:15:56.033000,137,9.0,,15
718,2021-12-28 15:17:30.663000,123,9.0,,15
718,2022-02-02 15:49:19.193000,235,1.0,,16
718,2022-03-15 16:07:04.127000,219,1.0,,15
718,2022-03-15 16:48:13.703000,426,1.0,,15
718,2022-03-29 15:56:44.400000,219,,,16
718,2022-03-29 16:24:00.380000,426,,,16
718,2022-04-04 18:33:48.067000,437,1.0,,15
718,2022-04-04 19:01:50.603000,439,1.0,,15
718,2022-04-19 18:38:20.957000,235,14.0,,313
718,2022-04-19 18:49:41.273000,437,14.0,,313
718,2022-04-19 18:50:03.793000,439,14.0,,313
719,2021-08-20 16:52:00.503000,126,1.0,,16
719,2021-09-09 17:26:24.667000,137,1.0,,16
719,2021-10-19 16:52:23.377000,128,1.0,,16
719,2021-10-19 16:52:23.397000,126,,,16
719,2021-10-19 16:53:20.347000,128,,,16
719,2021-10-19 16:54:12.360000,128,1.0,,16
719,2021-12-28 15:15:53.670000,137,9.0,,15
719,2021-12-28 15:19:46.657000,128,9.0,,15
719,2022-02-03 15:03:12.113000,73,1.0,,15
719,2022-02-04 15:36:11.877000,73,,,15
719,2022-02-04 15:43:24.770000,164,1.0,,15
719,2022-03-15 18:12:35.133000,223,1.0,,15
719,2022-03-15 18:23:02.033000,214,1.0,,15
719,2022-05-17 11:58:59.167000,164,14.0,,313
719,2022-05-17 11:59:26.710000,214,14.0,,313
719,2022-05-17 11:59:50.220000,223,14.0,,313
720,2021-08-20 16:57:51.837000,126,1.0,,16
720,2021-09-09 17:27:05.363000,137,1.0,,16
720,2021-10-29 15:07:35.930000,127,1.0,,16
720,2021-10-29 15:07:37.727000,126,,,16
720,2021-12-16 16:18:42.267000,127,14.0,,15
720,2021-12-16 16:19:22.377000,137,14.0,,15
720,2022-01-18 18:10:27.473000,240,1.0,,16
720,2022-03-15 16:07:29.053000,219,1.0,,15
720,2022-03-15 16:48:52.227000,426,1.0,,15
720,2022-03-29 15:56:53.767000,219,,,16
720,2022-03-29 16:24:19.353000,426,,,16
720,2022-04-04 18:34:33.393000,427,1.0,,15
720,2022-04-04 19:03:59.310000,428,1.0,,15
720,2023-01-30 14:41:21.497000,240,9.0,,15
720,2023-01-30 16:24:58.617000,427,9.0,,15
720,2023-01-30 16:26:08.797000,428,9.0,,15
720,2023-02-06 09:51:29.237000,517,1.0,,15
720,2023-02-14 15:40:46.083000,517,,,15
720,2023-02-14 15:40:48.157000,595,1.0,,15
720,2024-01-16 14:24:07.690000,595,9.0,,15
720,2024-01-29 21:33:04.427000,714,1.0,,15
721,2021-08-20 16:57:07.950000,123,1.0,,14
721,2021-09-09 17:37:02.880000,137,1.0,,16
721,2021-12-28 15:15:56.463000,137,9.0,,15
721,2021-12-28 15:17:32.790000,123,9.0,,15
722,2021-08-20 17:01:39.753000,123,1.0,,14
722,2021-09-09 17:38:17.517000,137,1.0,,16
722,2021-12-28 15:15:58.587000,137,9.0,,15
722,2021-12-28 15:17:41.980000,123,9.0,,15
722,2022-02-02 15:07:42.583000,149,1.0,,15
722,2022-03-15 16:29:06.320000,427,1.0,,15
722,2022-03-15 17:05:10.180000,428,1.0,,15
722,2022-03-29 16:02:04.437000,427,,,16
722,2022-03-29 16:26:40.140000,428,,,16
722,2022-04-04 18:35:22.557000,437,1.0,,15
722,2022-04-04 19:05:30.477000,439,1.0,,15
722,2022-10-20 11:04:31.810000,149,14.0,,313
722,2022-10-20 11:04:52.593000,437,14.0,,313
722,2022-10-20 11:05:15.210000,439,14.0,,313
723,2021-08-20 17:17:35.763000,123,1.0,,14
723,2021-09-09 17:39:25.437000,137,1.0,,16
723,2021-12-28 15:15:59.423000,137,9.0,,15
723,2021-12-28 15:17:31.327000,123,9.0,,15
723,2022-01-18 15:20:03.003000,239,1.0,,16
723,2022-03-15 16:48:36.563000,426,1.0,,15
723,2022-03-29 16:24:13.880000,426,,,16
723,2022-04-04 18:34:29.387000,427,1.0,,15
723,2022-04-04 19:03:30.027000,428,1.0,,15
723,2023-01-30 11:57:47.363000,513,1.0,,297
723,2023-01-30 14:41:15.083000,239,9.0,,15
723,2023-01-30 16:25:13.997000,427,9.0,,15
723,2023-01-30 16:26:25.183000,428,9.0,,15
723,2023-03-10 17:57:58.020000,513,,,313
723,2023-03-10 17:58:00.637000,548,1.0,,313
723,2024-01-16 14:21:52.290000,548,9.0,,15
724,2021-08-20 17:22:42.913000,231,1.0,,15
724,2021-09-22 12:22:18.057000,142,1.0,,14
724,2021-12-28 15:14:49.700000,142,9.0,,15
724,2021-12-28 15:22:53.930000,231,9.0,,15
724,2022-04-29 15:43:31.380000,231,1.0,,15
724,2022-08-08 08:08:37.323000,231,9.0,,299
725,2021-08-20 17:24:59.697000,83,1.0,,16
725,2021-10-05 19:55:08.877000,83,,,16
725,2021-10-05 19:55:12.477000,93,1.0,,16
725,2021-10-08 19:20:43.023000,93,,,16
725,2021-10-08 19:21:32.687000,93,1.0,,16
725,2021-12-28 15:23:36.270000,93,9.0,,15
726,2021-08-20 17:26:40.860000,123,1.0,,14
726,2021-09-09 17:40:10.253000,137,1.0,,16
726,2021-12-28 15:16:00.537000,137,9.0,,15
726,2021-12-28 15:17:40.707000,123,9.0,,15
726,2022-01-18 12:24:12.127000,239,1.0,,16
726,2022-03-15 16:48:40.743000,426,1.0,,15
726,2022-03-29 16:24:15.883000,426,,,16
726,2022-04-04 18:34:30.043000,427,1.0,,15
726,2022-04-04 19:03:30.787000,428,1.0,,15
726,2023-01-28 09:54:49.143000,549,1.0,,297
726,2023-01-30 14:41:16.497000,239,9.0,,15
726,2023-01-30 16:25:30.333000,427,9.0,,15
726,2023-01-30 16:26:47.040000,428,9.0,,15
726,2023-03-02 16:30:22.713000,549,19.0,,313
726,2023-03-02 16:30:58.733000,517,1.0,,313
726,2024-01-16 14:23:54.920000,517,9.0,,15
726,2024-01-24 17:35:19.933000,728,1.0,,297
726,2024-04-08 11:03:05.477000,728,19.0,,313
726,2024-04-08 11:03:34.733000,713,1.0,,313
727,2021-08-20 17:44:09.803000,231,1.0,,15
727,2021-09-22 12:25:38.363000,142,1.0,,14
727,2021-12-28 15:14:53.953000,142,9.0,,15
727,2021-12-28 15:21:27.383000,231,9.0,,15
727,2022-02-09 14:53:07.403000,198,1.0,,16
727,2022-03-03 19:26:14.243000,198,,,15
727,2022-03-03 19:26:15.090000,270,1.0,,15
727,2022-04-25 19:24:39.727000,450,1.0,,15
727,2022-04-29 15:43:18.800000,231,1.0,,15
727,2022-08-08 08:08:25.967000,231,9.0,,299
727,2023-01-30 16:11:54.517000,270,9.0,,15
727,2023-01-30 16:47:44.660000,450,9.0,,15
727,2023-03-07 16:48:16.193000,575,1.0,,15
727,2023-12-08 17:14:36.637000,527,1.0,,15
727,2024-01-16 14:29:34.740000,527,9.0,,15
727,2024-01-16 14:37:09.310000,575,9.0,,15
727,2024-04-24 15:51:31.487000,721,1.0,,15
728,2021-08-20 17:30:20.753000,84,1.0,,16
728,2021-12-28 15:21:41.197000,84,9.0,,15
729,2021-08-20 17:30:40,123,1.0,,14
729,2021-09-09 17:40:59.270000,137,1.0,,16
729,2021-12-28 15:16:00.810000,137,9.0,,15
729,2021-12-28 15:17:29.340000,123,9.0,,15
729,2022-01-21 15:39:59.267000,149,1.0,,15
729,2022-03-15 16:28:37.627000,427,1.0,,15
729,2022-03-15 17:04:58.423000,428,1.0,,15
729,2022-03-29 16:02:00.667000,427,,,16
729,2022-03-29 16:26:35.640000,428,,,16
729,2022-04-04 18:35:16.787000,437,1.0,,15
729,2022-04-04 19:05:17.353000,439,1.0,,15
729,2023-01-28 10:25:12.053000,459,1.0,,297
729,2023-01-30 10:38:00.297000,149,,,15
729,2023-01-30 10:38:00.457000,153,1.0,,15
729,2023-01-30 14:40:42.010000,153,9.0,,15
729,2023-01-30 16:34:56.360000,437,9.0,,15
729,2023-01-30 16:36:37.557000,439,9.0,,15
729,2023-02-15 11:09:50.453000,461,1.0,,313
729,2023-02-15 11:09:51.480000,459,,,313
729,2023-02-27 09:07:26.583000,461,,,313
729,2023-02-27 09:07:26.950000,553,1.0,,313
729,2024-01-16 14:21:59.097000,553,9.0,,15
729,2024-01-23 15:13:28.947000,629,1.0,,297
729,2024-02-06 19:30:02.480000,629,,,15
729,2024-02-06 19:30:05.763000,625,1.0,,15
730,2021-08-20 17:35:57.973000,88,1.0,,16
730,2021-11-16 17:59:02.540000,88,14.0,,16
731,2021-08-20 17:39:00.370000,123,1.0,,14
731,2021-09-09 17:41:54.710000,137,1.0,,16
731,2021-12-28 15:16:01.337000,137,9.0,,15
731,2021-12-28 15:17:33.630000,123,9.0,,15
731,2024-02-07 21:47:29.643000,745,5.0,,313
731,2024-02-16 16:28:02.597000,745,1.0,,297
731,2024-05-23 10:26:12.787000,745,,,313
731,2024-05-23 10:26:14.333000,625,1.0,,313
731,2024-06-18 21:09:45.323000,625,14.0,,313
732,2021-08-20 17:41:47.643000,95,1.0,,16
732,2021-12-28 15:21:58.597000,95,9.0,,15
733,2021-08-20 17:46:59.740000,80,1.0,,16
733,2021-12-28 15:13:39.140000,80,9.0,,15
733,2022-01-20 12:06:28.477000,188,1.0,,16
733,2022-02-24 22:00:53.187000,424,1.0,,293
733,2022-03-21 16:30:23.357000,216,1.0,,16
733,2022-03-21 17:05:35.600000,213,1.0,,16
733,2022-03-29 16:27:45.827000,216,,,16
733,2022-03-29 16:31:40.997000,213,,,16
733,2022-03-29 17:18:03.743000,216,1.0,,16
733,2022-03-29 17:50:30.987000,441,1.0,,16
733,2022-05-10 11:56:29.120000,274,1.0,,313
733,2022-05-10 11:56:30.760000,424,,,313
733,2022-08-16 16:32:27.263000,216,14.0,,313
733,2022-08-16 16:32:46.847000,441,14.0,,313
733,2022-08-16 16:33:09.607000,188,14.0,,313
733,2022-08-16 16:33:27.913000,274,14.0,,313
733,2023-02-21 12:21:26.087000,486,5.0,,313
733,2023-02-28 15:35:28.267000,486,1.0,,313
733,2023-02-28 15:38:09.087000,544,1.0,,313
733,2023-05-30 16:29:40.863000,544,,,313
733,2023-05-30 16:29:41.153000,531,1.0,,313
733,2024-01-16 14:25:51.387000,486,9.0,,15
733,2024-01-16 14:30:15.507000,531,9.0,,15
733,2024-01-25 18:18:47.747000,643,1.0,,297
733,2024-01-25 18:20:00.313000,688,1.0,,297
734,2021-08-20 17:53:58.057000,231,1.0,,15
734,2021-09-22 12:26:28.827000,142,1.0,,14
734,2021-12-28 15:14:54.793000,142,9.0,,15
734,2021-12-28 15:23:22.287000,231,9.0,,15
734,2022-02-03 15:05:53.457000,198,1.0,,293
734,2022-03-03 19:24:06.353000,270,1.0,,15
734,2022-03-03 19:24:06.633000,198,,,15
734,2022-04-25 19:45:18.660000,449,1.0,,16
734,2022-04-29 15:43:44.227000,231,1.0,,15
734,2022-08-08 08:08:38.207000,231,9.0,,299
734,2023-01-30 16:12:02.890000,270,9.0,,15
734,2023-01-30 16:47:42.613000,449,9.0,,15
735,2021-08-20 17:59:35.597000,231,1.0,,15
735,2021-09-22 12:27:18.460000,142,1.0,,14
735,2021-12-28 15:14:56.677000,142,9.0,,15
735,2021-12-28 15:23:15.537000,231,9.0,,15
735,2022-04-29 15:43:43.807000,231,1.0,,15
735,2022-08-08 08:08:37.463000,231,9.0,,299
736,2021-08-20 18:05:57.933000,231,1.0,,15
736,2021-09-22 12:28:06.280000,142,1.0,,14
736,2021-12-28 15:14:59.393000,142,9.0,,15
736,2021-12-28 15:21:53.720000,231,9.0,,15
736,2022-02-03 16:04:03.160000,270,1.0,,293
736,2022-03-09 18:30:13.020000,270,,,15
736,2022-03-09 18:30:15.507000,272,1.0,,15
736,2022-04-29 15:43:22.320000,231,1.0,,15
736,2022-08-08 08:08:31.550000,231,9.0,,299
736,2022-10-23 18:48:12.373000,272,14.0,,313
737,2021-08-20 18:11:55.973000,81,1.0,,16
737,2021-10-18 18:07:25.010000,81,,,16
737,2021-10-18 18:07:25.900000,78,1.0,,16
737,2021-10-18 18:07:42.197000,78,,,16
737,2021-10-18 18:08:21.873000,78,1.0,,16
737,2021-12-28 15:13:29.877000,78,9.0,,15
737,2022-01-19 10:10:00.753000,247,1.0,,16
737,2022-03-16 17:26:46.287000,431,1.0,,15
737,2022-03-16 17:32:32.197000,213,1.0,,15
737,2022-03-29 16:31:25.487000,213,,,16
737,2022-04-05 18:23:25.687000,444,1.0,,16
737,2023-01-28 11:59:05.983000,523,1.0,,297
737,2023-01-30 16:02:06.950000,247,9.0,,15
737,2023-01-30 16:30:58.573000,431,9.0,,15
737,2023-01-30 16:43:02.733000,444,9.0,,15
737,2023-02-13 20:01:12.063000,536,1.0,,15
737,2023-03-23 12:20:45.590000,608,1.0,,15
737,2024-01-16 14:26:13.367000,523,9.0,,15
737,2024-01-16 14:30:33.387000,536,9.0,,15
737,2024-01-26 11:21:36.740000,718,1.0,,15
737,2024-01-26 11:22:05.990000,725,1.0,,15
737,2024-02-01 08:51:49.207000,718,,,15
737,2024-02-01 08:51:52.403000,660,1.0,,15
737,2024-02-27 17:20:04.733000,608,12.0,,15
737,2024-02-28 18:42:38.850000,725,,,313
737,2024-02-28 18:42:42.347000,742,1.0,,313
737,2024-03-14 18:31:29.923000,757,1.0,,15
737,2024-06-05 11:12:31.557000,742,,,313
737,2024-06-05 11:12:33.907000,689,1.0,,313
738,2021-08-20 18:17:21.810000,231,1.0,,15
738,2021-09-22 12:32:15.777000,142,1.0,,14
738,2021-12-28 15:15:02.777000,142,9.0,,15
738,2021-12-28 15:22:36.720000,231,9.0,,15
738,2022-04-29 15:43:31.267000,231,1.0,,15
738,2022-08-08 08:08:36.883000,231,9.0,,299
739,2021-08-20 18:26:57.157000,231,1.0,,15
739,2021-09-22 12:29:01.900000,142,1.0,,14
739,2021-12-28 15:14:59.977000,142,9.0,,15
739,2021-12-28 15:23:42.807000,231,9.0,,15
739,2022-02-03 11:35:14.270000,270,1.0,,15
739,2022-04-29 15:43:45.030000,231,1.0,,15
739,2022-08-08 08:08:38.550000,231,9.0,,299
739,2023-01-30 16:12:04.770000,270,9.0,,15
739,2023-07-25 20:59:47.227000,527,1.0,,15
739,2024-01-16 14:29:34.463000,527,9.0,,15
739,2024-04-24 15:59:27.073000,721,1.0,,15
740,2021-08-20 18:32:36.153000,231,1.0,,15
740,2021-09-22 12:29:44.290000,142,1.0,,14
740,2021-12-28 15:15:00.360000,142,9.0,,15
740,2021-12-28 15:22:18.217000,231,9.0,,15
740,2022-04-29 15:43:30.937000,231,1.0,,15
740,2022-08-08 08:08:32.307000,231,9.0,,299
741,2021-08-20 18:33:26.953000,94,1.0,,16
741,2021-11-09 14:25:03.727000,94,14.0,,16
742,2021-08-20 18:40:50.530000,96,1.0,,16
742,2021-12-28 15:20:18.600000,96,9.0,,15
742,2022-01-19 12:50:17.610000,183,1.0,,15
742,2022-01-19 12:56:14.360000,183,,,15
742,2022-01-19 12:56:16.150000,179,1.0,,15
742,2022-03-16 17:25:41.597000,431,1.0,,15
742,2022-03-16 17:31:27.413000,213,1.0,,15
742,2022-03-29 16:31:07.603000,213,,,16
742,2022-04-05 18:22:27.460000,444,1.0,,16
742,2023-01-30 16:01:05.693000,179,9.0,,15
742,2023-01-30 16:31:40.150000,431,9.0,,15
742,2023-01-30 16:43:37.763000,444,9.0,,15
742,2023-02-01 17:52:18.913000,481,1.0,,15
742,2023-02-01 17:53:37.020000,481,,,15
742,2023-02-01 17:53:37.577000,483,1.0,,15
742,2024-01-16 14:24:58.543000,483,9.0,,15
742,2024-01-30 16:33:48.570000,678,1.0,,15
742,2024-01-30 16:35:03.973000,686,1.0,,15
742,2024-02-01 08:41:54.007000,678,,,15
742,2024-02-01 08:41:57.157000,650,1.0,,15
742,2024-03-14 19:02:54.030000,755,1.0,,15
743,2021-08-20 18:58:06.383000,98,1.0,,16
743,2021-12-28 15:20:36.880000,98,9.0,,15
743,2022-01-21 17:27:02.763000,179,1.0,,15
743,2022-02-24 18:32:36.953000,179,,,15
743,2022-02-24 18:32:36.987000,180,1.0,,15
743,2022-03-16 17:26:05.580000,431,1.0,,15
743,2022-03-16 17:31:49.610000,213,1.0,,15
743,2022-03-29 16:31:12.270000,213,,,16
743,2022-04-05 18:22:39.783000,444,1.0,,16
743,2023-01-30 16:01:20.460000,180,9.0,,15
743,2023-01-30 16:30:56.083000,431,9.0,,15
743,2023-01-30 16:43:00.997000,444,9.0,,15
743,2023-01-31 20:34:20.430000,492,1.0,,297
743,2023-02-13 13:12:01.103000,507,1.0,,15
743,2023-03-23 12:22:05.133000,608,1.0,,15
743,2024-01-16 14:26:05.763000,492,9.0,,15
743,2024-01-16 14:30:03.577000,507,9.0,,15
743,2024-01-26 11:24:54.613000,718,1.0,,15
743,2024-01-26 11:25:26.653000,689,1.0,,15
743,2024-01-26 14:48:54.220000,689,,,15
743,2024-01-26 14:48:57.643000,725,1.0,,15
743,2024-02-27 17:20:03.457000,608,12.0,,15
743,2024-02-29 09:17:55.063000,725,,,313
743,2024-02-29 09:17:57.450000,689,1.0,,313
743,2024-03-14 18:30:44.290000,757,1.0,,15
744,2021-08-20 19:07:36.127000,231,1.0,,15
744,2021-09-22 12:30:29.330000,142,1.0,,14
744,2021-12-28 15:15:02.023000,142,9.0,,15
744,2021-12-28 15:23:29.937000,231,9.0,,15
744,2022-01-21 17:10:40.217000,198,1.0,,16
744,2022-04-29 15:43:44.517000,231,1.0,,15
744,2022-08-08 08:08:38.347000,231,9.0,,299
744,2023-01-30 16:11:52.780000,198,9.0,,15
745,2021-08-20 19:09:36.550000,100,1.0,,16
745,2021-12-28 15:20:39.563000,100,9.0,,15
745,2022-01-21 11:55:58.083000,256,1.0,,15
745,2022-02-25 18:15:01.787000,281,1.0,,293
745,2022-03-21 16:41:30.253000,433,1.0,,16
745,2022-03-29 16:28:55.280000,433,,,16
745,2022-03-29 17:19:15.073000,433,1.0,,16
745,2022-03-29 17:51:54.057000,442,1.0,,16
745,2023-01-28 13:41:12.483000,492,1.0,,297
745,2023-01-30 16:05:06.230000,256,9.0,,15
745,2023-01-30 16:33:05.833000,433,9.0,,15
745,2023-01-30 16:40:07.983000,442,9.0,,15
745,2023-01-30 16:50:49.467000,281,9.0,,15
745,2023-02-10 10:29:46.457000,507,1.0,,15
745,2024-01-16 14:26:06.690000,492,9.0,,15
745,2024-01-16 14:30:07.797000,507,9.0,,15
745,2024-02-02 16:32:10.537000,719,1.0,,313
745,2024-02-02 16:32:39.180000,695,1.0,,313
745,2024-02-14 12:36:44.077000,695,,,15
745,2024-02-14 12:36:49.203000,691,1.0,,15
746,2021-08-20 19:16:09.617000,231,1.0,,15
746,2021-09-22 12:31:23.400000,142,1.0,,14
746,2021-12-28 15:15:02.430000,142,9.0,,15
746,2021-12-28 15:23:37.253000,231,9.0,,15
746,2022-01-21 14:29:27.127000,198,1.0,,15
746,2022-04-29 15:43:44.803000,231,1.0,,15
746,2022-08-08 08:08:38.467000,231,9.0,,299
746,2022-10-25 14:44:45.100000,198,14.0,,313
747,2021-08-20 19:21:20.783000,231,1.0,,15
747,2021-09-22 12:33:06.410000,142,1.0,,14
747,2021-12-28 15:15:04.950000,142,9.0,,15
747,2021-12-28 15:22:24.033000,231,9.0,,15
747,2022-01-21 16:43:45.553000,198,1.0,,16
747,2022-04-29 15:43:31.140000,231,1.0,,15
747,2022-08-08 08:08:36.803000,231,9.0,,299
747,2022-10-25 14:41:28.320000,198,14.0,,313
748,2021-08-20 19:27:55.533000,231,1.0,,15
748,2021-09-22 12:23:10.167000,142,1.0,,14
748,2021-12-28 15:14:50.710000,142,9.0,,15
748,2021-12-28 15:21:44.160000,231,9.0,,15
748,2022-04-29 15:43:22.210000,231,1.0,,15
748,2022-08-08 08:08:30.393000,231,9.0,,299
749,2021-08-20 19:38:01.417000,231,1.0,,15
749,2021-09-22 12:23:53.723000,142,1.0,,14
749,2021-12-28 15:14:52.870000,142,9.0,,15
749,2021-12-28 15:22:03.183000,231,9.0,,15
749,2022-02-12 14:07:03.530000,272,1.0,,293
749,2022-04-29 15:43:22.480000,231,1.0,,15
749,2022-08-08 08:08:31.697000,231,9.0,,299
749,2022-10-11 09:54:54.463000,272,14.0,,313
750,2021-08-20 19:43:42.673000,231,1.0,,15
750,2021-09-22 12:24:38.680000,142,1.0,,14
750,2021-12-28 15:14:53.793000,142,9.0,,15
750,2021-12-28 15:23:20.003000,231,9.0,,15
750,2022-04-29 15:43:44.050000,231,1.0,,15
750,2022-08-08 08:08:38.163000,231,9.0,,299
751,2021-08-23 14:14:59.730000,107,1.0,,15
751,2021-08-24 17:28:28.097000,107,,,14
751,2021-08-24 17:29:33.230000,107,1.0,,14
751,2021-08-26 15:31:31.657000,107,,,16
751,2021-08-26 15:32:15.293000,107,1.0,,16
751,2021-08-26 16:22:26.400000,107,,,16
751,2021-08-26 16:23:05.720000,107,1.0,,16
751,2021-09-22 12:20:47.230000,142,1.0,,14
751,2021-12-28 15:14:47.943000,142,9.0,,15
751,2021-12-28 15:23:54.090000,107,9.0,,15
751,2022-02-02 14:56:17.097000,210,1.0,,293
751,2022-02-14 19:11:53.500000,210,,,15
751,2022-02-14 19:12:35.573000,272,1.0,,15
751,2022-08-08 08:02:03.337000,107,1.0,,299
751,2022-08-08 08:19:00.310000,107,9.0,,299
751,2022-10-11 10:19:27.797000,272,14.0,,313
751,2023-03-01 17:36:41.017000,528,1.0,,15
751,2024-01-16 14:29:37.270000,528,9.0,,15
751,2024-04-24 15:11:55.643000,682,1.0,,15
752,2021-08-23 14:27:43.853000,111,1.0,,15
752,2021-08-25 12:22:52.713000,111,,,14
752,2021-08-25 12:23:50.833000,111,1.0,,14
752,2021-08-25 19:24:49.593000,111,,,16
752,2021-08-25 19:25:33.577000,111,1.0,,16
752,2021-08-26 16:18:51.057000,111,,,16
752,2021-08-26 16:19:33.063000,111,1.0,,16
752,2021-12-28 15:25:17.310000,111,9.0,,15
752,2022-01-18 13:33:58.453000,199,1.0,,16
752,2022-02-04 17:51:43.310000,199,,,15
752,2022-02-04 17:52:36.907000,210,1.0,,15
752,2022-02-28 11:37:33.510000,274,1.0,,293
752,2022-08-18 18:11:47.163000,210,14.0,,313
752,2022-08-18 18:12:06.660000,274,14.0,,313
753,2021-08-23 14:33:36.600000,111,1.0,,15
753,2021-08-25 12:14:30.947000,111,,,14
753,2021-08-25 12:15:35.870000,111,1.0,,14
753,2021-08-25 19:28:28.970000,111,,,16
753,2021-08-25 19:29:07.873000,111,1.0,,16
753,2021-08-26 16:16:07.473000,111,,,16
753,2021-08-26 16:17:03.167000,111,1.0,,16
753,2021-12-28 15:24:41.307000,111,9.0,,15
753,2022-01-20 14:43:37.157000,199,1.0,,15
753,2022-02-04 17:27:00.487000,199,,,15
753,2022-02-04 17:27:55.430000,210,1.0,,15
753,2022-02-28 11:34:38.493000,303,1.0,,293
753,2022-02-28 11:35:02.710000,303,,,293
753,2022-02-28 11:35:04.280000,274,1.0,,293
753,2022-05-18 12:32:27.970000,274,,,313
753,2022-05-18 12:32:28.613000,423,1.0,,313
753,2022-08-01 15:29:27.147000,300,1.0,,313
753,2022-08-01 15:29:29.440000,423,,,313
753,2022-08-03 15:12:01.123000,452,1.0,,313
753,2022-08-03 15:12:02.567000,300,,,313
753,2023-01-30 16:10:30.850000,210,9.0,,15
753,2023-01-30 16:52:35.793000,452,9.0,,15
753,2023-01-30 22:47:22.353000,528,1.0,,297
753,2024-01-16 14:29:38.157000,528,9.0,,15
753,2024-01-16 14:37:13.153000,594,9.0,,15
753,2024-04-24 15:16:22.837000,682,1.0,,15
754,2021-08-23 14:38:56.893000,111,1.0,,15
754,2021-08-25 12:12:38.723000,111,,,14
754,2021-08-25 12:13:39.737000,111,1.0,,14
754,2021-08-25 19:29:38.267000,111,,,16
754,2021-08-25 19:30:18.883000,111,1.0,,16
754,2021-08-26 16:15:05.947000,111,,,16
754,2021-08-26 16:15:47.390000,111,1.0,,16
754,2021-12-28 15:25:34.167000,111,9.0,,15
754,2022-02-03 15:05:25.103000,199,1.0,,293
754,2022-03-02 10:47:30.750000,423,1.0,,293
754,2022-03-21 16:09:36.697000,222,1.0,,15
754,2022-03-21 16:20:06.360000,226,1.0,,15
754,2023-01-30 16:08:12.977000,199,9.0,,15
754,2023-01-30 16:19:15.017000,222,9.0,,15
754,2023-01-30 16:24:05.253000,226,9.0,,15
754,2023-01-30 16:52:15.267000,423,9.0,,15
755,2021-08-23 14:48:06.787000,111,1.0,,15
755,2021-08-25 12:10:52.657000,111,,,14
755,2021-08-25 12:12:05.420000,111,1.0,,14
755,2021-08-25 19:31:02.703000,111,,,16
755,2021-08-25 19:31:44.850000,111,1.0,,16
755,2021-08-26 16:12:29.200000,111,,,16
755,2021-08-26 16:14:44.857000,111,1.0,,16
755,2021-12-28 15:25:26.513000,111,9.0,,15
755,2022-01-21 10:30:40.387000,201,1.0,,16
755,2022-02-27 17:07:58.350000,281,1.0,,293
755,2022-03-21 16:11:51.650000,222,1.0,,15
755,2022-03-21 16:21:48.480000,226,1.0,,15
