IdMunicipio,NomeMunicipio,UF,CodigoIBGE
1405,CORONEL JOSÉ DIAS,PI,2202851
1406,CORONEL MACEDO,SP,3512605
1407,CORONEL MARTINS,SC,4204459
1408,CORONEL MURTA,MG,3119500
1409,CORONEL PACHECO,MG,3119609
1410,CORONEL PILAR,RS,4305934
1411,CORONEL SAPUCAIA,MS,5003157
1412,CORONEL VIVIDA,PR,4106506
1413,CORONEL XAVIER CHAVES,MG,3119708
1414,CÓRREGO DANTA,MG,3119807
1415,CÓRREGO DO BOM JESUS,MG,3119906
1416,CÓRREGO DO OURO,GO,5205703
1417,CÓRREGO FUNDO,MG,3119955
1418,CÓRREGO NOVO,MG,3120003
1419,CORREIA PINTO,SC,4204558
1420,CORRENTE,PI,2202901
1421,CORRENTES,PE,2604700
1422,CORRENTINA,BA,2909307
1423,CORTÊS,PE,2604809
1424,CORUMBÁ,MS,5003207
1425,CORUMBÁ DE GOIÁS,GO,5205802
1426,CORUMBAÍBA,GO,5205901
1427,CORUMBATAÍ,SP,3512704
1428,CORUMBATAÍ DO SUL,PR,4106555
1429,CORUMBIARA,RO,1100072
1430,CORUPÁ,SC,4204509
1431,CORURIPE,AL,2702306
1432,COSMÓPOLIS,SP,3512803
1433,COSMORAMA,SP,3512902
1434,COSTA MARQUES,RO,1100080
1435,COSTA RICA,MS,5003256
1436,COTEGIPE,BA,2909406
1437,COTIA,SP,3513009
1438,COTIPORÃ,RS,4305959
1439,COTRIGUAÇU,MT,5103379
1440,COUTO DE MAGALHÃES,TO,1706001
1441,COUTO DE MAGALHÃES DE MINAS,MG,3120102
1442,COXILHA,RS,4305975
1443,COXIM,MS,5003306
1444,COXIXOLA,PB,2504850
1445,CRAÍBAS,AL,2702355
1446,CRATEÚS,CE,2304103
1447,CRATO,CE,2304202
1448,CRAVINHOS,SP,3513108
1449,CRAVOLÂNDIA,BA,2909505
1450,CRICIÚMA,SC,4204608
1451,CRISÓLITA,MG,3120151
1452,CRISÓPOLIS,BA,2909604
1453,CRISSIUMAL,RS,4306007
1454,CRISTAIS,MG,3120201
1455,CRISTAIS PAULISTA,SP,3513207
1456,CRISTAL,RS,4306056
1457,CRISTAL DO SUL,RS,4306072
1458,CRISTALÂNDIA,TO,1706100
1459,CRISTALÂNDIA DO PIAUÍ,PI,2203008
1460,CRISTÁLIA,MG,3120300
1461,CRISTALINA,GO,5206206
1462,CRISTIANO OTONI,MG,3120409
1463,CRISTIANÓPOLIS,GO,5206305
1464,CRISTINA,MG,3120508
1465,CRISTINÁPOLIS,SE,2801702
1466,CRISTINO CASTRO,PI,2203107
1467,CRISTÓPOLIS,BA,2909703
1468,CRIXÁS,GO,5206404
1469,CRIXÁS DO TOCANTINS,TO,1706258
1470,CROATÁ,CE,2304236
1471,CROMÍNIA,GO,5206503
1472,CRUCILÂNDIA,MG,3120607
1473,CRUZ,CE,2304251
1474,CRUZ ALTA,RS,4306106
1475,CRUZ DAS ALMAS,BA,2909802
1476,CRUZ DO ESPÍRITO SANTO,PB,2504900
1477,CRUZ MACHADO,PR,4106803
1478,CRUZÁLIA,SP,3513306
1479,CRUZALTENSE,RS,4306130
1480,CRUZEIRO,SP,3513405
1481,CRUZEIRO DA FORTALEZA,MG,3120706
1482,CRUZEIRO DO IGUAÇU,PR,4106571
1483,CRUZEIRO DO OESTE,PR,4106605
1484,CRUZEIRO DO SUL,RS,4306205
1485,CRUZEIRO DO SUL,AC,1200203
1486,CRUZEIRO DO SUL,PR,4106704
1487,CRUZETA,RN,2403004
1488,CRUZÍLIA,MG,3120805
1489,CRUZMALTINA,PR,4106852
1490,CUBATÃO,SP,3513504
1491,CUBATI,PB,2505006
1492,CUIABÁ,MT,5103403
1493,CUITÉ,PB,2505105
1494,CUITÉ DE MAMANGUAPE,PB,2505238
1495,CUITEGI,PB,2505204
1496,CUJUBIM,RO,1100940
1497,CUMARI,GO,5206602
1498,CUMARU,PE,2604908
1499,CUMARU DO NORTE,PA,1502764
1500,CUMBE,SE,2801900
1501,CUNHA,SP,3513603
1502,CUNHA PORÃ,SC,4204707
1503,CUNHATAÍ,SC,4204756
1504,CUPARAQUE,MG,3120839
1505,CUPIRA,PE,2605004
1506,CURAÇÁ,BA,2909901
1507,CURIMATÁ,PI,2203206
1508,CURIONÓPOLIS,PA,1502772
1509,CURITIBA,PR,4106902
1510,CURITIBANOS,SC,4204806
1511,CURIÚVA,PR,4107009
1512,CURRAIS,PI,2203230
1513,CURRAIS NOVOS,RN,2403103
1514,CURRAL DE CIMA,PB,2505279
1515,CURRAL DE DENTRO,MG,3120870
1516,CURRAL NOVO DO PIAUÍ,PI,2203271
1517,CURRAL VELHO,PB,2505303
1518,CURRALINHO,PA,1502806
1519,CURRALINHOS,PI,2203255
1520,CURUÁ,PA,1502855
1521,CURUÇÁ,PA,1502905
1522,CURURUPU,MA,2103703
1523,CURVELÂNDIA,MT,5103437
1524,CURVELO,MG,3120904
1525,CUSTÓDIA,PE,2605103
1526,CUTIAS,AP,1600212
1527,DAMIANÓPOLIS,GO,5206701
1528,DAMIÃO,PB,2505352
1529,DAMOLÂNDIA,GO,5206800
1530,DARCINÓPOLIS,TO,1706506
1531,DÁRIO MEIRA,BA,2910008
1532,DATAS,MG,3121001
1533,DAVID CANABARRO,RS,4306304
1534,DAVINÓPOLIS,MA,2103752
1535,DAVINÓPOLIS,GO,5206909
1536,DELFIM MOREIRA,MG,3121100
1537,DELFINÓPOLIS,MG,3121209
1538,DELMIRO GOUVEIA,AL,2702405
1539,DELTA,MG,3121258
1540,DEMERVAL LOBÃO,PI,2203305
1541,DENISE,MT,5103452
1542,DEODÁPOLIS,MS,5003454
1543,DEPUTADO IRAPUAN PINHEIRO,CE,2304269
1544,DERRUBADAS,RS,4306320
1545,DESCALVADO,SP,3513702
1546,DESCANSO,SC,4204905
1547,DESCOBERTO,MG,3121308
1548,DESTERRO,PB,2505402
1549,DESTERRO DE ENTRE RIOS,MG,3121407
1550,DESTERRO DO MELO,MG,3121506
1551,DEZESSEIS DE NOVEMBRO,RS,4306353
1552,DIADEMA,SP,3513801
1553,DIAMANTE,PB,2505600
1554,DIAMANTE D OESTE,PR,4107157
1555,DIAMANTE DO NORTE,PR,4107108
1556,DIAMANTE DO SUL,PR,4107124
1557,DIAMANTINA,MG,3121605
1558,DIAMANTINO,MT,5103502
1559,DIANÓPOLIS,TO,1707009
1560,DIAS D ÁVILA,BA,2910057
1561,DILERMANDO DE AGUIAR,RS,4306379
1562,DIOGO DE VASCONCELOS,MG,3121704
1563,DIONÍSIO,MG,3121803
1564,DIONÍSIO CERQUEIRA,SC,4205001
1565,DIORAMA,GO,5207105
1566,DIRCE REIS,SP,3513850
1567,DIRCEU ARCOVERDE,PI,2203354
1568,DIVINA PASTORA,SE,2802007
1569,DIVINÉSIA,MG,3121902
1570,DIVINO,MG,3122009
1571,DIVINO DAS LARANJEIRAS,MG,3122108
1572,DIVINO DE SÃO LOURENÇO,ES,3201803
1573,DIVINOLÂNDIA,SP,3513900
1574,DIVINOLÂNDIA DE MINAS,MG,3122207
1575,DIVINÓPOLIS,MG,3122306
1576,DIVINÓPOLIS DE GOIÁS,GO,5208301
1577,DIVINÓPOLIS DO TOCANTINS,TO,1707108
1578,DIVISA ALEGRE,MG,3122355
1579,DIVISA NOVA,MG,3122405
1580,DIVISÓPOLIS,MG,3122454
1581,DOBRADA,SP,3514007
1582,DOIS CÓRREGOS,SP,3514106
1583,DOIS IRMÃOS,RS,4306403
1584,DOIS IRMÃOS DAS MISSÕES,RS,4306429
1585,DOIS IRMÃOS DO BURITI,MS,5003488
1586,DOIS IRMÃOS DO TOCANTINS,TO,1707207
1587,DOIS LAJEADOS,RS,4306452
1588,DOIS RIACHOS,AL,2702504
1589,DOIS VIZINHOS,PR,4107207
1590,DOLCINÓPOLIS,SP,3514205
1591,DOM AQUINO,MT,5103601
1592,DOM BASÍLIO,BA,2910107
1593,DOM BOSCO,MG,3122470
1594,DOM CAVATI,MG,3122504
1595,DOM ELISEU,PA,1502939
1596,DOM EXPEDITO LOPES,PI,2203404
1597,DOM FELICIANO,RS,4306502
1598,DOM INOCÊNCIO,PI,2203453
1599,DOM JOAQUIM,MG,3122603
1600,DOM MACEDO COSTA,BA,2910206
1601,DOM PEDRITO,RS,4306601
1602,DOM PEDRO,MA,2103802
1603,DOM PEDRO DE ALCÂNTARA,RS,4306551
1604,DOM SILVÉRIO,MG,3122702
1605,DOM VIÇOSO,MG,3122801
1606,DOMINGOS MARTINS,ES,3201902
1607,DOMINGOS MOURÃO,PI,2203420
1608,DONA EMMA,SC,4205100
1609,DONA EUSÉBIA,MG,3122900
1610,DONA FRANCISCA,RS,4306700
1611,DONA INÊS,PB,2505709
1612,DORES DE CAMPOS,MG,3123007
1613,DORES DE GUANHÃES,MG,3123106
1614,DORES DO INDAIÁ,MG,3123205
1615,DORES DO RIO PRETO,ES,3202009
1616,DORES DO TURVO,MG,3123304
1617,DORESÓPOLIS,MG,3123403
1618,DORMENTES,PE,2605152
1619,DOURADINA,PR,4107256
1620,DOURADINA,MS,5003504
1621,DOURADO,SP,3514304
1622,DOURADOQUARA,MG,3123502
1623,DOURADOS,MS,5003702
1624,DOUTOR CAMARGO,PR,4107306
1625,DOUTOR MAURÍCIO CARDOSO,RS,4306734
1626,DOUTOR PEDRINHO,SC,4205159
1627,DOUTOR RICARDO,RS,4306759
1628,DOUTOR SEVERIANO,RN,2403202
1629,DOUTOR ULYSSES,PR,4128633
1630,DOVERLÂNDIA,GO,5207253
1631,DRACENA,SP,3514403
1632,DUARTINA,SP,3514502
1633,DUAS BARRAS,RJ,3301603
1634,DUAS ESTRADAS,PB,2505808
1635,DUERÉ,TO,1707306
1636,DUMONT,SP,3514601
1637,DUQUE BACELAR,MA,2103901
1638,DUQUE DE CAXIAS,RJ,3301702
1639,DURANDÉ,MG,3123528
1640,ECHAPORÃ,SP,3514700
1641,ECOPORANGA,ES,3202108
1642,EDEALINA,GO,5207352
1643,EDÉIA,GO,5207402
1644,EIRUNEPÉ,AM,1301407
1645,ELDORADO,SP,3514809
1646,ELDORADO,MS,5003751
1647,ELDORADO DO SUL,RS,4306767
1648,ELDORADO DOS CARAJÁS,PA,1502954
1649,ELESBÃO VELOSO,PI,2203503
1650,ELIAS FAUSTO,SP,3514908
1651,ELISEU MARTINS,PI,2203602
1652,ELISIÁRIO,SP,3514924
1653,ELÍSIO MEDRADO,BA,2910305
1654,ELÓI MENDES,MG,3123601
1655,EMAS,PB,2505907
1656,EMBAÚBA,SP,3514957
1657,EMBU,SP,3515004
1658,EMBU-GUAÇU,SP,3515103
1659,EMILIANÓPOLIS,SP,3515129
1660,ENCANTADO,RS,4306809
1661,ENCANTO,RN,2403301
1662,ENCRUZILHADA,BA,2910404
1663,ENCRUZILHADA DO SUL,RS,4306908
1664,ENÉAS MARQUES,PR,4107405
1665,ENGENHEIRO BELTRÃO,PR,4107504
1666,ENGENHEIRO CALDAS,MG,3123700
1667,ENGENHEIRO COELHO,SP,3515152
1668,ENGENHEIRO NAVARRO,MG,3123809
1669,ENGENHEIRO PAULO DE FRONTIN,RJ,3301801
1670,ENGENHO VELHO,RS,4306924
1671,ENTRE-IJUÍS,RS,4306932
1672,ENTRE FOLHAS,MG,3123858
1673,ENTRE RIOS,BA,2910503
1674,ENTRE RIOS,SC,4205175
1675,ENTRE RIOS DE MINAS,MG,3123908
1676,ENTRE RIOS DO OESTE,PR,4107538
1677,ENTRE RIOS DO SUL,RS,4306957
1678,ENVIRA,AM,1301506
1679,EPITACIOLÂNDIA,AC,1200252
1680,EQUADOR,RN,2403400
1681,EREBANGO,RS,4306973
1682,ERECHIM,RS,4307005
1683,ERERÊ,CE,2304277
1684,ÉRICO CARDOSO,BA,2900504
1685,ERMO,SC,4205191
1686,ERNESTINA,RS,4307054
1687,ERVAL GRANDE,RS,4307203
1688,ERVAL SECO,RS,4307302
1689,ERVAL VELHO,SC,4205209
1690,ERVÁLIA,MG,3124005
1691,ESCADA,PE,2605202
1692,ESMERALDA,RS,4307401
1693,ESMERALDAS,MG,3124104
1694,ESPERA FELIZ,MG,3124203
1695,ESPERANÇA,PB,2506004
1696,ESPERANÇA DO SUL,RS,4307450
1697,ESPERANÇA NOVA,PR,4107520
1698,ESPERANTINA,TO,1707405
1699,ESPERANTINA,PI,2203701
1700,ESPERANTINÓPOLIS,MA,2104008
1701,ESPIGÃO ALTO DO IGUAÇU,PR,4107546
1702,ESPIGÃO D OESTE,RO,1100098
1703,ESPINOSA,MG,3124302
1704,ESPÍRITO SANTO,RN,2403509
1705,ESPÍRITO SANTO DO DOURADO,MG,3124401
1706,ESPÍRITO SANTO DO PINHAL,SP,3515186
1707,ESPÍRITO SANTO DO TURVO,SP,3515194
1708,ESPLANADA,BA,2910602
1709,ESPUMOSO,RS,4307500
1710,ESTAÇÃO,RS,4307559
1711,ESTÂNCIA,SE,2802106
1712,ESTÂNCIA VELHA,RS,4307609
1713,ESTEIO,RS,4307708
1714,ESTIVA,MG,3124500
1715,ESTIVA GERBI,SP,3557303
1716,ESTREITO,MA,2104057
1717,ESTRELA,RS,4307807
1718,ESTRELA D OESTE,SP,3515202
1719,ESTRELA DALVA,MG,3124609
1720,ESTRELA DE ALAGOAS,AL,2702553
1721,ESTRELA DO INDAIÁ,MG,3124708
1722,ESTRELA DO NORTE,GO,5207501
1723,ESTRELA DO NORTE,SP,3515301
1724,ESTRELA DO SUL,MG,3124807
1725,ESTRELA VELHA,RS,4307815
1726,EUCLIDES DA CUNHA,BA,2910701
1727,EUCLIDES DA CUNHA PAULISTA,SP,3515350
1728,EUGÊNIO DE CASTRO,RS,4307831
1729,EUGENÓPOLIS,MG,3124906
1730,EUNÁPOLIS,BA,2910727
1731,EUSÉBIO,CE,2304285
1732,EWBANK DA CÂMARA,MG,3125002
1733,EXTREMA,MG,3125101
1734,EXTREMOZ,RN,2403608
1735,EXU,PE,2605301
1736,FAGUNDES,PB,2506103
1737,FAGUNDES VARELA,RS,4307864
1738,FAINA,GO,5207535
1739,FAMA,MG,3125200
1740,FARIA LEMOS,MG,3125309
1741,FARIAS BRITO,CE,2304301
1742,FARO,PA,1503002
1743,FAROL,PR,4107553
1744,FARROUPILHA,RS,4307906
1745,FARTURA,SP,3515400
1746,FARTURA DO PIAUÍ,PI,2203750
1747,FÁTIMA,TO,1707553
1748,FÁTIMA,BA,2910750
1749,FÁTIMA DO SUL,MS,5003801
1750,FAXINAL,PR,4107603
1751,FAXINAL DO SOTURNO,RS,4308003
1752,FAXINAL DOS GUEDES,SC,4205308
1753,FAXINALZINHO,RS,4308052
1754,FAZENDA NOVA,GO,5207600
1755,FAZENDA RIO GRANDE,PR,4107652
1756,FAZENDA VILANOVA,RS,4308078
1757,FEIJÓ,AC,1200302
1758,FEIRA DA MATA,BA,2910776
1759,FEIRA DE SANTANA,BA,2910800
1760,FEIRA GRANDE,AL,2702603
1761,FEIRA NOVA,SE,2802205
1762,FEIRA NOVA,PE,2605400
1763,FEIRA NOVA DO MARANHÃO,MA,2104073
1764,FELÍCIO DOS SANTOS,MG,3125408
1765,FELIPE GUERRA,RN,2403707
1766,FELISBURGO,MG,3125606
1767,FELIXLÂNDIA,MG,3125705
1768,FELIZ,RS,4308102
1769,FELIZ DESERTO,AL,2702702
1770,FELIZ NATAL,MT,5103700
1771,FÊNIX,PR,4107702
1772,FERNANDES PINHEIRO,PR,4107736
1773,FERNANDES TOURINHO,MG,3125804
1774,FERNANDO DE NORONHA,PE,2605459
1775,FERNANDO FALCÃO,MA,2104081
1776,FERNANDO PEDROZA,RN,2403756
1777,FERNANDO PRESTES,SP,3515608
1778,FERNANDÓPOLIS,SP,3515509
1779,FERNÃO,SP,3515657
1780,FERRAZ DE VASCONCELOS,SP,3515707
1781,FERREIRA GOMES,AP,1600238
1782,FERREIROS,PE,2605509
1783,FERROS,MG,3125903
1784,FERVEDOURO,MG,3125952
1785,FIGUEIRA,PR,4107751
1786,FIGUEIRÃO,MS,5003900
1787,FIGUEIRÓPOLIS,TO,1707652
1788,FIGUEIRÓPOLIS D OESTE,MT,5103809
1789,FILADÉLFIA,TO,1707702
1790,FILADÉLFIA,BA,2910859
1791,FIRMINO ALVES,BA,2910909
1792,FIRMINÓPOLIS,GO,5207808
1793,FLEXEIRAS,AL,2702801
1794,FLOR DA SERRA DO SUL,PR,4107850
1795,FLOR DO SERTÃO,SC,4205357
1796,FLORA RICA,SP,3515806
1797,FLORAÍ,PR,4107801
1798,FLORÂNIA,RN,2403806
1799,FLOREAL,SP,3515905
1800,FLORES,PE,2605608
1801,FLORES DA CUNHA,RS,4308201
1802,FLORES DE GOIÁS,GO,5207907
1803,FLORES DO PIAUÍ,PI,2203800
1804,FLORESTA,PR,4107900
1805,FLORESTA,PE,2605707
1806,FLORESTA AZUL,BA,2911006
1807,FLORESTA DO ARAGUAIA,PA,1503044
1808,FLORESTA DO PIAUÍ,PI,2203859
1809,FLORESTAL,MG,3126000
1810,FLORESTÓPOLIS,PR,4108007
1811,FLORIANO,PI,2203909
1812,FLORIANO PEIXOTO,RS,4308250
1813,FLORIANÓPOLIS,SC,4205407
1814,FLÓRIDA,PR,4108106
1815,FLÓRIDA PAULISTA,SP,3516002
1816,FLORÍNIA,SP,3516101
1817,FONTE BOA,AM,1301605
1818,FONTOURA XAVIER,RS,4308300
1819,FORMIGA,MG,3126109
1820,FORMIGUEIRO,RS,4308409
1821,FORMOSA,GO,5208004
1822,FORMOSA DA SERRA NEGRA,MA,2104099
1823,FORMOSA DO OESTE,PR,4108205
1824,FORMOSA DO RIO PRETO,BA,2911105
1825,FORMOSA DO SUL,SC,4205431
1826,FORMOSO,GO,5208103
1827,FORMOSO,MG,3126208
1828,FORMOSO DO ARAGUAIA,TO,1708205
1829,FORQUETINHA,RS,4308433
1830,FORQUILHA,CE,2304350
1831,FORQUILHINHA,SC,4205456
1832,FORTALEZA,CE,2304400
1833,FORTALEZA DE MINAS,MG,3126307
1834,FORTALEZA DO TABOCÃO,TO,1708254
1835,FORTALEZA DOS NOGUEIRAS,MA,2104107
1837,FORTALEZA DOS VALOS,RS,4308458
1838,FORTIM,CE,2304459
1839,FORTUNA,MA,2104206
1840,FORTUNA DE MINAS,MG,3126406
1841,FOZ DO IGUAÇU,PR,4108304
1842,FOZ DO JORDÃO,PR,4108452
1843,FRAIBURGO,SC,4205506
1844,FRANCA,SP,3516200
1845,FRANCINÓPOLIS,PI,2204006
1846,FRANCISCO ALVES,PR,4108320
1847,FRANCISCO AYRES,PI,2204105
1848,FRANCISCO BADARÓ,MG,3126505
1849,FRANCISCO BELTRÃO,PR,4108403
1850,FRANCISCO DANTAS,RN,2403905
1851,FRANCISCO DUMONT,MG,3126604
1852,FRANCISCO MACEDO,PI,2204154
1853,FRANCISCO MORATO,SP,3516309
1854,FRANCISCO SÁ,MG,3126703
1855,FRANCISCO SANTOS,PI,2204204
1856,FRANCISCÓPOLIS,MG,3126752
1857,FRANCO DA ROCHA,SP,3516408
1858,FRECHEIRINHA,CE,2304509
1859,FREDERICO WESTPHALEN,RS,4308508
1860,FREI GASPAR,MG,3126802
1861,FREI INOCÊNCIO,MG,3126901
1862,FREI LAGONEGRO,MG,3126950
1863,FREI MARTINHO,PB,2506202
1864,FREI MIGUELINHO,PE,2605806
1865,FREI PAULO,SE,2802304
1866,FREI ROGÉRIO,SC,4205555
1867,FRONTEIRA,MG,3127008
1868,FRONTEIRA DOS VALES,MG,3127057
1869,FRONTEIRAS,PI,2204303
1870,FRUTA DE LEITE,MG,3127073
1871,FRUTAL,MG,3127107
1872,FRUTUOSO GOMES,RN,2404002
1873,FUNDÃO,ES,3202207
1874,FUNILÂNDIA,MG,3127206
1875,GABRIEL MONTEIRO,SP,3516507
1876,GADO BRAVO,PB,2506251
1877,GÁLIA,SP,3516606
1878,GALILÉIA,MG,3127305
1879,GALINHOS,RN,2404101
1880,GALVÃO,SC,4205605
1881,GAMELEIRA,PE,2605905
1882,GAMELEIRA DE GOIÁS,GO,5208152
1883,GAMELEIRAS,MG,3127339
1884,GANDU,BA,2911204
1885,GARANHUNS,PE,2606002
1886,GARARU,SE,2802403
1887,GARÇA,SP,3516705
1888,GARIBALDI,RS,4308607
1889,GAROPABA,SC,4205704
1890,GARRAFÃO DO NORTE,PA,1503077
1891,GARRUCHOS,RS,4308656
1892,GARUVA,SC,4205803
1893,GASPAR,SC,4205902
1894,GASTÃO VIDIGAL,SP,3516804
1895,GAÚCHA DO NORTE,MT,5103858
1896,GAURAMA,RS,4308706
1897,GAVIÃO,BA,2911253
1898,GAVIÃO PEIXOTO,SP,3516853
1899,GEMINIANO,PI,2204352
1900,GENERAL CÂMARA,RS,4308805
1901,GENERAL CARNEIRO,MT,5103908
1902,GENERAL CARNEIRO,PR,4108502
1903,GENERAL MAYNARD,SE,2802502
1904,GENERAL SALGADO,SP,3516903
1905,GENERAL SAMPAIO,CE,2304608
1906,GENTIL,RS,4308854
1907,GENTIO DO OURO,BA,2911303
1908,GETULINA,SP,3517000
1909,GETÚLIO VARGAS,RS,4308904
1910,GILBUÉS,PI,2204402
1911,GIRAU DO PONCIANO,AL,2702900
1912,GIRUÁ,RS,4309001
1913,GLAUCILÂNDIA,MG,3127354
1914,GLICÉRIO,SP,3517109
1915,GLÓRIA,BA,2911402
1916,GLÓRIA D OESTE,MT,5103957
1917,GLÓRIA DE DOURADOS,MS,5004007
1918,GLÓRIA DO GOITÁ,PE,2606101
1919,GLORINHA,RS,4309050
1920,GODOFREDO VIANA,MA,2104305
1921,GODOY MOREIRA,PR,4108551
1922,GOIABEIRA,MG,3127370
1923,GOIANA,PE,2606200
1924,GOIANÁ,MG,3127388
1925,GOIANÁPOLIS,GO,5208400
1926,GOIANDIRA,GO,5208509
1927,GOIANÉSIA,GO,5208608
1928,GOIANÉSIA DO PARÁ,PA,1503093
1929,GOIÂNIA,GO,5208707
1930,GOIANINHA,RN,2404200
1931,GOIANIRA,GO,5208806
1932,GOIANORTE,TO,1708304
1933,GOIÁS,GO,5208905
1934,GOIATINS,TO,1709005
1935,GOIATUBA,GO,5209101
1936,GOIOERÊ,PR,4108601
1937,GOIOXIM,PR,4108650
1938,GONÇALVES,MG,3127404
1939,GONÇALVES DIAS,MA,2104404
1940,GONGOGI,BA,2911501
1941,GONZAGA,MG,3127503
1942,GOUVEIA,MG,3127602
1943,GOUVELÂNDIA,GO,5209150
1944,GOVERNADOR ARCHER,MA,2104503
1945,GOVERNADOR CELSO RAMOS,SC,4206009
1946,GOVERNADOR DIX-SEPT ROSADO,RN,2404309
1947,GOVERNADOR EDISON LOBÃO,MA,2104552
1948,GOVERNADOR EUGÊNIO BARROS,MA,2104602
1949,GOVERNADOR JORGE TEIXEIRA,RO,1101005
1950,GOVERNADOR LINDENBERG,ES,3202256
1951,GOVERNADOR LUIZ ROCHA,MA,2104628
1952,GOVERNADOR MANGABEIRA,BA,2911600
1953,GOVERNADOR NEWTON BELLO,MA,2104651
1954,GOVERNADOR NUNES FREIRE,MA,2104677
1955,GOVERNADOR VALADARES,MG,3127701
1956,GRAÇA,CE,2304657
1957,GRAÇA ARANHA,MA,2104701
1958,GRACHO CARDOSO,SE,2802601
1959,GRAJAÚ,MA,2104800
1960,GRAMADO,RS,4309100
1961,GRAMADO DOS LOUREIROS,RS,4309126
1962,GRAMADO XAVIER,RS,4309159
1963,GRANDES RIOS,PR,4108700
1964,GRANITO,PE,2606309
1965,GRANJA,CE,2304707
1966,GRANJEIRO,CE,2304806
1967,GRÃO MOGOL,MG,3127800
1968,GRÃO PARÁ,SC,4206108
1969,GRAVATÁ,PE,2606408
1970,GRAVATAÍ,RS,4309209
1971,GRAVATAL,SC,4206207
1972,GROAÍRAS,CE,2304905
1973,GROSSOS,RN,2404408
1974,GRUPIARA,MG,3127909
1975,GUABIJU,RS,4309258
1976,GUABIRUBA,SC,4206306
1977,GUAÇUÍ,ES,3202306
1978,GUADALUPE,PI,2204501
1979,GUAÍBA,RS,4309308
1980,GUAIÇARA,SP,3517208
1981,GUAIMBÊ,SP,3517307
1982,GUAÍRA,PR,4108809
1983,GUAÍRA,SP,3517406
1984,GUAIRAÇÁ,PR,4108908
1985,GUAIÚBA,CE,2304954
1986,GUAJARÁ,AM,1301654
1987,GUAJARÁ-MIRIM,RO,1100106
1988,GUAJERU,BA,2911659
1989,GUAMARÉ,RN,2404507
1990,GUAMIRANGA,PR,4108957
1991,GUANAMBI,BA,2911709
1992,GUANHÃES,MG,3128006
1993,GUAPÉ,MG,3128105
1994,GUAPIAÇU,SP,3517505
1995,GUAPIARA,SP,3517604
1996,GUAPIMIRIM,RJ,3301850
1997,GUAPIRAMA,PR,4109005
1998,GUAPÓ,GO,5209200
1999,GUAPORÉ,RS,4309407
2000,GUAPOREMA,PR,4109104
2001,GUARÁ,SP,3517703
2002,GUARABIRA,PB,2506301
2003,GUARAÇAÍ,SP,3517802
2004,GUARACI,PR,4109203
2005,GUARACI,SP,3517901
2006,GUARACIABA,MG,3128204
2007,GUARACIABA,SC,4206405
2008,GUARACIABA DO NORTE,CE,2305001
2009,GUARACIAMA,MG,3128253
2010,GUARAÍ,TO,1709302
2011,GUARAÍTA,GO,5209291
2012,GUARAMIRANGA,CE,2305100
2013,GUARAMIRIM,SC,4206504
2014,GUARANÉSIA,MG,3128303
2015,GUARANI,MG,3128402
2016,GUARANI D OESTE,SP,3518008
2017,GUARANI DAS MISSÕES,RS,4309506
2018,GUARANI DE GOIÁS,GO,5209408
2019,GUARANIAÇU,PR,4109302
2020,GUARANTÃ,SP,3518107
2021,GUARANTÃ DO NORTE,MT,5104104
2022,GUARAPARI,ES,3202405
2023,GUARAPUAVA,PR,4109401
2024,GUARAQUEÇABA,PR,4109500
2025,GUARARÁ,MG,3128501
2026,GUARARAPES,SP,3518206
2027,GUARAREMA,SP,3518305
2028,GUARATINGA,BA,2911808
2029,GUARATINGUETÁ,SP,3518404
2030,GUARATUBA,PR,4109609
2031,GUARDA-MOR,MG,3128600
2032,GUAREÍ,SP,3518503
2033,GUARIBA,SP,3518602
2034,GUARIBAS,PI,2204550
2035,GUARINOS,GO,5209457
2036,GUARUJÁ,SP,3518701
2037,GUARUJÁ DO SUL,SC,4206603
2038,GUARULHOS,SP,3518800
2039,GUATAMBÚ,SC,4206652
2040,GUATAPARÁ,SP,3518859
2041,GUAXUPÉ,MG,3128709
2042,GUIA LOPES DA LAGUNA,MS,5004106
2043,GUIDOVAL,MG,3128808
2044,GUIMARÃES,MA,2104909
2045,GUIMARÂNIA,MG,3128907
2046,GUIRATINGA,MT,5104203
2047,GUIRICEMA,MG,3129004
2048,GURINHATÃ,MG,3129103
2049,GURINHÉM,PB,2506400
2050,GURJÃO,PB,2506509
2051,GURUPÁ,PA,1503101
2052,GURUPI,TO,1709500
2053,GUZOLÂNDIA,SP,3518909
2054,HARMONIA,RS,4309555
2055,HEITORAÍ,GO,5209606
2056,HELIODORA,MG,3129202
2057,HELIÓPOLIS,BA,2911857
2058,HERCULÂNDIA,SP,3519006
2059,HERVAL,RS,4307104
2060,HERVAL D OESTE,SC,4206702
2061,HERVEIRAS,RS,4309571
2062,HIDROLÂNDIA,GO,5209705
2063,HIDROLÂNDIA,CE,2305209
2064,HIDROLINA,GO,5209804
2065,HOLAMBRA,SP,3519055
2066,HONÓRIO SERPA,PR,4109658
2067,HORIZONTE,CE,2305233
2068,HORIZONTINA,RS,4309605
2069,HORTOLÂNDIA,SP,3519071
2070,HUGO NAPOLEÃO,PI,2204600
2071,HULHA NEGRA,RS,4309654
2072,HUMAITÁ,RS,4309704
2073,HUMAITÁ,AM,1301704
2074,HUMBERTO DE CAMPOS,MA,2105005
2075,IACANGA,SP,3519105
2076,IACIARA,GO,5209903
